source_record_id,return_item_id,return_id,order_item_id,product_id,quantity,refund_amount,return_reason,created_at,updated_at
SRC_RETURN_ITEM_B001_000028425,RI0000028425,R000002867,OI0000290975,P000119,1,232.34,SIZE_FIT,2025-08-24 02:39:37,2025-08-24 02:39:37
SRC_RETURN_ITEM_B001_000028426,RI0000028426,R000002867,OI0000290976,P000172,1,1031.56,DEFECTIVE,2025-08-24 02:39:37,2025-08-24 02:39:37
SRC_RETURN_ITEM_B001_000028427,RI0000028427,R000016441,OI0000290977,P000163,2,1071.34,DEFECTIVE,2024-04-08 18:53:48,2024-04-08 18:53:48
SRC_RETURN_ITEM_B001_000028428,RI0000028428,R000016590,OI0000290989,P000096,1,185.57,DAMAGED,2025-04-09 21:24:14,2025-04-09 21:24:14
SRC_RETURN_ITEM_B001_000028429,RI0000028429,R000014041,OI0000291023,P000467,1,1031.36,WRONG_ITEM,2024-03-14 09:48:53,2024-03-14 09:48:53
SRC_RETURN_ITEM_B001_000028430,RI0000028430,R000012838,OI0000291036,P000185,1,833.28,LATE_DELIVERY,2025-11-28 10:30:00,2025-11-28 10:30:00
SRC_RETURN_ITEM_B001_000028431,RI0000028431,R000012838,OI0000291037,P000189,1,263.76,LATE_DELIVERY,2025-11-28 10:30:00,2025-11-28 10:30:00
SRC_RETURN_ITEM_B001_000028432,RI0000028432,R000012838,OI0000291035,P000201,1,468.19,DAMAGED,2025-11-28 10:30:00,2025-11-28 10:30:00
SRC_RETURN_ITEM_B001_000028433,RI0000028433,R000004939,OI0000291039,P000341,1,816.62,DEFECTIVE,2024-12-01 00:46:03,2024-12-01 00:46:03
SRC_RETURN_ITEM_B001_000028434,RI0000028434,R000005271,OI0000291045,P000346,1,1062.14,UNWANTED,2025-09-29 07:17:42,2025-09-29 07:17:42
SRC_RETURN_ITEM_B001_000028435,RI0000028435,R000005271,OI0000291049,P000114,3,1704.47,DEFECTIVE,2025-09-29 07:17:42,2025-09-29 07:17:42
SRC_RETURN_ITEM_B001_000028436,RI0000028436,R000005271,OI0000291046,P000415,2,2236.78,DAMAGED,2025-09-29 07:17:42,2025-09-29 07:17:42
SRC_RETURN_ITEM_B001_000028437,RI0000028437,R000014386,OI0000291063,P000480,2,1022.81,LATE_DELIVERY,2026-03-25 09:14:04,2026-03-25 09:14:04
SRC_RETURN_ITEM_B001_000028438,RI0000028438,R000014386,OI0000291064,P000461,1,567.59,WRONG_ITEM,2026-03-25 09:14:04,2026-03-25 09:14:04
SRC_RETURN_ITEM_B001_000028439,RI0000028439,R000001400,OI0000291085,P000204,2,2163.84,SIZE_FIT,2024-07-16 21:08:19,2024-07-16 21:08:19
SRC_RETURN_ITEM_B001_000028440,RI0000028440,R000001200,OI0000291110,P000071,1,232.70,LATE_DELIVERY,2025-05-11 01:46:16,2025-05-11 01:46:16
SRC_RETURN_ITEM_B001_000028441,RI0000028441,R000001200,OI0000291111,P000483,1,800.06,SIZE_FIT,2025-05-11 01:46:16,2025-05-11 01:46:16
SRC_RETURN_ITEM_B001_000028442,RI0000028442,R000001200,OI0000291109,P000089,1,767.59,LATE_DELIVERY,2025-05-11 01:46:16,2025-05-11 01:46:16
SRC_RETURN_ITEM_B001_000028443,RI0000028443,R000006200,OI0000291116,P000475,1,975.88,DAMAGED,2025-10-06 03:49:57,2025-10-06 03:49:57
SRC_RETURN_ITEM_B001_000028444,RI0000028444,R000012124,OI0000291131,P000137,1,261.31,LATE_DELIVERY,2025-03-17 10:15:56,2025-03-17 10:15:56
SRC_RETURN_ITEM_B001_000028445,RI0000028445,R000012124,OI0000291132,P000249,1,995.35,WRONG_ITEM,2025-03-17 10:15:56,2025-03-17 10:15:56
SRC_RETURN_ITEM_B001_000028446,RI0000028446,R000014266,OI0000291134,P000416,1,1023.43,DAMAGED,2025-08-01 06:13:04,2025-08-01 06:13:04
SRC_RETURN_ITEM_B001_000028447,RI0000028447,R000003517,OI0000291150,P000369,1,597.62,DAMAGED,2024-09-15 18:37:31,2024-09-15 18:37:31
SRC_RETURN_ITEM_B001_000028448,RI0000028448,R000003517,OI0000291147,P000420,1,1125.11,LATE_DELIVERY,2024-09-15 18:37:31,2024-09-15 18:37:31
SRC_RETURN_ITEM_B001_000028449,RI0000028449,R000005760,OI0000291180,P000378,1,969.85,SIZE_FIT,2024-04-23 00:54:51,2024-04-23 00:54:51
SRC_RETURN_ITEM_B001_000028450,RI0000028450,R000003235,OI0000291190,P000480,1,538.32,DAMAGED,2024-05-27 05:08:55,2024-05-27 05:08:55
SRC_RETURN_ITEM_B001_000028451,RI0000028451,R000015400,OI0000291194,P000063,1,779.35,SIZE_FIT,2026-09-28 01:25:19,2026-09-28 01:25:19
SRC_RETURN_ITEM_B001_000028452,RI0000028452,R000005831,OI0000291195,P000495,1,849.03,DAMAGED,2025-05-01 16:32:03,2025-05-01 16:32:03
SRC_RETURN_ITEM_B001_000028453,RI0000028453,R000010249,OI0000291212,P000066,1,342.07,LATE_DELIVERY,2024-08-02 07:39:11,2024-08-02 07:39:11
SRC_RETURN_ITEM_B001_000028454,RI0000028454,R000002596,OI0000291215,P000498,2,1627.87,SIZE_FIT,2026-06-08 03:43:28,2026-06-08 03:43:28
SRC_RETURN_ITEM_B001_000028455,RI0000028455,R000002596,OI0000291216,P000396,1,360.85,SIZE_FIT,2026-06-08 03:43:28,2026-06-08 03:43:28
SRC_RETURN_ITEM_B001_000028456,RI0000028456,R000017808,OI0000291230,P000223,1,382.99,LATE_DELIVERY,2024-11-27 10:33:28,2024-11-27 10:33:28
SRC_RETURN_ITEM_B001_000028457,RI0000028457,R000010333,OI0000291240,P000221,1,610.00,UNWANTED,2024-02-26 01:57:19,2024-02-26 01:57:19
SRC_RETURN_ITEM_B001_000028458,RI0000028458,R000004330,OI0000291264,P000096,2,371.14,DEFECTIVE,2025-01-11 22:32:15,2025-01-11 22:32:15
SRC_RETURN_ITEM_B001_000028459,RI0000028459,R000004330,OI0000291263,P000329,4,2943.65,WRONG_ITEM,2025-01-11 22:32:15,2025-01-11 22:32:15
SRC_RETURN_ITEM_B001_000028460,RI0000028460,R000007441,OI0000291270,P000109,1,532.15,DAMAGED,2026-03-21 21:17:30,2026-03-21 21:17:30
SRC_RETURN_ITEM_B001_000028461,RI0000028461,R000007441,OI0000291272,P000074,1,706.40,UNWANTED,2026-03-21 21:17:30,2026-03-21 21:17:30
SRC_RETURN_ITEM_B001_000028462,RI0000028462,R000007441,OI0000291274,P000033,3,2285.83,SIZE_FIT,2026-03-21 21:17:30,2026-03-21 21:17:30
SRC_RETURN_ITEM_B001_000028463,RI0000028463,R000012827,OI0000291282,P000003,1,444.25,LATE_DELIVERY,2026-07-24 13:42:04,2026-07-24 13:42:04
SRC_RETURN_ITEM_B001_000028464,RI0000028464,R000012827,OI0000291280,P000378,1,824.38,DEFECTIVE,2026-07-24 13:42:04,2026-07-24 13:42:04
SRC_RETURN_ITEM_B001_000028465,RI0000028465,R000012827,OI0000291279,P000091,1,658.54,SIZE_FIT,2026-07-24 13:42:04,2026-07-24 13:42:04
SRC_RETURN_ITEM_B001_000028466,RI0000028466,R000015988,OI0000291316,P000027,2,1512.73,LATE_DELIVERY,2024-07-23 08:17:22,2024-07-23 08:17:22
SRC_RETURN_ITEM_B001_000028467,RI0000028467,R000005978,OI0000291318,P000256,1,887.15,WRONG_ITEM,2025-07-14 02:22:27,2025-07-14 02:22:27
SRC_RETURN_ITEM_B001_000028468,RI0000028468,R000000963,OI0000291326,P000166,1,453.40,SIZE_FIT,2024-09-23 00:34:20,2024-09-23 00:34:20
SRC_RETURN_ITEM_B001_000028469,RI0000028469,R000000963,OI0000291325,P000376,1,937.58,WRONG_ITEM,2024-09-23 00:34:20,2024-09-23 00:34:20
SRC_RETURN_ITEM_B001_000028470,RI0000028470,R000000963,OI0000291329,P000411,1,686.35,LATE_DELIVERY,2024-09-23 00:34:20,2024-09-23 00:34:20
SRC_RETURN_ITEM_B001_000028471,RI0000028471,R000012112,OI0000291345,P000187,2,505.13,LATE_DELIVERY,2024-08-11 01:23:13,2024-08-11 01:23:13
SRC_RETURN_ITEM_B001_000028472,RI0000028472,R000012112,OI0000291344,P000495,1,943.37,WRONG_ITEM,2024-08-11 01:23:13,2024-08-11 01:23:13
SRC_RETURN_ITEM_B001_000028473,RI0000028473,R000007776,OI0000291348,P000443,1,304.45,SIZE_FIT,2026-09-21 22:04:45,2026-09-21 22:04:45
SRC_RETURN_ITEM_B001_000028474,RI0000028474,R000019795,OI0000291353,P000336,1,213.94,SIZE_FIT,2026-03-06 18:22:46,2026-03-06 18:22:46
SRC_RETURN_ITEM_B001_000028475,RI0000028475,R000019795,OI0000291349,P000046,1,440.47,LATE_DELIVERY,2026-03-06 18:22:46,2026-03-06 18:22:46
SRC_RETURN_ITEM_B001_000028476,RI0000028476,R000006762,OI0000291364,P000376,1,937.58,UNWANTED,2024-11-30 07:23:49,2024-11-30 07:23:49
SRC_RETURN_ITEM_B001_000028477,RI0000028477,R000012238,OI0000291402,P000208,1,875.94,DAMAGED,2026-01-16 14:10:15,2026-01-16 14:10:15
SRC_RETURN_ITEM_B001_000028478,RI0000028478,R000020947,OI0000291422,P000412,1,747.34,LATE_DELIVERY,2024-09-03 11:48:37,2024-09-03 11:48:37
SRC_RETURN_ITEM_B001_000028479,RI0000028479,R000017829,OI0000291429,P000116,1,284.06,LATE_DELIVERY,2024-09-12 05:58:43,2024-09-12 05:58:43
SRC_RETURN_ITEM_B001_000028480,RI0000028480,R000008426,OI0000291449,P000428,2,1781.41,UNWANTED,2026-08-04 05:24:29,2026-08-04 05:24:29
SRC_RETURN_ITEM_B001_000028481,RI0000028481,R000004213,OI0000291467,P000035,1,909.84,DAMAGED,2025-11-02 19:00:09,2025-11-02 19:00:09
SRC_RETURN_ITEM_B001_000028482,RI0000028482,R000002037,OI0000291474,P000311,1,614.58,WRONG_ITEM,2025-02-12 04:52:57,2025-02-12 04:52:57
SRC_RETURN_ITEM_B001_000028483,RI0000028483,R000002037,OI0000291473,P000365,1,792.68,DEFECTIVE,2025-02-12 04:52:57,2025-02-12 04:52:57
SRC_RETURN_ITEM_B001_000028484,RI0000028484,R000019866,OI0000291479,P000253,1,1092.26,SIZE_FIT,2026-02-16 15:49:26,2026-02-16 15:49:26
SRC_RETURN_ITEM_B001_000028485,RI0000028485,R000019866,OI0000291483,P000376,1,937.58,DAMAGED,2026-02-16 15:49:26,2026-02-16 15:49:26
SRC_RETURN_ITEM_B001_000028486,RI0000028486,R000001858,OI0000291497,P000420,3,3552.98,DAMAGED,2024-03-01 23:41:23,2024-03-01 23:41:23
SRC_RETURN_ITEM_B001_000028487,RI0000028487,R000020501,OI0000291499,P000267,1,641.21,DEFECTIVE,2025-02-06 08:20:31,2025-02-06 08:20:31
SRC_RETURN_ITEM_B001_000028488,RI0000028488,R000010215,OI0000291518,P000150,1,510.53,DEFECTIVE,2024-08-27 00:42:09,2024-08-27 00:42:09
SRC_RETURN_ITEM_B001_000028489,RI0000028489,R000010215,OI0000291515,P000341,1,907.36,LATE_DELIVERY,2024-08-27 00:42:09,2024-08-27 00:42:09
SRC_RETURN_ITEM_B001_000028490,RI0000028490,R000010215,OI0000291516,P000327,1,401.41,SIZE_FIT,2024-08-27 00:42:09,2024-08-27 00:42:09
SRC_RETURN_ITEM_B001_000028491,RI0000028491,R000003000,OI0000291526,P000152,1,170.70,UNWANTED,2024-07-19 18:51:28,2024-07-19 18:51:28
SRC_RETURN_ITEM_B001_000028492,RI0000028492,R000017846,OI0000291531,P000463,2,1378.19,SIZE_FIT,2025-06-05 21:59:25,2025-06-05 21:59:25
SRC_RETURN_ITEM_B001_000028493,RI0000028493,R000010390,OI0000291544,P000193,2,216.77,DAMAGED,2024-12-04 20:46:59,2024-12-04 20:46:59
SRC_RETURN_ITEM_B001_000028494,RI0000028494,R000004583,OI0000291569,P000341,1,907.36,SIZE_FIT,2025-06-22 15:12:06,2025-06-22 15:12:06
SRC_RETURN_ITEM_B001_000028495,RI0000028495,R000014785,OI0000291574,P000164,2,2312.98,DEFECTIVE,2026-03-26 17:52:13,2026-03-26 17:52:13
SRC_RETURN_ITEM_B001_000028496,RI0000028496,R000014785,OI0000291576,P000475,2,1951.75,DAMAGED,2026-03-26 17:52:13,2026-03-26 17:52:13
SRC_RETURN_ITEM_B001_000028497,RI0000028497,R000014785,OI0000291573,P000145,1,960.59,UNWANTED,2026-03-26 17:52:13,2026-03-26 17:52:13
SRC_RETURN_ITEM_B001_000028498,RI0000028498,R000003838,OI0000291579,P000129,1,1011.72,UNWANTED,2025-04-02 13:40:52,2025-04-02 13:40:52
SRC_RETURN_ITEM_B001_000028499,RI0000028499,R000003838,OI0000291578,P000376,3,2672.12,LATE_DELIVERY,2025-04-02 13:40:52,2025-04-02 13:40:52
SRC_RETURN_ITEM_B001_000028500,RI0000028500,R000021127,OI0000291610,P000225,1,968.05,WRONG_ITEM,2026-04-01 02:14:21,2026-04-01 02:14:21
SRC_RETURN_ITEM_B001_000028501,RI0000028501,R000021127,OI0000291609,P000272,1,839.06,SIZE_FIT,2026-04-01 02:14:21,2026-04-01 02:14:21
SRC_RETURN_ITEM_B001_000028502,RI0000028502,R000011697,OI0000291683,P000466,1,376.16,WRONG_ITEM,2025-07-07 22:47:10,2025-07-07 22:47:10
SRC_RETURN_ITEM_B001_000028503,RI0000028503,R000018331,OI0000291693,P000398,1,1034.84,WRONG_ITEM,2026-06-22 14:34:30,2026-06-22 14:34:30
SRC_RETURN_ITEM_B001_000028504,RI0000028504,R000018331,OI0000291695,P000370,1,541.43,SIZE_FIT,2026-06-22 14:34:30,2026-06-22 14:34:30
SRC_RETURN_ITEM_B001_000028505,RI0000028505,R000018331,OI0000291694,P000363,1,913.76,DEFECTIVE,2026-06-22 14:34:30,2026-06-22 14:34:30
SRC_RETURN_ITEM_B001_000028506,RI0000028506,R000002299,OI0000291698,P000079,1,823.46,WRONG_ITEM,2026-08-09 19:02:14,2026-08-09 19:02:14
SRC_RETURN_ITEM_B001_000028507,RI0000028507,R000002299,OI0000291696,P000074,2,1412.81,SIZE_FIT,2026-08-09 19:02:14,2026-08-09 19:02:14
SRC_RETURN_ITEM_B001_000028508,RI0000028508,R000002299,OI0000291697,P000450,1,1143.54,UNWANTED,2026-08-09 19:02:14,2026-08-09 19:02:14
SRC_RETURN_ITEM_B001_000028509,RI0000028509,R000013436,OI0000291767,P000368,1,625.93,WRONG_ITEM,2024-09-14 08:41:30,2024-09-14 08:41:30
SRC_RETURN_ITEM_B001_000028510,RI0000028510,R000013436,OI0000291768,P000479,3,2049.19,WRONG_ITEM,2024-09-14 08:41:30,2024-09-14 08:41:30
SRC_RETURN_ITEM_B001_000028511,RI0000028511,R000020526,OI0000291788,P000397,1,444.04,LATE_DELIVERY,2024-03-03 06:20:51,2024-03-03 06:20:51
SRC_RETURN_ITEM_B001_000028512,RI0000028512,R000020018,OI0000291808,P000054,1,80.52,UNWANTED,2024-08-28 02:04:32,2024-08-28 02:04:32
SRC_RETURN_ITEM_B001_000028513,RI0000028513,R000003914,OI0000291813,P000413,1,88.12,SIZE_FIT,2025-09-02 01:31:28,2025-09-02 01:31:28
SRC_RETURN_ITEM_B001_000028514,RI0000028514,R000001087,OI0000291826,P000392,1,73.55,WRONG_ITEM,2025-01-08 03:56:56,2025-01-08 03:56:56
SRC_RETURN_ITEM_B001_000028515,RI0000028515,R000001087,OI0000291825,P000050,1,304.94,SIZE_FIT,2025-01-08 03:56:56,2025-01-08 03:56:56
SRC_RETURN_ITEM_B001_000028516,RI0000028516,R000001087,OI0000291822,P000090,1,518.74,LATE_DELIVERY,2025-01-08 03:56:56,2025-01-08 03:56:56
SRC_RETURN_ITEM_B001_000028517,RI0000028517,R000015430,OI0000291863,P000095,2,1134.17,SIZE_FIT,2024-12-29 19:33:13,2024-12-29 19:33:13
SRC_RETURN_ITEM_B001_000028518,RI0000028518,R000016565,OI0000291869,P000014,1,999.59,SIZE_FIT,2024-02-22 09:52:45,2024-02-22 09:52:45
SRC_RETURN_ITEM_B001_000028519,RI0000028519,R000004942,OI0000291942,P000116,1,255.66,UNWANTED,2024-02-22 04:29:24,2024-02-22 04:29:24
SRC_RETURN_ITEM_B001_000028520,RI0000028520,R000004942,OI0000291941,P000068,1,610.85,DAMAGED,2024-02-22 04:29:24,2024-02-22 04:29:24
SRC_RETURN_ITEM_B001_000028521,RI0000028521,R000001885,OI0000291945,P000040,1,1019.41,LATE_DELIVERY,2024-09-29 20:48:33,2024-09-29 20:48:33
SRC_RETURN_ITEM_B001_000028522,RI0000028522,R000001885,OI0000291944,P000335,3,2458.44,DEFECTIVE,2024-09-29 20:48:33,2024-09-29 20:48:33
SRC_RETURN_ITEM_B001_000028523,RI0000028523,R000010944,OI0000291967,P000046,1,394.10,WRONG_ITEM,2024-12-18 22:04:43,2024-12-18 22:04:43
SRC_RETURN_ITEM_B001_000028524,RI0000028524,R000010944,OI0000291968,P000326,2,104.67,UNWANTED,2024-12-18 22:04:43,2024-12-18 22:04:43
SRC_RETURN_ITEM_B001_000028525,RI0000028525,R000006333,OI0000291984,P000319,1,18.28,DAMAGED,2025-07-16 11:35:42,2025-07-16 11:35:42
SRC_RETURN_ITEM_B001_000028526,RI0000028526,R000007376,OI0000292049,P000190,2,724.83,WRONG_ITEM,2024-12-05 04:51:21,2024-12-05 04:51:21
SRC_RETURN_ITEM_B001_000028527,RI0000028527,R000007376,OI0000292047,P000098,1,626.78,LATE_DELIVERY,2024-12-05 04:51:21,2024-12-05 04:51:21
SRC_RETURN_ITEM_B001_000028528,RI0000028528,R000017216,OI0000292052,P000117,2,1503.67,DEFECTIVE,2024-12-24 12:34:32,2024-12-24 12:34:32
SRC_RETURN_ITEM_B001_000028529,RI0000028529,R000012086,OI0000292062,P000273,1,405.64,LATE_DELIVERY,2024-08-30 13:34:47,2024-08-30 13:34:47
SRC_RETURN_ITEM_B001_000028530,RI0000028530,R000012086,OI0000292060,P000027,1,796.18,SIZE_FIT,2024-08-30 13:34:47,2024-08-30 13:34:47
SRC_RETURN_ITEM_B001_000028531,RI0000028531,R000006097,OI0000292077,P000373,1,698.27,DEFECTIVE,2025-02-23 06:49:44,2025-02-23 06:49:44
SRC_RETURN_ITEM_B001_000028532,RI0000028532,R000015326,OI0000292078,P000460,1,395.77,WRONG_ITEM,2026-05-28 22:38:25,2026-05-28 22:38:25
SRC_RETURN_ITEM_B001_000028533,RI0000028533,R000010174,OI0000292202,P000319,1,18.28,DEFECTIVE,2024-10-30 17:18:52,2024-10-30 17:18:52
SRC_RETURN_ITEM_B001_000028534,RI0000028534,R000008902,OI0000292211,P000291,1,771.52,DEFECTIVE,2024-08-15 10:47:15,2024-08-15 10:47:15
SRC_RETURN_ITEM_B001_000028535,RI0000028535,R000018871,OI0000292233,P000444,1,383.30,LATE_DELIVERY,2024-11-06 11:58:12,2024-11-06 11:58:12
SRC_RETURN_ITEM_B001_000028536,RI0000028536,R000013203,OI0000292260,P000094,1,127.70,WRONG_ITEM,2024-05-27 15:35:35,2024-05-27 15:35:35
SRC_RETURN_ITEM_B001_000028537,RI0000028537,R000013203,OI0000292258,P000097,1,530.00,DEFECTIVE,2024-05-27 15:35:35,2024-05-27 15:35:35
SRC_RETURN_ITEM_B001_000028538,RI0000028538,R000013203,OI0000292259,P000229,1,242.34,LATE_DELIVERY,2024-05-27 15:35:35,2024-05-27 15:35:35
SRC_RETURN_ITEM_B001_000028539,RI0000028539,R000005683,OI0000292272,P000172,1,1031.56,DAMAGED,2026-01-22 00:27:58,2026-01-22 00:27:58
SRC_RETURN_ITEM_B001_000028540,RI0000028540,R000001669,OI0000292278,P000364,1,426.66,DAMAGED,2024-12-31 00:06:35,2024-12-31 00:06:35
SRC_RETURN_ITEM_B001_000028541,RI0000028541,R000006593,OI0000292315,P000055,2,1300.75,LATE_DELIVERY,2024-07-17 15:30:19,2024-07-17 15:30:19
SRC_RETURN_ITEM_B001_000028542,RI0000028542,R000001914,OI0000292316,P000406,1,1143.32,DAMAGED,2025-08-13 05:55:21,2025-08-13 05:55:21
SRC_RETURN_ITEM_B001_000028543,RI0000028543,R000001914,OI0000292317,P000191,1,919.98,LATE_DELIVERY,2025-08-13 05:55:21,2025-08-13 05:55:21
SRC_RETURN_ITEM_B001_000028544,RI0000028544,R000013696,OI0000292359,P000048,1,262.01,SIZE_FIT,2025-01-22 15:24:22,2025-01-22 15:24:22
SRC_RETURN_ITEM_B001_000028545,RI0000028545,R000008242,OI0000292380,P000005,1,536.17,DAMAGED,2026-05-10 18:31:36,2026-05-10 18:31:36
SRC_RETURN_ITEM_B001_000028546,RI0000028546,R000018943,OI0000292402,P000184,1,161.83,DEFECTIVE,2025-08-28 12:05:02,2025-08-28 12:05:02
SRC_RETURN_ITEM_B001_000028547,RI0000028547,R000018943,OI0000292405,P000314,1,402.88,LATE_DELIVERY,2025-08-28 12:05:02,2025-08-28 12:05:02
SRC_RETURN_ITEM_B001_000028548,RI0000028548,R000018943,OI0000292404,P000244,1,673.10,LATE_DELIVERY,2025-08-28 12:05:02,2025-08-28 12:05:02
SRC_RETURN_ITEM_B001_000028549,RI0000028549,R000002585,OI0000292414,P000173,1,460.84,UNWANTED,2024-07-19 22:37:24,2024-07-19 22:37:24
SRC_RETURN_ITEM_B001_000028550,RI0000028550,R000020633,OI0000292440,P000309,1,19.85,WRONG_ITEM,2026-03-03 00:26:18,2026-03-03 00:26:18
SRC_RETURN_ITEM_B001_000028551,RI0000028551,R000020633,OI0000292439,P000146,1,67.49,DAMAGED,2026-03-03 00:26:18,2026-03-03 00:26:18
SRC_RETURN_ITEM_B001_000028552,RI0000028552,R000000980,OI0000292456,P000005,1,536.17,UNWANTED,2024-03-31 16:18:35,2024-03-31 16:18:35
SRC_RETURN_ITEM_B001_000028553,RI0000028553,R000000980,OI0000292455,P000450,1,972.01,SIZE_FIT,2024-03-31 16:18:35,2024-03-31 16:18:35
SRC_RETURN_ITEM_B001_000028554,RI0000028554,R000017243,OI0000292470,P000325,2,1593.15,WRONG_ITEM,2024-07-22 10:03:36,2024-07-22 10:03:36
SRC_RETURN_ITEM_B001_000028555,RI0000028555,R000017243,OI0000292469,P000110,1,786.67,DAMAGED,2024-07-22 10:03:36,2024-07-22 10:03:36
SRC_RETURN_ITEM_B001_000028556,RI0000028556,R000005915,OI0000292482,P000214,3,2287.99,WRONG_ITEM,2025-12-07 23:30:54,2025-12-07 23:30:54
SRC_RETURN_ITEM_B001_000028557,RI0000028557,R000005915,OI0000292481,P000318,2,1133.03,DAMAGED,2025-12-07 23:30:54,2025-12-07 23:30:54
SRC_RETURN_ITEM_B001_000028558,RI0000028558,R000011836,OI0000292498,P000003,1,444.25,DAMAGED,2024-03-06 22:23:01,2024-03-06 22:23:01
SRC_RETURN_ITEM_B001_000028559,RI0000028559,R000011836,OI0000292500,P000238,1,646.62,DAMAGED,2024-03-06 22:23:01,2024-03-06 22:23:01
SRC_RETURN_ITEM_B001_000028560,RI0000028560,R000009115,OI0000292508,P000006,1,938.59,UNWANTED,2024-10-05 12:21:35,2024-10-05 12:21:35
SRC_RETURN_ITEM_B001_000028561,RI0000028561,R000015927,OI0000292512,P000500,1,52.43,SIZE_FIT,2025-04-30 01:03:18,2025-04-30 01:03:18
SRC_RETURN_ITEM_B001_000028562,RI0000028562,R000009690,OI0000292527,P000340,1,883.82,DEFECTIVE,2025-09-30 21:06:16,2025-09-30 21:06:16
SRC_RETURN_ITEM_B001_000028563,RI0000028563,R000014927,OI0000292542,P000334,1,223.84,DEFECTIVE,2024-10-31 23:05:30,2024-10-31 23:05:30
SRC_RETURN_ITEM_B001_000028564,RI0000028564,R000014927,OI0000292541,P000485,2,333.92,DEFECTIVE,2024-10-31 23:05:30,2024-10-31 23:05:30
SRC_RETURN_ITEM_B001_000028565,RI0000028565,R000014927,OI0000292543,P000107,1,127.52,SIZE_FIT,2024-10-31 23:05:30,2024-10-31 23:05:30
SRC_RETURN_ITEM_B001_000028566,RI0000028566,R000019013,OI0000292548,P000092,1,988.92,LATE_DELIVERY,2024-10-11 17:36:10,2024-10-11 17:36:10
SRC_RETURN_ITEM_B001_000028567,RI0000028567,R000019013,OI0000292549,P000481,1,196.94,SIZE_FIT,2024-10-11 17:36:10,2024-10-11 17:36:10
SRC_RETURN_ITEM_B001_000028568,RI0000028568,R000019013,OI0000292550,P000316,1,421.12,DAMAGED,2024-10-11 17:36:10,2024-10-11 17:36:10
SRC_RETURN_ITEM_B001_000028569,RI0000028569,R000016418,OI0000292587,P000152,1,200.82,DAMAGED,2025-02-19 23:31:42,2025-02-19 23:31:42
SRC_RETURN_ITEM_B001_000028570,RI0000028570,R000014022,OI0000292600,P000141,1,312.08,UNWANTED,2024-12-05 00:13:57,2024-12-05 00:13:57
SRC_RETURN_ITEM_B001_000028571,RI0000028571,R000001447,OI0000292622,P000394,1,237.52,DEFECTIVE,2024-06-09 16:03:19,2024-06-09 16:03:19
SRC_RETURN_ITEM_B001_000028572,RI0000028572,R000013742,OI0000292645,P000434,1,701.48,LATE_DELIVERY,2025-03-25 19:49:55,2025-03-25 19:49:55
SRC_RETURN_ITEM_B001_000028573,RI0000028573,R000013290,OI0000292648,P000442,1,658.07,DEFECTIVE,2025-03-13 04:35:33,2025-03-13 04:35:33
SRC_RETURN_ITEM_B001_000028574,RI0000028574,R000000960,OI0000292667,P000382,1,1095.23,LATE_DELIVERY,2024-11-27 12:40:46,2024-11-27 12:40:46
SRC_RETURN_ITEM_B001_000028575,RI0000028575,R000000960,OI0000292666,P000205,1,254.74,LATE_DELIVERY,2024-11-27 12:40:46,2024-11-27 12:40:46
SRC_RETURN_ITEM_B001_000028576,RI0000028576,R000012995,OI0000292693,P000377,1,723.84,WRONG_ITEM,2026-09-03 19:52:47,2026-09-03 19:52:47
SRC_RETURN_ITEM_B001_000028577,RI0000028577,R000012995,OI0000292692,P000312,4,1341.41,DEFECTIVE,2026-09-03 19:52:47,2026-09-03 19:52:47
SRC_RETURN_ITEM_B001_000028578,RI0000028578,R000008443,OI0000292702,P000038,1,276.38,DAMAGED,2024-04-13 05:58:53,2024-04-13 05:58:53
SRC_RETURN_ITEM_B001_000028579,RI0000028579,R000008443,OI0000292705,P000458,1,914.20,DAMAGED,2024-04-13 05:58:53,2024-04-13 05:58:53
SRC_RETURN_ITEM_B001_000028580,RI0000028580,R000002665,OI0000292713,P000091,1,658.54,UNWANTED,2024-08-04 08:31:26,2024-08-04 08:31:26
SRC_RETURN_ITEM_B001_000028581,RI0000028581,R000002665,OI0000292714,P000177,2,1051.97,WRONG_ITEM,2024-08-04 08:31:26,2024-08-04 08:31:26
SRC_RETURN_ITEM_B001_000028582,RI0000028582,R000014076,OI0000292729,P000417,1,1069.92,DAMAGED,2025-09-20 21:14:07,2025-09-20 21:14:07
SRC_RETURN_ITEM_B001_000028583,RI0000028583,R000015367,OI0000292739,P000462,1,1126.13,DAMAGED,2026-02-27 09:30:19,2026-02-27 09:30:19
SRC_RETURN_ITEM_B001_000028584,RI0000028584,R000015367,OI0000292738,P000382,2,1861.88,DAMAGED,2026-02-27 09:30:19,2026-02-27 09:30:19
SRC_RETURN_ITEM_B001_000028585,RI0000028585,R000015367,OI0000292737,P000468,1,833.76,WRONG_ITEM,2026-02-27 09:30:19,2026-02-27 09:30:19
SRC_RETURN_ITEM_B001_000028586,RI0000028586,R000012659,OI0000292756,P000091,1,658.54,DEFECTIVE,2026-09-05 08:58:36,2026-09-05 08:58:36
SRC_RETURN_ITEM_B001_000028587,RI0000028587,R000000345,OI0000292779,P000357,1,135.72,SIZE_FIT,2026-07-03 10:55:43,2026-07-03 10:55:43
