source_record_id,product_category_id,product_id,category_id,is_primary,active_from,active_to,created_at,updated_at
SRC_PRODUCT_CATEGORY_B001_000000538,PC00000538,P000354,CAT0027,Y,2023-10-17,,2023-10-17 12:16:38,2023-10-17 12:16:38
SRC_PRODUCT_CATEGORY_B001_000000539,PC00000539,P000355,CAT0023,Y,2025-04-19,,2025-04-19 15:37:54,2025-04-19 15:37:54
SRC_PRODUCT_CATEGORY_B001_000000540,PC00000540,P000356,CAT0021,Y,2025-06-18,,2025-06-18 04:31:24,2025-06-18 04:31:24
SRC_PRODUCT_CATEGORY_B001_000000541,PC00000541,P000357,CAT0019,Y,2024-10-06,,2024-10-06 22:47:42,2024-10-06 22:47:42
SRC_PRODUCT_CATEGORY_B001_000000542,PC00000542,P000357,CAT0007,N,2024-10-06,,2024-10-06 22:47:42,2024-10-06 22:47:42
SRC_PRODUCT_CATEGORY_B001_000000543,PC00000543,P000357,CAT0014,N,2024-10-06,,2024-10-06 22:47:42,2024-10-06 22:47:42
SRC_PRODUCT_CATEGORY_B001_000000544,PC00000544,P000358,CAT0013,Y,2024-07-21,,2024-07-21 15:58:47,2024-07-21 15:58:47
SRC_PRODUCT_CATEGORY_B001_000000545,PC00000545,P000359,CAT0019,Y,2024-06-27,,2024-06-27 10:45:49,2024-06-27 10:45:49
SRC_PRODUCT_CATEGORY_B001_000000546,PC00000546,P000360,CAT0018,Y,2024-10-11,,2024-10-11 07:54:15,2024-10-11 07:54:15
SRC_PRODUCT_CATEGORY_B001_000000547,PC00000547,P000361,CAT0028,Y,2025-07-28,,2025-07-28 01:53:10,2025-07-28 01:53:10
SRC_PRODUCT_CATEGORY_B001_000000548,PC00000548,P000361,CAT0007,N,2025-07-28,,2025-07-28 01:53:10,2025-07-28 01:53:10
SRC_PRODUCT_CATEGORY_B001_000000549,PC00000549,P000361,CAT0027,N,2025-07-28,,2025-07-28 01:53:10,2025-07-28 01:53:10
SRC_PRODUCT_CATEGORY_B001_000000550,PC00000550,P000362,CAT0025,Y,2023-02-28,,2023-02-28 17:49:35,2023-02-28 17:49:35
SRC_PRODUCT_CATEGORY_B001_000000551,PC00000551,P000363,CAT0027,Y,2023-06-18,,2023-06-18 05:33:29,2023-06-18 05:33:29
SRC_PRODUCT_CATEGORY_B001_000000552,PC00000552,P000364,CAT0029,Y,2023-12-14,,2023-12-14 21:42:00,2023-12-14 21:42:00
SRC_PRODUCT_CATEGORY_B001_000000553,PC00000553,P000365,CAT0011,Y,2025-12-11,,2025-12-11 22:37:18,2025-12-11 22:37:18
SRC_PRODUCT_CATEGORY_B001_000000554,PC00000554,P000365,CAT0021,N,2025-12-11,,2025-12-11 22:37:18,2025-12-11 22:37:18
SRC_PRODUCT_CATEGORY_B001_000000555,PC00000555,P000366,CAT0009,Y,2024-03-22,,2024-03-22 06:26:13,2024-03-22 06:26:13
SRC_PRODUCT_CATEGORY_B001_000000556,PC00000556,P000366,CAT0014,N,2024-03-22,,2024-03-22 06:26:13,2024-03-22 06:26:13
SRC_PRODUCT_CATEGORY_B001_000000557,PC00000557,P000367,CAT0011,Y,2023-01-25,,2023-01-25 08:10:30,2023-01-25 08:10:30
SRC_PRODUCT_CATEGORY_B001_000000558,PC00000558,P000368,CAT0024,Y,2023-11-06,,2023-11-06 09:27:18,2023-11-06 09:27:18
SRC_PRODUCT_CATEGORY_B001_000000559,PC00000559,P000369,CAT0030,Y,2025-03-25,,2025-03-25 22:36:45,2025-03-25 22:36:45
SRC_PRODUCT_CATEGORY_B001_000000560,PC00000560,P000370,CAT0026,Y,2025-07-04,,2025-07-04 07:03:37,2025-07-04 07:03:37
SRC_PRODUCT_CATEGORY_B001_000000561,PC00000561,P000371,CAT0017,Y,2024-02-11,,2024-02-11 08:51:52,2024-02-11 08:51:52
SRC_PRODUCT_CATEGORY_B001_000000562,PC00000562,P000371,CAT0021,N,2024-02-11,,2024-02-11 08:51:52,2024-02-11 08:51:52
SRC_PRODUCT_CATEGORY_B001_000000563,PC00000563,P000372,CAT0021,Y,2026-02-28,,2026-02-28 10:14:50,2026-02-28 10:14:50
SRC_PRODUCT_CATEGORY_B001_000000564,PC00000564,P000373,CAT0017,Y,2025-02-05,,2025-02-05 21:05:37,2025-02-05 21:05:37
SRC_PRODUCT_CATEGORY_B001_000000565,PC00000565,P000373,CAT0030,N,2025-02-05,,2025-02-05 21:05:37,2025-02-05 21:05:37
SRC_PRODUCT_CATEGORY_B001_000000566,PC00000566,P000373,CAT0018,N,2025-02-05,,2025-02-05 21:05:37,2025-02-05 21:05:37
SRC_PRODUCT_CATEGORY_B001_000000567,PC00000567,P000374,CAT0025,Y,2023-12-06,,2023-12-06 18:23:43,2023-12-06 18:23:43
SRC_PRODUCT_CATEGORY_B001_000000568,PC00000568,P000375,CAT0013,Y,2025-04-29,,2025-04-29 11:50:50,2025-04-29 11:50:50
SRC_PRODUCT_CATEGORY_B001_000000569,PC00000569,P000376,CAT0019,Y,2024-04-02,,2024-04-02 15:00:27,2024-04-02 15:00:27
SRC_PRODUCT_CATEGORY_B001_000000570,PC00000570,P000377,CAT0014,Y,2023-04-14,,2023-04-14 03:46:54,2023-04-14 03:46:54
SRC_PRODUCT_CATEGORY_B001_000000571,PC00000571,P000378,CAT0021,Y,2023-10-20,,2023-10-20 06:36:02,2023-10-20 06:36:02
SRC_PRODUCT_CATEGORY_B001_000000572,PC00000572,P000378,CAT0026,N,2023-10-20,,2023-10-20 06:36:02,2023-10-20 06:36:02
SRC_PRODUCT_CATEGORY_B001_000000573,PC00000573,P000379,CAT0027,Y,2025-01-26,,2025-01-26 09:05:29,2025-01-26 09:05:29
SRC_PRODUCT_CATEGORY_B001_000000574,PC00000574,P000380,CAT0010,Y,2024-09-11,,2024-09-11 09:29:23,2024-09-11 09:29:23
SRC_PRODUCT_CATEGORY_B001_000000575,PC00000575,P000380,CAT0020,N,2024-09-11,,2024-09-11 09:29:23,2024-09-11 09:29:23
SRC_PRODUCT_CATEGORY_B001_000000576,PC00000576,P000381,CAT0017,Y,2024-02-10,,2024-02-10 01:06:38,2024-02-10 01:06:38
SRC_PRODUCT_CATEGORY_B001_000000577,PC00000577,P000382,CAT0023,Y,2024-07-24,,2024-07-24 14:44:44,2024-07-24 14:44:44
SRC_PRODUCT_CATEGORY_B001_000000578,PC00000578,P000382,CAT0011,N,2024-07-24,,2024-07-24 14:44:44,2024-07-24 14:44:44
SRC_PRODUCT_CATEGORY_B001_000000579,PC00000579,P000383,CAT0009,Y,2026-02-25,,2026-02-25 00:40:23,2026-02-25 00:40:23
SRC_PRODUCT_CATEGORY_B001_000000580,PC00000580,P000384,CAT0007,Y,2025-08-14,,2025-08-14 06:48:20,2025-08-14 06:48:20
SRC_PRODUCT_CATEGORY_B001_000000581,PC00000581,P000385,CAT0007,Y,2023-12-17,,2023-12-17 11:53:14,2023-12-17 11:53:14
SRC_PRODUCT_CATEGORY_B001_000000582,PC00000582,P000386,CAT0017,Y,2025-06-22,,2025-06-22 02:54:54,2025-06-22 02:54:54
SRC_PRODUCT_CATEGORY_B001_000000583,PC00000583,P000387,CAT0017,Y,2024-01-06,,2024-01-06 14:09:12,2024-01-06 14:09:12
SRC_PRODUCT_CATEGORY_B001_000000584,PC00000584,P000388,CAT0007,Y,2024-06-08,,2024-06-08 08:15:34,2024-06-08 08:15:34
SRC_PRODUCT_CATEGORY_B001_000000585,PC00000585,P000389,CAT0019,Y,2026-07-27,,2026-07-27 02:04:06,2026-07-27 02:04:06
SRC_PRODUCT_CATEGORY_B001_000000586,PC00000586,P000389,CAT0015,N,2026-07-27,,2026-07-27 02:04:06,2026-07-27 02:04:06
SRC_PRODUCT_CATEGORY_B001_000000587,PC00000587,P000390,CAT0030,Y,2023-03-13,,2023-03-13 03:02:43,2023-03-13 03:02:43
SRC_PRODUCT_CATEGORY_B001_000000588,PC00000588,P000390,CAT0012,N,2023-03-13,,2023-03-13 03:02:43,2023-03-13 03:02:43
SRC_PRODUCT_CATEGORY_B001_000000589,PC00000589,P000391,CAT0026,Y,2024-11-18,,2024-11-18 17:37:28,2024-11-18 17:37:28
SRC_PRODUCT_CATEGORY_B001_000000590,PC00000590,P000391,CAT0030,N,2024-11-18,,2024-11-18 17:37:28,2024-11-18 17:37:28
SRC_PRODUCT_CATEGORY_B001_000000591,PC00000591,P000392,CAT0020,Y,2026-03-17,,2026-03-17 00:15:35,2026-03-17 00:15:35
SRC_PRODUCT_CATEGORY_B001_000000592,PC00000592,P000393,CAT0016,Y,2024-07-23,,2024-07-23 16:40:45,2024-07-23 16:40:45
SRC_PRODUCT_CATEGORY_B001_000000593,PC00000593,P000393,CAT0018,N,2024-07-23,,2024-07-23 16:40:45,2024-07-23 16:40:45
SRC_PRODUCT_CATEGORY_B001_000000594,PC00000594,P000393,CAT0017,N,2024-07-23,,2024-07-23 16:40:45,2024-07-23 16:40:45
SRC_PRODUCT_CATEGORY_B001_000000595,PC00000595,P000394,CAT0009,Y,2026-05-09,,2026-05-09 11:39:06,2026-05-09 11:39:06
SRC_PRODUCT_CATEGORY_B001_000000596,PC00000596,P000394,CAT0028,N,2026-05-09,,2026-05-09 11:39:06,2026-05-09 11:39:06
SRC_PRODUCT_CATEGORY_B001_000000597,PC00000597,P000395,CAT0012,Y,2024-10-15,,2024-10-15 20:32:03,2024-10-15 20:32:03
SRC_PRODUCT_CATEGORY_B001_000000598,PC00000598,P000396,CAT0020,Y,2023-12-30,,2023-12-30 16:24:02,2023-12-30 16:24:02
SRC_PRODUCT_CATEGORY_B001_000000599,PC00000599,P000397,CAT0021,Y,2025-03-03,,2025-03-03 06:39:13,2025-03-03 06:39:13
SRC_PRODUCT_CATEGORY_B001_000000600,PC00000600,P000397,CAT0019,N,2025-03-03,,2025-03-03 06:39:13,2025-03-03 06:39:13
SRC_PRODUCT_CATEGORY_B001_000000601,PC00000601,P000397,CAT0012,N,2025-03-03,,2025-03-03 06:39:13,2025-03-03 06:39:13
SRC_PRODUCT_CATEGORY_B001_000000602,PC00000602,P000398,CAT0008,Y,2025-01-31,,2025-01-31 21:53:30,2025-01-31 21:53:30
SRC_PRODUCT_CATEGORY_B001_000000603,PC00000603,P000399,CAT0020,Y,2026-04-23,,2026-04-23 10:18:26,2026-04-23 10:18:26
SRC_PRODUCT_CATEGORY_B001_000000604,PC00000604,P000399,CAT0015,N,2026-04-23,,2026-04-23 10:18:26,2026-04-23 10:18:26
SRC_PRODUCT_CATEGORY_B001_000000605,PC00000605,P000400,CAT0021,Y,2024-01-31,,2024-01-31 21:25:28,2024-01-31 21:25:28
SRC_PRODUCT_CATEGORY_B001_000000606,PC00000606,P000400,CAT0026,N,2024-01-31,,2024-01-31 21:25:28,2024-01-31 21:25:28
SRC_PRODUCT_CATEGORY_B001_000000607,PC00000607,P000401,CAT0022,Y,2023-04-25,,2023-04-25 22:40:39,2023-04-25 22:40:39
SRC_PRODUCT_CATEGORY_B001_000000608,PC00000608,P000402,CAT0008,Y,2024-08-19,,2024-08-19 16:33:05,2024-08-19 16:33:05
SRC_PRODUCT_CATEGORY_B001_000000609,PC00000609,P000403,CAT0014,Y,2025-10-02,,2025-10-02 06:53:48,2025-10-02 06:53:48
SRC_PRODUCT_CATEGORY_B001_000000610,PC00000610,P000404,CAT0007,Y,2026-02-13,,2026-02-13 21:10:12,2026-02-13 21:10:12
SRC_PRODUCT_CATEGORY_B001_000000611,PC00000611,P000405,CAT0012,Y,2024-01-18,,2024-01-18 17:10:26,2024-01-18 17:10:26
SRC_PRODUCT_CATEGORY_B001_000000612,PC00000612,P000405,CAT0017,N,2024-01-18,,2024-01-18 17:10:26,2024-01-18 17:10:26
SRC_PRODUCT_CATEGORY_B001_000000613,PC00000613,P000406,CAT0009,Y,2024-05-09,,2024-05-09 22:51:43,2024-05-09 22:51:43
SRC_PRODUCT_CATEGORY_B001_000000614,PC00000614,P000406,CAT0023,N,2024-05-09,,2024-05-09 22:51:43,2024-05-09 22:51:43
SRC_PRODUCT_CATEGORY_B001_000000615,PC00000615,P000407,CAT0027,Y,2025-08-23,,2025-08-23 02:17:09,2025-08-23 02:17:09
SRC_PRODUCT_CATEGORY_B001_000000616,PC00000616,P000407,CAT0008,N,2025-08-23,,2025-08-23 02:17:09,2025-08-23 02:17:09
SRC_PRODUCT_CATEGORY_B001_000000617,PC00000617,P000408,CAT0022,Y,2024-09-03,,2024-09-03 00:31:11,2024-09-03 00:31:11
SRC_PRODUCT_CATEGORY_B001_000000618,PC00000618,P000408,CAT0016,N,2024-09-03,,2024-09-03 00:31:11,2024-09-03 00:31:11
SRC_PRODUCT_CATEGORY_B001_000000619,PC00000619,P000409,CAT0025,Y,2024-11-16,,2024-11-16 00:59:08,2024-11-16 00:59:08
SRC_PRODUCT_CATEGORY_B001_000000620,PC00000620,P000410,CAT0027,Y,2025-07-22,,2025-07-22 16:58:35,2025-07-22 16:58:35
SRC_PRODUCT_CATEGORY_B001_000000621,PC00000621,P000411,CAT0014,Y,2024-02-20,,2024-02-20 08:38:36,2024-02-20 08:38:36
SRC_PRODUCT_CATEGORY_B001_000000622,PC00000622,P000411,CAT0024,N,2024-02-20,,2024-02-20 08:38:36,2024-02-20 08:38:36
SRC_PRODUCT_CATEGORY_B001_000000623,PC00000623,P000412,CAT0027,Y,2026-01-22,,2026-01-22 06:31:41,2026-01-22 06:31:41
SRC_PRODUCT_CATEGORY_B001_000000624,PC00000624,P000413,CAT0022,Y,2023-06-21,,2023-06-21 18:00:54,2023-06-21 18:00:54
SRC_PRODUCT_CATEGORY_B001_000000625,PC00000625,P000414,CAT0027,Y,2024-01-03,,2024-01-03 23:13:09,2024-01-03 23:13:09
SRC_PRODUCT_CATEGORY_B001_000000626,PC00000626,P000414,CAT0023,N,2024-01-03,,2024-01-03 23:13:09,2024-01-03 23:13:09
SRC_PRODUCT_CATEGORY_B001_000000627,PC00000627,P000414,CAT0007,N,2024-01-03,,2024-01-03 23:13:09,2024-01-03 23:13:09
SRC_PRODUCT_CATEGORY_B001_000000628,PC00000628,P000415,CAT0013,Y,2026-04-20,,2026-04-20 18:19:31,2026-04-20 18:19:31
SRC_PRODUCT_CATEGORY_B001_000000629,PC00000629,P000416,CAT0025,Y,2023-07-01,,2023-07-01 00:07:49,2023-07-01 00:07:49
SRC_PRODUCT_CATEGORY_B001_000000630,PC00000630,P000417,CAT0026,Y,2026-07-21,,2026-07-21 12:40:46,2026-07-21 12:40:46
SRC_PRODUCT_CATEGORY_B001_000000631,PC00000631,P000417,CAT0028,N,2026-07-21,,2026-07-21 12:40:46,2026-07-21 12:40:46
SRC_PRODUCT_CATEGORY_B001_000000632,PC00000632,P000418,CAT0025,Y,2024-03-16,,2024-03-16 00:40:40,2024-03-16 00:40:40
SRC_PRODUCT_CATEGORY_B001_000000633,PC00000633,P000419,CAT0020,Y,2023-10-04,,2023-10-04 14:53:33,2023-10-04 14:53:33
SRC_PRODUCT_CATEGORY_B001_000000634,PC00000634,P000419,CAT0027,N,2023-10-04,,2023-10-04 14:53:33,2023-10-04 14:53:33
SRC_PRODUCT_CATEGORY_B001_000000635,PC00000635,P000420,CAT0013,Y,2026-02-26,,2026-02-26 14:56:52,2026-02-26 14:56:52
SRC_PRODUCT_CATEGORY_B001_000000636,PC00000636,P000421,CAT0007,Y,2025-07-02,,2025-07-02 17:14:05,2025-07-02 17:14:05
SRC_PRODUCT_CATEGORY_B001_000000637,PC00000637,P000422,CAT0007,Y,2024-09-17,,2024-09-17 03:26:09,2024-09-17 03:26:09
SRC_PRODUCT_CATEGORY_B001_000000638,PC00000638,P000422,CAT0027,N,2024-09-17,,2024-09-17 03:26:09,2024-09-17 03:26:09
SRC_PRODUCT_CATEGORY_B001_000000639,PC00000639,P000423,CAT0013,Y,2025-06-11,,2025-06-11 15:13:15,2025-06-11 15:13:15
SRC_PRODUCT_CATEGORY_B001_000000640,PC00000640,P000423,CAT0020,N,2025-06-11,,2025-06-11 15:13:15,2025-06-11 15:13:15
SRC_PRODUCT_CATEGORY_B001_000000641,PC00000641,P000424,CAT0027,Y,2024-11-08,,2024-11-08 09:02:30,2024-11-08 09:02:30
SRC_PRODUCT_CATEGORY_B001_000000642,PC00000642,P000425,CAT0027,Y,2025-04-26,,2025-04-26 14:21:52,2025-04-26 14:21:52
SRC_PRODUCT_CATEGORY_B001_000000643,PC00000643,P000426,CAT0010,Y,2026-01-29,,2026-01-29 11:51:35,2026-01-29 11:51:35
SRC_PRODUCT_CATEGORY_B001_000000644,PC00000644,P000427,CAT0026,Y,2023-07-02,,2023-07-02 07:12:49,2023-07-02 07:12:49
SRC_PRODUCT_CATEGORY_B001_000000645,PC00000645,P000427,CAT0021,N,2023-07-02,,2023-07-02 07:12:49,2023-07-02 07:12:49
SRC_PRODUCT_CATEGORY_B001_000000646,PC00000646,P000428,CAT0028,Y,2025-04-09,,2025-04-09 20:48:11,2025-04-09 20:48:11
SRC_PRODUCT_CATEGORY_B001_000000647,PC00000647,P000429,CAT0008,Y,2024-11-15,,2024-11-15 23:16:55,2024-11-15 23:16:55
SRC_PRODUCT_CATEGORY_B001_000000648,PC00000648,P000430,CAT0020,Y,2025-09-24,,2025-09-24 12:06:15,2025-09-24 12:06:15
SRC_PRODUCT_CATEGORY_B001_000000649,PC00000649,P000431,CAT0017,Y,2023-10-25,,2023-10-25 16:04:55,2023-10-25 16:04:55
SRC_PRODUCT_CATEGORY_B001_000000650,PC00000650,P000431,CAT0018,N,2023-10-25,,2023-10-25 16:04:55,2023-10-25 16:04:55
SRC_PRODUCT_CATEGORY_B001_000000651,PC00000651,P000431,CAT0009,N,2023-10-25,,2023-10-25 16:04:55,2023-10-25 16:04:55
SRC_PRODUCT_CATEGORY_B001_000000652,PC00000652,P000432,CAT0027,Y,2023-08-09,,2023-08-09 11:20:30,2023-08-09 11:20:30
SRC_PRODUCT_CATEGORY_B001_000000653,PC00000653,P000432,CAT0029,N,2023-08-09,,2023-08-09 11:20:30,2023-08-09 11:20:30
SRC_PRODUCT_CATEGORY_B001_000000654,PC00000654,P000433,CAT0009,Y,2026-07-02,,2026-07-02 04:56:47,2026-07-02 04:56:47
SRC_PRODUCT_CATEGORY_B001_000000655,PC00000655,P000434,CAT0011,Y,2025-07-06,,2025-07-06 18:32:43,2025-07-06 18:32:43
SRC_PRODUCT_CATEGORY_B001_000000656,PC00000656,P000435,CAT0015,Y,2025-01-28,,2025-01-28 20:53:08,2025-01-28 20:53:08
SRC_PRODUCT_CATEGORY_B001_000000657,PC00000657,P000435,CAT0030,N,2025-01-28,,2025-01-28 20:53:08,2025-01-28 20:53:08
SRC_PRODUCT_CATEGORY_B001_000000658,PC00000658,P000436,CAT0028,Y,2023-03-06,,2023-03-06 00:15:46,2023-03-06 00:15:46
SRC_PRODUCT_CATEGORY_B001_000000659,PC00000659,P000437,CAT0026,Y,2024-09-29,,2024-09-29 21:58:19,2024-09-29 21:58:19
SRC_PRODUCT_CATEGORY_B001_000000660,PC00000660,P000437,CAT0010,N,2024-09-29,,2024-09-29 21:58:19,2024-09-29 21:58:19
SRC_PRODUCT_CATEGORY_B001_000000661,PC00000661,P000437,CAT0023,N,2024-09-29,,2024-09-29 21:58:19,2024-09-29 21:58:19
SRC_PRODUCT_CATEGORY_B001_000000662,PC00000662,P000438,CAT0030,Y,2023-12-05,,2023-12-05 12:43:19,2023-12-05 12:43:19
SRC_PRODUCT_CATEGORY_B001_000000663,PC00000663,P000439,CAT0007,Y,2025-02-18,,2025-02-18 12:02:12,2025-02-18 12:02:12
SRC_PRODUCT_CATEGORY_B001_000000664,PC00000664,P000440,CAT0017,Y,2023-03-16,,2023-03-16 18:35:54,2023-03-16 18:35:54
SRC_PRODUCT_CATEGORY_B001_000000665,PC00000665,P000441,CAT0027,Y,2024-05-29,,2024-05-29 13:55:55,2024-05-29 13:55:55
SRC_PRODUCT_CATEGORY_B001_000000666,PC00000666,P000442,CAT0025,Y,2026-06-28,,2026-06-28 07:14:17,2026-06-28 07:14:17
SRC_PRODUCT_CATEGORY_B001_000000667,PC00000667,P000443,CAT0010,Y,2025-05-07,,2025-05-07 21:23:48,2025-05-07 21:23:48
SRC_PRODUCT_CATEGORY_B001_000000668,PC00000668,P000444,CAT0021,Y,2025-02-04,,2025-02-04 10:21:09,2025-02-04 10:21:09
SRC_PRODUCT_CATEGORY_B001_000000669,PC00000669,P000445,CAT0021,Y,2023-02-28,,2023-02-28 23:51:00,2023-02-28 23:51:00
SRC_PRODUCT_CATEGORY_B001_000000670,PC00000670,P000446,CAT0016,Y,2023-08-11,,2023-08-11 06:50:07,2023-08-11 06:50:07
SRC_PRODUCT_CATEGORY_B001_000000671,PC00000671,P000446,CAT0020,N,2023-08-11,,2023-08-11 06:50:07,2023-08-11 06:50:07
SRC_PRODUCT_CATEGORY_B001_000000672,PC00000672,P000447,CAT0009,Y,2024-01-27,,2024-01-27 08:17:55,2024-01-27 08:17:55
SRC_PRODUCT_CATEGORY_B001_000000673,PC00000673,P000448,CAT0021,Y,2024-11-30,,2024-11-30 22:44:45,2024-11-30 22:44:45
SRC_PRODUCT_CATEGORY_B001_000000674,PC00000674,P000449,CAT0011,Y,2025-07-19,,2025-07-19 14:37:00,2025-07-19 14:37:00
SRC_PRODUCT_CATEGORY_B001_000000675,PC00000675,P000450,CAT0016,Y,2025-04-29,,2025-04-29 13:35:55,2025-04-29 13:35:55
SRC_PRODUCT_CATEGORY_B001_000000676,PC00000676,P000451,CAT0018,Y,2025-06-02,,2025-06-02 20:26:40,2025-06-02 20:26:40
SRC_PRODUCT_CATEGORY_B001_000000677,PC00000677,P000451,CAT0027,N,2025-06-02,,2025-06-02 20:26:40,2025-06-02 20:26:40
SRC_PRODUCT_CATEGORY_B001_000000678,PC00000678,P000452,CAT0012,Y,2023-09-21,,2023-09-21 04:49:18,2023-09-21 04:49:18
SRC_PRODUCT_CATEGORY_B001_000000679,PC00000679,P000453,CAT0010,Y,2023-04-29,,2023-04-29 21:33:39,2023-04-29 21:33:39
SRC_PRODUCT_CATEGORY_B001_000000680,PC00000680,P000453,CAT0009,N,2023-04-29,,2023-04-29 21:33:39,2023-04-29 21:33:39
SRC_PRODUCT_CATEGORY_B001_000000681,PC00000681,P000454,CAT0018,Y,2025-04-28,,2025-04-28 16:36:32,2025-04-28 16:36:32
SRC_PRODUCT_CATEGORY_B001_000000682,PC00000682,P000455,CAT0018,Y,2026-03-28,,2026-03-28 07:53:34,2026-03-28 07:53:34
SRC_PRODUCT_CATEGORY_B001_000000683,PC00000683,P000456,CAT0018,Y,2025-04-23,,2025-04-23 17:02:04,2025-04-23 17:02:04
SRC_PRODUCT_CATEGORY_B001_000000684,PC00000684,P000457,CAT0015,Y,2026-02-08,,2026-02-08 01:00:07,2026-02-08 01:00:07
SRC_PRODUCT_CATEGORY_B001_000000685,PC00000685,P000458,CAT0029,Y,2024-07-08,,2024-07-08 02:14:53,2024-07-08 02:14:53
SRC_PRODUCT_CATEGORY_B001_000000686,PC00000686,P000459,CAT0020,Y,2026-01-16,,2026-01-16 22:40:34,2026-01-16 22:40:34
SRC_PRODUCT_CATEGORY_B001_000000687,PC00000687,P000459,CAT0023,N,2026-01-16,,2026-01-16 22:40:34,2026-01-16 22:40:34
SRC_PRODUCT_CATEGORY_B001_000000688,PC00000688,P000459,CAT0029,N,2026-01-16,,2026-01-16 22:40:34,2026-01-16 22:40:34
SRC_PRODUCT_CATEGORY_B001_000000689,PC00000689,P000460,CAT0011,Y,2025-07-14,,2025-07-14 17:15:42,2025-07-14 17:15:42
SRC_PRODUCT_CATEGORY_B001_000000690,PC00000690,P000460,CAT0015,N,2025-07-14,,2025-07-14 17:15:42,2025-07-14 17:15:42
SRC_PRODUCT_CATEGORY_B001_000000691,PC00000691,P000461,CAT0010,Y,2023-04-19,,2023-04-19 07:05:54,2023-04-19 07:05:54
SRC_PRODUCT_CATEGORY_B001_000000692,PC00000692,P000461,CAT0030,N,2023-04-19,,2023-04-19 07:05:54,2023-04-19 07:05:54
SRC_PRODUCT_CATEGORY_B001_000000693,PC00000693,P000461,CAT0027,N,2023-04-19,,2023-04-19 07:05:54,2023-04-19 07:05:54
SRC_PRODUCT_CATEGORY_B001_000000694,PC00000694,P000462,CAT0015,Y,2025-05-19,,2025-05-19 12:42:14,2025-05-19 12:42:14
SRC_PRODUCT_CATEGORY_B001_000000695,PC00000695,P000463,CAT0022,Y,2025-02-16,,2025-02-16 23:34:42,2025-02-16 23:34:42
SRC_PRODUCT_CATEGORY_B001_000000696,PC00000696,P000464,CAT0008,Y,2026-01-24,,2026-01-24 20:19:33,2026-01-24 20:19:33
SRC_PRODUCT_CATEGORY_B001_000000697,PC00000697,P000465,CAT0008,Y,2024-05-04,,2024-05-04 07:32:21,2024-05-04 07:32:21
SRC_PRODUCT_CATEGORY_B001_000000698,PC00000698,P000465,CAT0026,N,2024-05-04,,2024-05-04 07:32:21,2024-05-04 07:32:21
SRC_PRODUCT_CATEGORY_B001_000000699,PC00000699,P000466,CAT0023,Y,2023-09-03,,2023-09-03 19:23:18,2023-09-03 19:23:18
SRC_PRODUCT_CATEGORY_B001_000000700,PC00000700,P000467,CAT0021,Y,2025-10-17,,2025-10-17 08:39:40,2025-10-17 08:39:40
SRC_PRODUCT_CATEGORY_B001_000000701,PC00000701,P000467,CAT0019,N,2025-10-17,,2025-10-17 08:39:40,2025-10-17 08:39:40
SRC_PRODUCT_CATEGORY_B001_000000702,PC00000702,P000468,CAT0023,Y,2026-04-23,,2026-04-23 07:47:03,2026-04-23 07:47:03
SRC_PRODUCT_CATEGORY_B001_000000703,PC00000703,P000469,CAT0024,Y,2024-09-30,,2024-09-30 17:39:32,2024-09-30 17:39:32
SRC_PRODUCT_CATEGORY_B001_000000704,PC00000704,P000469,CAT0023,N,2024-09-30,,2024-09-30 17:39:32,2024-09-30 17:39:32
SRC_PRODUCT_CATEGORY_B001_000000705,PC00000705,P000470,CAT0026,Y,2025-06-15,,2025-06-15 16:38:12,2025-06-15 16:38:12
SRC_PRODUCT_CATEGORY_B001_000000706,PC00000706,P000470,CAT0029,N,2025-06-15,,2025-06-15 16:38:12,2025-06-15 16:38:12
SRC_PRODUCT_CATEGORY_B001_000000707,PC00000707,P000471,CAT0008,Y,2026-04-13,,2026-04-13 20:19:17,2026-04-13 20:19:17
SRC_PRODUCT_CATEGORY_B001_000000708,PC00000708,P000471,CAT0026,N,2026-04-13,,2026-04-13 20:19:17,2026-04-13 20:19:17
SRC_PRODUCT_CATEGORY_B001_000000709,PC00000709,P000472,CAT0011,Y,2025-02-12,,2025-02-12 02:10:50,2025-02-12 02:10:50
SRC_PRODUCT_CATEGORY_B001_000000710,PC00000710,P000472,CAT0019,N,2025-02-12,,2025-02-12 02:10:50,2025-02-12 02:10:50
SRC_PRODUCT_CATEGORY_B001_000000711,PC00000711,P000473,CAT0019,Y,2024-12-04,,2024-12-04 03:40:36,2024-12-04 03:40:36
SRC_PRODUCT_CATEGORY_B001_000000712,PC00000712,P000474,CAT0018,Y,2025-02-06,,2025-02-06 14:07:52,2025-02-06 14:07:52
SRC_PRODUCT_CATEGORY_B001_000000713,PC00000713,P000475,CAT0025,Y,2024-10-12,,2024-10-12 01:07:27,2024-10-12 01:07:27
SRC_PRODUCT_CATEGORY_B001_000000714,PC00000714,P000476,CAT0028,Y,2023-02-06,,2023-02-06 15:44:12,2023-02-06 15:44:12
SRC_PRODUCT_CATEGORY_B001_000000715,PC00000715,P000476,CAT0013,N,2023-02-06,,2023-02-06 15:44:12,2023-02-06 15:44:12
SRC_PRODUCT_CATEGORY_B001_000000716,PC00000716,P000477,CAT0008,Y,2024-08-17,,2024-08-17 11:58:07,2024-08-17 11:58:07
