source_record_id,order_id,customer_id,billing_address_id,shipping_address_id,order_timestamp,channel,order_status,currency_code,subtotal_amount,discount_amount,tax_amount,shipping_amount,order_total_amount,created_at,updated_at
SRC_ORDER_B002_000006890,O000127709,C0000560,A00000717,A00000717,2026-09-03 19:36:43,ECOMMERCE,COMPLETED,GBP,4339.16,671.06,733.61,0.00,4401.71,2026-09-03 19:36:43,2026-09-04 03:19:52
SRC_ORDER_B002_000006891,O000127710,C0016641,A00021288,A00021288,2026-09-03 10:38:42,MOBILE,COMPLETED,GBP,831.30,0.00,166.26,0.00,997.56,2026-09-03 10:38:42,2026-09-04 05:54:45
SRC_ORDER_B002_000006892,O000127711,C0009334,A00012002,A00012002,2026-09-02 10:02:30,STORE,COMPLETED,GBP,3888.18,224.01,732.83,0.00,4397.00,2026-09-02 10:02:30,2026-09-03 06:02:39
SRC_ORDER_B002_000006893,O000127712,C0040918,A00052373,A00052373,2026-09-03 22:52:24,STORE,COMPLETED,GBP,4580.78,229.04,870.35,0.00,5222.09,2026-09-03 22:52:24,2026-09-04 21:18:39
SRC_ORDER_B002_000006894,O000127713,C0046097,A00059000,A00059000,2026-09-02 00:15:07,STORE,COMPLETED,GBP,141.51,0.00,28.30,0.00,169.81,2026-09-02 00:15:07,2026-09-02 23:03:54
SRC_ORDER_B002_000006895,O000127714,C0035338,A00045227,A00045227,2026-09-01 21:47:57,ECOMMERCE,COMPLETED,GBP,2595.45,104.97,498.09,0.00,2988.57,2026-09-01 21:47:57,2026-09-01 22:28:31
SRC_ORDER_B002_000006896,O000127715,C0023267,A00029777,A00029777,2026-09-01 09:30:55,ECOMMERCE,COMPLETED,GBP,275.45,0.00,55.09,0.00,330.54,2026-09-01 09:30:55,2026-09-01 16:48:56
SRC_ORDER_B002_000006897,O000127716,C0031614,A00040473,A00040473,2026-09-01 12:10:54,STORE,COMPLETED,GBP,2619.82,130.99,497.76,0.00,2986.59,2026-09-01 12:10:54,2026-09-01 23:35:21
SRC_ORDER_B002_000006898,O000127717,C0005249,A00006754,A00006754,2026-09-03 09:13:41,ECOMMERCE,COMPLETED,GBP,1205.73,3.48,240.45,0.00,1442.70,2026-09-03 09:13:41,2026-09-03 10:17:53
SRC_ORDER_B002_000006899,O000127718,C0041760,A00053435,A00053435,2026-09-01 20:41:37,ECOMMERCE,COMPLETED,GBP,3871.92,52.34,763.92,0.00,4583.50,2026-09-01 20:41:37,2026-09-02 00:10:13
SRC_ORDER_B002_000006900,O000127719,C0002808,A00003601,A00003601,2026-09-03 06:33:48,STORE,COMPLETED,GBP,1568.20,0.00,313.64,0.00,1881.84,2026-09-03 06:33:48,2026-09-03 19:09:46
SRC_ORDER_B002_000006901,O000127720,C0049462,A00063320,A00063320,2026-09-03 11:43:13,MOBILE,COMPLETED,GBP,2454.83,149.93,460.98,0.00,2765.88,2026-09-03 11:43:13,2026-09-04 08:36:59
SRC_ORDER_B002_000006902,O000127721,C0006549,A00008456,A00008456,2026-09-02 01:52:57,ECOMMERCE,COMPLETED,GBP,1686.53,115.00,314.31,0.00,1885.84,2026-09-02 01:52:57,2026-09-02 10:32:34
SRC_ORDER_B002_000006903,O000127722,C0014654,A00018784,A00018784,2026-09-02 02:36:48,ECOMMERCE,COMPLETED,GBP,756.83,75.68,136.23,0.00,817.38,2026-09-02 02:36:48,2026-09-02 12:19:31
SRC_ORDER_B002_000006904,O000127723,C0041098,A00052603,A00052603,2026-09-01 19:41:56,STORE,COMPLETED,GBP,3069.00,238.33,566.13,0.00,3396.80,2026-09-01 19:41:56,2026-09-02 03:43:43
SRC_ORDER_B002_000006905,O000127724,C0022347,A00028600,A00028600,2026-09-01 15:37:05,ECOMMERCE,COMPLETED,GBP,1400.85,201.94,239.78,0.00,1438.69,2026-09-01 15:37:05,2026-09-01 18:48:56
SRC_ORDER_B002_000006906,O000127725,C0001943,A00002498,A00002498,2026-09-02 13:52:55,ECOMMERCE,COMPLETED,GBP,686.09,34.30,130.36,0.00,782.15,2026-09-02 13:52:55,2026-09-03 11:46:49
SRC_ORDER_B002_000006907,O000127726,C0019511,A00024972,A00024972,2026-09-03 11:34:32,ECOMMERCE,COMPLETED,GBP,1114.70,0.00,222.94,0.00,1337.64,2026-09-03 11:34:32,2026-09-04 11:26:04
SRC_ORDER_B002_000006908,O000127727,C0011293,A00014487,A00014487,2026-09-03 21:24:24,STORE,COMPLETED,GBP,3355.86,237.57,623.66,0.00,3741.95,2026-09-03 21:24:24,2026-09-04 02:52:17
SRC_ORDER_B002_000006909,O000127728,C0042758,A00054725,A00054725,2026-09-01 14:58:57,STORE,COMPLETED,GBP,1530.44,0.00,306.09,0.00,1836.53,2026-09-01 14:58:57,2026-09-02 05:06:37
SRC_ORDER_B002_000006910,O000127729,C0030007,A00038403,A00038403,2026-09-02 03:46:17,STORE,COMPLETED,GBP,1644.80,5.72,327.82,0.00,1966.90,2026-09-02 03:46:17,2026-09-03 03:12:10
SRC_ORDER_B002_000006911,O000127730,C0026885,A00034377,A00034377,2026-09-03 06:50:22,ECOMMERCE,COMPLETED,GBP,2737.47,2.78,546.93,0.00,3281.62,2026-09-03 06:50:22,2026-09-03 19:51:09
SRC_ORDER_B002_000006912,O000127731,C0049752,A00063684,A00063684,2026-09-03 00:01:47,STORE,COMPLETED,GBP,1916.38,0.00,383.28,0.00,2299.66,2026-09-03 00:01:47,2026-09-03 23:24:03
SRC_ORDER_B002_000006913,O000127732,C0029812,A00038151,A00038151,2026-09-03 16:55:31,STORE,COMPLETED,GBP,2235.18,199.18,407.20,0.00,2443.20,2026-09-03 16:55:31,2026-09-04 01:00:38
SRC_ORDER_B002_000006914,O000127733,C0030039,A00038442,A00038442,2026-09-01 06:15:12,ECOMMERCE,COMPLETED,GBP,1493.92,0.00,298.78,0.00,1792.70,2026-09-01 06:15:12,2026-09-01 19:08:38
SRC_ORDER_B002_000006915,O000127734,C0018125,A00023178,A00023178,2026-09-01 09:23:54,STORE,COMPLETED,GBP,533.57,27.63,101.18,0.00,607.12,2026-09-01 09:23:54,2026-09-01 10:29:12
SRC_ORDER_B002_000006916,O000127735,C0027514,A00035183,A00035183,2026-09-01 11:39:43,MOBILE,COMPLETED,GBP,1921.97,47.52,374.89,0.00,2249.34,2026-09-01 11:39:43,2026-09-01 17:58:10
SRC_ORDER_B002_000006917,O000127736,C0007093,A00009165,A00009165,2026-09-03 19:54:38,ECOMMERCE,COMPLETED,GBP,3545.79,0.00,709.14,0.00,4254.93,2026-09-03 19:54:38,2026-09-04 03:10:25
SRC_ORDER_B002_000006918,O000127737,C0007946,A00010252,A00010252,2026-09-02 09:49:47,ECOMMERCE,COMPLETED,GBP,2379.99,45.58,466.87,0.00,2801.28,2026-09-02 09:49:47,2026-09-02 20:22:48
SRC_ORDER_B002_000006919,O000127738,C0034108,A00043655,A00043655,2026-09-02 04:19:47,ECOMMERCE,COMPLETED,GBP,2586.27,97.02,497.85,0.00,2987.10,2026-09-02 04:19:47,2026-09-02 17:10:55
SRC_ORDER_B002_000006920,O000127739,C0047713,A00061098,A00061098,2026-09-03 01:33:16,MOBILE,COMPLETED,GBP,2346.85,0.00,469.37,0.00,2816.22,2026-09-03 01:33:16,2026-09-03 19:07:59
SRC_ORDER_B002_000006921,O000127740,C0008566,A00011029,A00011029,2026-09-03 14:56:47,STORE,COMPLETED,GBP,3890.70,174.78,743.19,0.00,4459.11,2026-09-03 14:56:47,2026-09-03 18:00:36
SRC_ORDER_B002_000006922,O000127741,C0011793,A00015118,A00015118,2026-09-03 11:54:59,ECOMMERCE,COMPLETED,GBP,6237.72,167.37,1214.06,0.00,7284.41,2026-09-03 11:54:59,2026-09-03 18:32:20
SRC_ORDER_B002_000006923,O000127742,C0010344,A00013277,A00013277,2026-09-02 14:42:47,MOBILE,COMPLETED,GBP,2664.20,8.73,531.09,0.00,3186.56,2026-09-02 14:42:47,2026-09-03 07:29:10
SRC_ORDER_B002_000006924,O000127743,C0023616,A00030220,A00030220,2026-09-03 08:16:50,STORE,COMPLETED,GBP,328.74,65.75,52.60,0.00,315.59,2026-09-03 08:16:50,2026-09-03 17:08:00
SRC_ORDER_B002_000006925,O000127744,C0040658,A00052054,A00052054,2026-09-03 08:34:51,STORE,COMPLETED,GBP,4907.81,142.65,953.03,0.00,5718.19,2026-09-03 08:34:51,2026-09-03 10:41:24
SRC_ORDER_B002_000006926,O000127745,C0029751,A00038074,A00038074,2026-09-02 21:16:08,STORE,CANCELLED,GBP,1781.13,89.06,338.41,0.00,2030.48,2026-09-02 21:16:08,2026-09-03 11:32:18
SRC_ORDER_B002_000006927,O000127746,C0005295,A00006811,A00006811,2026-09-03 21:52:18,ECOMMERCE,COMPLETED,GBP,4572.34,419.36,830.60,0.00,4983.58,2026-09-03 21:52:18,2026-09-03 22:01:21
SRC_ORDER_B002_000006928,O000127747,C0038199,A00048879,A00048879,2026-09-01 08:02:42,STORE,COMPLETED,GBP,3194.39,120.56,614.77,0.00,3688.60,2026-09-01 08:02:42,2026-09-02 01:55:33
SRC_ORDER_B002_000006929,O000127748,C0027632,A00035335,A00035335,2026-09-03 06:15:50,STORE,COMPLETED,GBP,3774.56,136.92,727.53,0.00,4365.17,2026-09-03 06:15:50,2026-09-04 03:15:49
SRC_ORDER_B002_000006930,O000127749,C0025249,A00032290,A00032291,2026-09-02 20:52:39,STORE,COMPLETED,GBP,397.13,0.00,79.43,0.00,476.56,2026-09-02 20:52:39,2026-09-03 08:25:23
SRC_ORDER_B002_000006931,O000127750,C0026828,A00034297,A00034298,2026-09-02 22:10:10,MOBILE,COMPLETED,GBP,2502.81,85.47,483.47,0.00,2900.81,2026-09-02 22:10:10,2026-09-03 07:10:16
SRC_ORDER_B002_000006932,O000127751,C0022651,A00028989,A00028989,2026-09-02 18:05:08,STORE,COMPLETED,GBP,6573.71,156.21,1283.50,0.00,7701.00,2026-09-02 18:05:08,2026-09-03 16:02:49
SRC_ORDER_B002_000006933,O000127752,C0026119,A00033406,A00033406,2026-09-01 23:25:55,STORE,COMPLETED,GBP,1668.99,0.00,333.80,0.00,2002.79,2026-09-01 23:25:55,2026-09-01 23:55:20
SRC_ORDER_B002_000006934,O000127753,C0013860,A00017756,A00017756,2026-09-02 06:51:18,STORE,COMPLETED,GBP,4290.57,66.00,844.92,0.00,5069.49,2026-09-02 06:51:18,2026-09-02 11:31:16
SRC_ORDER_B002_000006935,O000127754,C0012930,A00016583,A00016583,2026-09-01 08:54:58,MOBILE,COMPLETED,GBP,1616.42,0.00,323.28,0.00,1939.70,2026-09-01 08:54:58,2026-09-01 18:59:46
SRC_ORDER_B002_000006936,O000127755,C0040095,A00051308,A00051309,2026-09-03 21:15:56,STORE,COMPLETED,GBP,513.56,0.00,102.71,0.00,616.27,2026-09-03 21:15:56,2026-09-04 13:54:33
SRC_ORDER_B002_000006937,O000127756,C0019236,A00024614,A00024614,2026-09-01 10:10:44,ECOMMERCE,COMPLETED,GBP,2120.67,30.72,417.99,0.00,2507.94,2026-09-01 10:10:44,2026-09-02 05:17:33
SRC_ORDER_B002_000006938,O000127757,C0007793,A00010063,A00010063,2026-09-02 15:29:51,ECOMMERCE,COMPLETED,GBP,2713.74,96.58,523.43,0.00,3140.59,2026-09-02 15:29:51,2026-09-02 19:23:36
SRC_ORDER_B002_000006939,O000127758,C0009082,A00011687,A00011688,2026-09-03 02:42:45,ECOMMERCE,COMPLETED,GBP,2560.20,0.00,512.04,0.00,3072.24,2026-09-03 02:42:45,2026-09-03 16:06:28
SRC_ORDER_B002_000006940,O000127759,C0046567,A00059599,A00059599,2026-09-03 19:57:22,STORE,COMPLETED,GBP,928.49,11.22,183.45,0.00,1100.72,2026-09-03 19:57:22,2026-09-04 19:12:08
SRC_ORDER_B002_000006941,O000127760,C0032532,A00041641,A00041641,2026-09-03 07:14:01,STORE,COMPLETED,GBP,1920.41,0.00,384.08,0.00,2304.49,2026-09-03 07:14:01,2026-09-03 19:34:44
SRC_ORDER_B002_000006942,O000127761,C0003492,A00004497,A00004497,2026-09-02 05:52:07,STORE,COMPLETED,GBP,142.27,0.00,28.45,0.00,170.72,2026-09-02 05:52:07,2026-09-02 13:54:25
SRC_ORDER_B002_000006943,O000127762,C0000920,A00001177,A00001177,2026-09-01 07:07:51,MOBILE,COMPLETED,GBP,2867.73,140.99,545.34,0.00,3272.08,2026-09-01 07:07:51,2026-09-01 08:18:17
SRC_ORDER_B002_000006944,O000127763,C0012253,A00015708,A00015708,2026-09-02 03:43:50,STORE,COMPLETED,GBP,2915.17,129.92,557.05,0.00,3342.30,2026-09-02 03:43:50,2026-09-02 21:51:38
SRC_ORDER_B002_000006945,O000127764,C0028848,A00036920,A00036920,2026-09-01 17:03:48,STORE,COMPLETED,GBP,687.00,0.00,137.40,0.00,824.40,2026-09-01 17:03:48,2026-09-02 15:25:01
SRC_ORDER_B002_000006946,O000127765,C0025272,A00032318,A00032318,2026-09-01 13:00:45,MOBILE,COMPLETED,GBP,2673.76,153.13,504.12,0.00,3024.75,2026-09-01 13:00:45,2026-09-01 15:49:18
SRC_ORDER_B002_000006947,O000127766,C0023581,A00030175,A00030175,2026-09-03 15:24:02,STORE,COMPLETED,GBP,2252.78,108.69,428.82,0.00,2572.91,2026-09-03 15:24:02,2026-09-03 17:04:20
SRC_ORDER_B002_000006948,O000127767,C0017263,A00022087,A00022087,2026-09-02 07:35:56,ECOMMERCE,COMPLETED,GBP,2699.00,48.99,530.00,0.00,3180.01,2026-09-02 07:35:56,2026-09-03 02:57:16
SRC_ORDER_B002_000006949,O000127768,C0042036,A00053797,A00053797,2026-09-03 07:22:43,STORE,COMPLETED,GBP,2467.72,215.71,450.40,0.00,2702.41,2026-09-03 07:22:43,2026-09-03 09:45:05
SRC_ORDER_B002_000006950,O000127769,C0001432,A00001838,A00001838,2026-09-03 07:51:37,STORE,COMPLETED,GBP,633.94,126.79,101.43,0.00,608.58,2026-09-03 07:51:37,2026-09-03 23:39:04
SRC_ORDER_B002_000006951,O000127770,C0043166,A00055255,A00055255,2026-09-03 11:38:32,ECOMMERCE,COMPLETED,GBP,1859.54,92.98,353.31,0.00,2119.87,2026-09-03 11:38:32,2026-09-03 19:43:24
SRC_ORDER_B002_000006952,O000127771,C0014615,A00018735,A00018736,2026-09-03 01:18:48,STORE,COMPLETED,GBP,77.14,0.00,15.43,0.00,92.57,2026-09-03 01:18:48,2026-09-03 13:44:21
SRC_ORDER_B002_000006953,O000127772,C0021443,A00027438,A00027438,2026-09-01 12:04:59,STORE,COMPLETED,GBP,842.45,0.00,168.49,0.00,1010.94,2026-09-01 12:04:59,2026-09-01 21:30:53
SRC_ORDER_B002_000006954,O000127773,C0031634,A00040499,A00040499,2026-09-02 21:42:01,STORE,COMPLETED,GBP,941.33,0.00,188.27,0.00,1129.60,2026-09-02 21:42:01,2026-09-03 16:36:40
SRC_ORDER_B002_000006955,O000127774,C0011432,A00014660,A00014660,2026-09-03 16:13:58,STORE,COMPLETED,GBP,1181.05,13.15,233.58,0.00,1401.48,2026-09-03 16:13:58,2026-09-04 15:11:46
SRC_ORDER_B002_000006956,O000127775,C0005113,A00006583,A00006583,2026-09-01 10:23:06,STORE,COMPLETED,GBP,2087.74,0.00,417.54,0.00,2505.28,2026-09-01 10:23:06,2026-09-02 09:31:11
SRC_ORDER_B002_000006957,O000127776,C0026400,A00033752,A00033752,2026-09-02 11:12:06,STORE,COMPLETED,GBP,5500.80,156.33,1068.89,0.00,6413.36,2026-09-02 11:12:06,2026-09-03 01:06:03
SRC_ORDER_B002_000006958,O000127777,C0002647,A00003389,A00003389,2026-09-03 16:10:34,STORE,COMPLETED,GBP,3608.15,205.66,680.49,0.00,4082.98,2026-09-03 16:10:34,2026-09-03 23:50:55
SRC_ORDER_B002_000006959,O000127778,C0040589,A00051969,A00051969,2026-09-02 21:58:43,STORE,COMPLETED,GBP,1081.70,5.10,215.32,0.00,1291.92,2026-09-02 21:58:43,2026-09-03 06:10:07
SRC_ORDER_B002_000006960,O000127779,C0027571,A00035257,A00035257,2026-09-03 09:26:24,MOBILE,COMPLETED,GBP,3333.94,0.00,666.79,0.00,4000.73,2026-09-03 09:26:24,2026-09-03 23:37:10
SRC_ORDER_B002_000006961,O000127780,C0003929,A00005058,A00005058,2026-09-01 15:17:54,STORE,COMPLETED,GBP,3769.14,25.76,748.67,0.00,4492.05,2026-09-01 15:17:54,2026-09-01 16:32:47
SRC_ORDER_B002_000006962,O000127781,C0030130,A00038560,A00038560,2026-09-03 14:05:20,ECOMMERCE,COMPLETED,GBP,2664.93,0.00,532.99,0.00,3197.92,2026-09-03 14:05:20,2026-09-04 00:44:33
SRC_ORDER_B002_000006963,O000127782,C0030169,A00038614,A00038614,2026-09-01 06:46:41,STORE,CANCELLED,GBP,6668.29,340.81,1265.50,0.00,7592.98,2026-09-01 06:46:41,2026-09-02 04:49:31
SRC_ORDER_B002_000006964,O000127783,C0029555,A00037825,A00037825,2026-09-02 06:24:29,ECOMMERCE,COMPLETED,GBP,2934.27,162.60,554.33,0.00,3326.00,2026-09-02 06:24:29,2026-09-02 09:33:42
SRC_ORDER_B002_000006965,O000127784,C0035154,A00044995,A00044995,2026-09-01 21:34:18,STORE,COMPLETED,GBP,3158.37,297.25,572.22,0.00,3433.34,2026-09-01 21:34:18,2026-09-02 03:27:44
SRC_ORDER_B002_000006966,O000127785,C0025807,A00033002,A00033002,2026-09-03 15:06:41,ECOMMERCE,COMPLETED,GBP,3448.50,73.58,674.99,0.00,4049.91,2026-09-03 15:06:41,2026-09-03 20:50:57
SRC_ORDER_B002_000006967,O000127786,C0046785,A00059884,A00059884,2026-09-01 17:39:39,ECOMMERCE,COMPLETED,GBP,3068.16,0.00,613.64,0.00,3681.80,2026-09-01 17:39:39,2026-09-02 04:35:30
SRC_ORDER_B002_000006968,O000127787,C0032143,A00041147,A00041147,2026-09-03 02:10:54,STORE,COMPLETED,GBP,794.32,81.40,142.58,0.00,855.50,2026-09-03 02:10:54,2026-09-03 18:38:37
SRC_ORDER_B002_000006969,O000127788,C0012901,A00016547,A00016547,2026-09-02 00:34:01,ECOMMERCE,COMPLETED,GBP,766.65,76.66,138.00,0.00,827.99,2026-09-02 00:34:01,2026-09-02 06:14:21
SRC_ORDER_B002_000006970,O000127789,C0015958,A00020429,A00020429,2026-09-03 04:12:43,STORE,COMPLETED,GBP,888.05,0.00,177.61,0.00,1065.66,2026-09-03 04:12:43,2026-09-04 00:09:02
SRC_ORDER_B002_000006971,O000127790,C0026509,A00033891,A00033891,2026-09-02 18:06:08,ECOMMERCE,COMPLETED,GBP,2211.56,155.91,411.13,0.00,2466.78,2026-09-02 18:06:08,2026-09-02 19:13:46
SRC_ORDER_B002_000006972,O000127791,C0024357,A00031163,A00031163,2026-09-02 10:55:32,STORE,COMPLETED,GBP,4005.97,0.00,801.19,0.00,4807.16,2026-09-02 10:55:32,2026-09-02 13:01:32
SRC_ORDER_B002_000006973,O000127792,C0030493,A00039040,A00039040,2026-09-01 15:21:22,MOBILE,COMPLETED,GBP,7998.35,622.67,1475.14,0.00,8850.82,2026-09-01 15:21:22,2026-09-02 09:47:34
SRC_ORDER_B002_000006974,O000127793,C0049540,A00063415,A00063415,2026-09-02 19:18:35,STORE,COMPLETED,GBP,2715.74,135.79,515.99,0.00,3095.94,2026-09-02 19:18:35,2026-09-03 18:53:36
SRC_ORDER_B002_000006975,O000127794,C0001429,A00001835,A00001835,2026-09-03 17:40:03,ECOMMERCE,COMPLETED,GBP,505.45,0.00,101.09,0.00,606.54,2026-09-03 17:40:03,2026-09-04 12:06:16
SRC_ORDER_B002_000006976,O000127795,C0024170,A00030931,A00030931,2026-09-03 15:09:24,MOBILE,COMPLETED,GBP,1610.46,247.66,272.56,0.00,1635.36,2026-09-03 15:09:24,2026-09-03 20:42:15
SRC_ORDER_B002_000006977,O000127796,C0014776,A00018934,A00018934,2026-09-02 18:43:27,MOBILE,COMPLETED,GBP,179.43,0.00,35.89,0.00,215.32,2026-09-02 18:43:27,2026-09-03 13:55:24
SRC_ORDER_B002_000006978,O000127797,C0027550,A00035228,A00035228,2026-09-03 11:13:02,ECOMMERCE,COMPLETED,GBP,1147.60,99.14,209.69,0.00,1258.15,2026-09-03 11:13:02,2026-09-04 01:16:07
SRC_ORDER_B002_000006979,O000127798,C0023868,A00030550,A00030550,2026-09-02 07:34:16,STORE,COMPLETED,GBP,1713.15,173.10,308.01,0.00,1848.06,2026-09-02 07:34:16,2026-09-03 06:09:28
SRC_ORDER_B002_000006980,O000127799,C0031388,A00040165,A00040165,2026-09-02 21:39:09,ECOMMERCE,COMPLETED,GBP,3324.62,131.49,638.62,0.00,3831.75,2026-09-02 21:39:09,2026-09-03 05:12:19
SRC_ORDER_B002_000006981,O000127800,C0009175,A00011799,A00011799,2026-09-03 02:04:50,STORE,COMPLETED,GBP,2102.46,17.75,416.94,0.00,2501.65,2026-09-03 02:04:50,2026-09-03 09:19:41
SRC_ORDER_B002_000006982,O000127801,C0002526,A00003235,A00003235,2026-09-02 12:06:33,MOBILE,COMPLETED,GBP,3488.47,490.66,599.57,0.00,3597.38,2026-09-02 12:06:33,2026-09-03 09:17:33
SRC_ORDER_B002_000006983,O000127802,C0030903,A00039548,A00039548,2026-09-03 11:36:26,STORE,COMPLETED,GBP,3876.63,92.63,756.80,0.00,4540.80,2026-09-03 11:36:26,2026-09-03 18:38:22
SRC_ORDER_B002_000006984,O000127803,C0002438,A00003126,A00003126,2026-09-02 16:12:46,STORE,COMPLETED,GBP,3171.38,0.00,634.27,0.00,3805.65,2026-09-02 16:12:46,2026-09-02 22:13:39
SRC_ORDER_B002_000006985,O000127804,C0018449,A00023596,A00023596,2026-09-02 09:30:05,MOBILE,CANCELLED,GBP,3894.53,218.48,735.21,0.00,4411.26,2026-09-02 09:30:05,2026-09-02 12:18:37
SRC_ORDER_B002_000006986,O000127805,C0026347,A00033686,A00033686,2026-09-01 11:07:44,ECOMMERCE,COMPLETED,GBP,1315.75,29.00,257.35,0.00,1544.10,2026-09-01 11:07:44,2026-09-02 00:21:33
SRC_ORDER_B002_000006987,O000127806,C0031799,A00040712,A00040712,2026-09-02 03:50:33,STORE,COMPLETED,GBP,4689.06,521.82,833.46,0.00,5000.70,2026-09-02 03:50:33,2026-09-02 06:04:57
SRC_ORDER_B002_000006988,O000127807,C0013991,A00017925,A00017925,2026-09-02 17:09:54,STORE,COMPLETED,GBP,3198.17,27.00,634.24,0.00,3805.41,2026-09-02 17:09:54,2026-09-03 07:25:09
SRC_ORDER_B002_000006989,O000127808,C0007549,A00009753,A00009753,2026-09-02 21:37:07,ECOMMERCE,COMPLETED,GBP,1359.00,146.25,242.55,0.00,1455.30,2026-09-02 21:37:07,2026-09-02 22:46:47
SRC_ORDER_B002_000006990,O000127809,C0025509,A00032622,A00032622,2026-09-01 18:31:31,STORE,CANCELLED,GBP,718.45,0.00,143.69,0.00,862.14,2026-09-01 18:31:31,2026-09-02 03:06:51
SRC_ORDER_B002_000006991,O000127810,C0021586,A00027616,A00027616,2026-09-03 16:57:51,MOBILE,COMPLETED,GBP,647.54,0.00,129.51,0.00,777.05,2026-09-03 16:57:51,2026-09-03 19:28:15
SRC_ORDER_B002_000006992,O000127811,C0037021,A00047382,A00047382,2026-09-02 10:26:00,STORE,COMPLETED,GBP,2027.09,0.00,405.42,0.00,2432.51,2026-09-02 10:26:00,2026-09-02 19:52:39
SRC_ORDER_B002_000006993,O000127812,C0043384,A00055541,A00055542,2026-09-01 19:42:06,ECOMMERCE,COMPLETED,GBP,4797.52,0.00,959.50,0.00,5757.02,2026-09-01 19:42:06,2026-09-02 09:57:20
SRC_ORDER_B002_000006994,O000127813,C0006350,A00008195,A00008195,2026-09-01 14:20:59,ECOMMERCE,COMPLETED,GBP,491.38,0.00,98.27,0.00,589.65,2026-09-01 14:20:59,2026-09-02 04:57:05
SRC_ORDER_B002_000006995,O000127814,C0041198,A00052731,A00052731,2026-09-01 17:32:48,STORE,COMPLETED,GBP,1683.06,119.53,312.71,0.00,1876.24,2026-09-01 17:32:48,2026-09-01 23:02:04
SRC_ORDER_B002_000006996,O000127815,C0004890,A00006289,A00006289,2026-09-02 10:46:45,MOBILE,COMPLETED,GBP,2443.63,109.04,466.92,0.00,2801.51,2026-09-02 10:46:45,2026-09-03 04:30:06
SRC_ORDER_B002_000006997,O000127816,C0001296,A00001662,A00001662,2026-09-02 05:27:56,STORE,COMPLETED,GBP,1870.37,186.07,336.86,0.00,2021.16,2026-09-02 05:27:56,2026-09-02 13:40:23
SRC_ORDER_B002_000006998,O000127817,C0038354,A00049090,A00049090,2026-09-01 16:03:06,STORE,COMPLETED,GBP,947.35,0.00,189.47,0.00,1136.82,2026-09-01 16:03:06,2026-09-02 15:07:19
SRC_ORDER_B002_000006999,O000127818,C0035834,A00045864,A00045864,2026-09-01 17:47:43,STORE,COMPLETED,GBP,930.45,42.28,177.64,0.00,1065.81,2026-09-01 17:47:43,2026-09-02 17:16:30
SRC_ORDER_B002_000007000,O000127819,C0015345,A00019654,A00019655,2026-09-02 11:34:39,STORE,COMPLETED,GBP,5256.53,0.00,1051.30,0.00,6307.83,2026-09-02 11:34:39,2026-09-03 00:12:07
SRC_ORDER_B002_000007001,O000127820,C0003507,A00004517,A00004517,2026-09-02 08:47:23,ECOMMERCE,CANCELLED,GBP,1965.70,294.86,334.17,0.00,2005.01,2026-09-02 08:47:23,2026-09-02 23:01:15
SRC_ORDER_B002_000007002,O000127821,C0035754,A00045766,A00045766,2026-09-03 10:00:31,STORE,COMPLETED,GBP,4602.47,18.11,916.87,0.00,5501.23,2026-09-03 10:00:31,2026-09-03 10:17:32
SRC_ORDER_B002_000007003,O000127822,C0015036,A00019265,A00019266,2026-09-02 05:30:02,STORE,COMPLETED,GBP,3338.56,158.89,635.94,0.00,3815.61,2026-09-02 05:30:02,2026-09-02 12:48:41
SRC_ORDER_B002_000007004,O000127823,C0018058,A00023096,A00023096,2026-09-01 12:35:11,STORE,COMPLETED,GBP,1593.18,0.00,318.64,0.00,1911.82,2026-09-01 12:35:11,2026-09-02 12:11:30
SRC_ORDER_B002_000007005,O000127824,C0043008,A00055046,A00055046,2026-09-03 10:26:03,ECOMMERCE,COMPLETED,GBP,307.86,0.00,61.57,0.00,369.43,2026-09-03 10:26:03,2026-09-03 21:30:18
SRC_ORDER_B002_000007006,O000127825,C0004856,A00006253,A00006253,2026-09-03 09:28:19,STORE,CANCELLED,GBP,1983.84,9.51,394.86,0.00,2369.19,2026-09-03 09:28:19,2026-09-04 01:40:14
SRC_ORDER_B002_000007007,O000127826,C0005160,A00006645,A00006645,2026-09-02 23:29:05,STORE,COMPLETED,GBP,3551.79,0.00,710.35,0.00,4262.14,2026-09-02 23:29:05,2026-09-03 10:54:04
SRC_ORDER_B002_000007008,O000127827,C0023570,A00030160,A00030160,2026-09-02 20:08:32,STORE,COMPLETED,GBP,8281.54,0.00,1656.30,0.00,9937.84,2026-09-02 20:08:32,2026-09-03 05:48:24
SRC_ORDER_B002_000007009,O000127828,C0010611,A00013621,A00013621,2026-09-02 02:39:44,STORE,COMPLETED,GBP,2279.83,205.84,414.80,0.00,2488.79,2026-09-02 02:39:44,2026-09-02 12:36:43
SRC_ORDER_B002_000007010,O000127829,C0006052,A00007806,A00007806,2026-09-02 20:29:30,ECOMMERCE,COMPLETED,GBP,4234.69,563.06,734.32,0.00,4405.95,2026-09-02 20:29:30,2026-09-03 04:33:40
SRC_ORDER_B002_000007011,O000127830,C0005304,A00006822,A00006822,2026-09-02 12:24:55,STORE,COMPLETED,GBP,5578.23,944.34,926.78,0.00,5560.67,2026-09-02 12:24:55,2026-09-02 19:33:50
