source_record_id,return_id,order_id,customer_id,return_timestamp,return_status,return_reason,total_refund_amount,created_at,updated_at
SRC_RETURN_B002_000001109,R000022408,O000035282,C0010258,2025-07-18 11:49:46,COMPLETED,UNWANTED,260.03,2025-07-18 11:49:46,2025-07-18 11:49:46
SRC_RETURN_B002_000001110,R000022409,O000106361,C0025605,2025-11-04 22:20:37,COMPLETED,DEFECTIVE,1249.67,2025-11-04 22:20:37,2025-11-04 22:20:37
SRC_RETURN_B002_000001111,R000022410,O000098513,C0021353,2024-05-22 07:21:20,COMPLETED,LATE_DELIVERY,580.30,2024-05-22 07:21:20,2024-05-22 07:21:20
SRC_RETURN_B002_000001112,R000022411,O000019137,C0015919,2024-11-14 01:14:15,COMPLETED,WRONG_ITEM,98.45,2024-11-14 01:14:15,2024-11-14 01:14:15
SRC_RETURN_B002_000001113,R000022412,O000120724,C0040468,2025-04-08 00:21:18,COMPLETED,DEFECTIVE,1011.72,2025-04-08 00:21:18,2025-04-08 00:21:18
SRC_RETURN_B002_000001114,R000022413,O000080193,C0044464,2024-07-12 03:27:23,COMPLETED,DAMAGED,1015.36,2024-07-12 03:27:23,2024-07-12 03:27:23
SRC_RETURN_B002_000001115,R000022414,O000052676,C0017652,2024-06-17 16:27:29,COMPLETED,DAMAGED,190.78,2024-06-17 16:27:29,2024-06-17 16:27:29
SRC_RETURN_B002_000001116,R000022415,O000001485,C0002404,2025-11-02 18:15:44,COMPLETED,DEFECTIVE,788.14,2025-11-02 18:15:44,2025-11-02 18:15:44
SRC_RETURN_B002_000001117,R000022416,O000107376,C0011875,2026-06-14 21:35:11,COMPLETED,LATE_DELIVERY,83.45,2026-06-14 21:35:11,2026-06-14 21:35:11
SRC_RETURN_B002_000001118,R000022417,O000080654,C0043342,2025-01-07 18:18:56,COMPLETED,DEFECTIVE,2421.14,2025-01-07 18:18:56,2025-01-07 18:18:56
SRC_RETURN_B002_000001119,R000022418,O000025171,C0028984,2025-04-26 19:16:35,COMPLETED,UNWANTED,446.11,2025-04-26 19:16:35,2025-04-26 19:16:35
SRC_RETURN_B002_000001120,R000022419,O000092293,C0005467,2026-05-21 00:05:47,COMPLETED,UNWANTED,1092.26,2026-05-21 00:05:47,2026-05-21 00:05:47
SRC_RETURN_B002_000001121,R000022420,O000075452,C0048431,2024-09-22 11:33:44,COMPLETED,SIZE_FIT,1983.07,2024-09-22 11:33:44,2024-09-22 11:33:44
SRC_RETURN_B002_000001122,R000022421,O000055638,C0033485,2025-12-17 10:20:53,COMPLETED,LATE_DELIVERY,4.90,2025-12-17 10:20:53,2025-12-17 10:20:53
SRC_RETURN_B002_000001123,R000022422,O000069688,C0034895,2025-10-15 15:46:16,COMPLETED,WRONG_ITEM,442.38,2025-10-15 15:46:16,2025-10-15 15:46:16
SRC_RETURN_B002_000001124,R000022423,O000066490,C0006999,2024-08-08 19:26:51,COMPLETED,DAMAGED,1987.72,2024-08-08 19:26:51,2024-08-08 19:26:51
SRC_RETURN_B002_000001125,R000022424,O000057860,C0048685,2024-10-30 21:46:36,COMPLETED,WRONG_ITEM,1081.92,2024-10-30 21:46:36,2024-10-30 21:46:36
SRC_RETURN_B002_000001126,R000022425,O000107566,C0025936,2026-01-28 02:01:04,COMPLETED,DEFECTIVE,1750.11,2026-01-28 02:01:04,2026-01-28 02:01:04
SRC_RETURN_B002_000001127,R000022426,O000073542,C0001819,2025-09-09 03:53:55,COMPLETED,DAMAGED,435.07,2025-09-09 03:53:55,2025-09-09 03:53:55
SRC_RETURN_B002_000001128,R000022427,O000025775,C0010028,2024-02-17 06:56:31,COMPLETED,SIZE_FIT,30.08,2024-02-17 06:56:31,2024-02-17 06:56:31
SRC_RETURN_B002_000001129,R000022428,O000095851,C0018934,2024-12-21 05:14:18,COMPLETED,WRONG_ITEM,1419.33,2024-12-21 05:14:18,2024-12-21 05:14:18
SRC_RETURN_B002_000001130,R000022429,O000112104,C0021625,2025-05-01 03:39:03,COMPLETED,LATE_DELIVERY,800.48,2025-05-01 03:39:03,2025-05-01 03:39:03
SRC_RETURN_B002_000001131,R000022430,O000046202,C0000298,2026-02-27 18:14:59,COMPLETED,WRONG_ITEM,85.18,2026-02-27 18:14:59,2026-02-27 18:14:59
SRC_RETURN_B002_000001132,R000022431,O000012508,C0037316,2026-09-02 13:43:58,COMPLETED,DEFECTIVE,2607.66,2026-09-02 13:43:58,2026-09-02 13:43:58
SRC_RETURN_B002_000001133,R000022432,O000010444,C0031372,2026-06-06 10:51:55,COMPLETED,SIZE_FIT,2180.42,2026-06-06 10:51:55,2026-06-06 10:51:55
SRC_RETURN_B002_000001134,R000022433,O000017113,C0019692,2024-12-25 18:53:19,COMPLETED,DAMAGED,1585.60,2024-12-25 18:53:19,2024-12-25 18:53:19
SRC_RETURN_B002_000001135,R000022434,O000071007,C0018871,2025-02-26 04:20:22,COMPLETED,WRONG_ITEM,1430.15,2025-02-26 04:20:22,2025-02-26 04:20:22
SRC_RETURN_B002_000001136,R000022435,O000035736,C0021713,2025-12-01 11:17:52,COMPLETED,LATE_DELIVERY,469.45,2025-12-01 11:17:52,2025-12-01 11:17:52
SRC_RETURN_B002_000001137,R000022436,O000113093,C0008160,2025-10-14 03:46:56,COMPLETED,DAMAGED,251.58,2025-10-14 03:46:56,2025-10-14 03:46:56
SRC_RETURN_B002_000001138,R000022437,O000108319,C0012041,2026-03-20 09:27:49,COMPLETED,DEFECTIVE,1505.34,2026-03-20 09:27:49,2026-03-20 09:27:49
SRC_RETURN_B002_000001139,R000022438,O000103161,C0037662,2025-02-24 23:34:23,COMPLETED,DEFECTIVE,2330.39,2025-02-24 23:34:23,2025-02-24 23:34:23
SRC_RETURN_B002_000001140,R000022439,O000019113,C0045117,2026-05-10 04:36:07,COMPLETED,WRONG_ITEM,510.53,2026-05-10 04:36:07,2026-05-10 04:36:07
SRC_RETURN_B002_000001141,R000022440,O000050826,C0018276,2024-12-20 10:20:30,COMPLETED,LATE_DELIVERY,503.77,2024-12-20 10:20:30,2024-12-20 10:20:30
SRC_RETURN_B002_000001142,R000022441,O000109724,C0038851,2024-12-31 16:27:28,COMPLETED,LATE_DELIVERY,1013.50,2024-12-31 16:27:28,2024-12-31 16:27:28
SRC_RETURN_B002_000001143,R000022442,O000035901,C0010747,2024-05-26 08:36:20,COMPLETED,SIZE_FIT,1316.73,2024-05-26 08:36:20,2024-05-26 08:36:20
SRC_RETURN_B002_000001144,R000022443,O000021537,C0019633,2026-04-07 12:48:25,COMPLETED,SIZE_FIT,983.62,2026-04-07 12:48:25,2026-04-07 12:48:25
SRC_RETURN_B002_000001145,R000022444,O000020226,C0037197,2024-04-15 07:07:56,COMPLETED,DEFECTIVE,2117.24,2024-04-15 07:07:56,2024-04-15 07:07:56
SRC_RETURN_B002_000001146,R000022445,O000058668,C0007217,2025-09-25 10:52:01,COMPLETED,SIZE_FIT,299.93,2025-09-25 10:52:01,2025-09-25 10:52:01
SRC_RETURN_B002_000001147,R000022446,O000048208,C0002097,2024-08-23 08:53:01,COMPLETED,UNWANTED,1623.52,2024-08-23 08:53:01,2024-08-23 08:53:01
SRC_RETURN_B002_000001148,R000022447,O000014548,C0019836,2025-02-17 21:42:48,COMPLETED,LATE_DELIVERY,1268.35,2025-02-17 21:42:48,2025-02-17 21:42:48
SRC_RETURN_B002_000001149,R000022448,O000078161,C0031005,2025-04-21 13:47:53,COMPLETED,LATE_DELIVERY,1438.73,2025-04-21 13:47:53,2025-04-21 13:47:53
SRC_RETURN_B002_000001150,R000022449,O000065473,C0024558,2025-09-06 18:17:21,COMPLETED,SIZE_FIT,445.32,2025-09-06 18:17:21,2025-09-06 18:17:21
SRC_RETURN_B002_000001151,R000022450,O000114791,C0026863,2024-07-11 21:29:08,COMPLETED,LATE_DELIVERY,968.05,2024-07-11 21:29:08,2024-07-11 21:29:08
SRC_RETURN_B002_000001152,R000022451,O000004767,C0033881,2025-02-04 09:04:54,COMPLETED,LATE_DELIVERY,2087.47,2025-02-04 09:04:54,2025-02-04 09:04:54
SRC_RETURN_B002_000001153,R000022452,O000099647,C0042659,2026-05-07 15:58:09,COMPLETED,DAMAGED,1075.02,2026-05-07 15:58:09,2026-05-07 15:58:09
SRC_RETURN_B002_000001154,R000022453,O000061388,C0017232,2025-08-03 15:49:50,COMPLETED,DEFECTIVE,1779.53,2025-08-03 15:49:50,2025-08-03 15:49:50
SRC_RETURN_B002_000001155,R000022454,O000015167,C0023026,2024-04-17 16:46:12,COMPLETED,SIZE_FIT,52.33,2024-04-17 16:46:12,2024-04-17 16:46:12
SRC_RETURN_B002_000001156,R000022455,O000079345,C0043829,2025-12-21 19:57:56,COMPLETED,UNWANTED,1196.86,2025-12-21 19:57:56,2025-12-21 19:57:56
SRC_RETURN_B002_000001157,R000022456,O000054928,C0021865,2024-06-26 04:56:14,COMPLETED,SIZE_FIT,711.54,2024-06-26 04:56:14,2024-06-26 04:56:14
SRC_RETURN_B002_000001158,R000022457,O000060091,C0012043,2026-09-14 18:36:21,COMPLETED,SIZE_FIT,828.43,2026-09-14 18:36:21,2026-09-14 18:36:21
SRC_RETURN_B002_000001159,R000022458,O000062553,C0036783,2026-04-10 22:40:56,COMPLETED,SIZE_FIT,2873.05,2026-04-10 22:40:56,2026-04-10 22:40:56
SRC_RETURN_B002_000001160,R000022459,O000054804,C0024962,2024-02-21 16:23:15,COMPLETED,DEFECTIVE,1542.66,2024-02-21 16:23:15,2024-02-21 16:23:15
SRC_RETURN_B002_000001161,R000022460,O000086839,C0002951,2026-10-11 09:15:42,COMPLETED,DAMAGED,1580.67,2026-10-11 09:15:42,2026-10-11 09:15:42
SRC_RETURN_B002_000001162,R000022461,O000062057,C0037565,2024-12-20 17:45:05,COMPLETED,DEFECTIVE,1846.62,2024-12-20 17:45:05,2024-12-20 17:45:05
SRC_RETURN_B002_000001163,R000022462,O000022355,C0000935,2024-01-22 10:44:59,COMPLETED,SIZE_FIT,361.51,2024-01-22 10:44:59,2024-01-22 10:44:59
SRC_RETURN_B002_000001164,R000022463,O000085714,C0037853,2026-06-24 03:59:28,COMPLETED,SIZE_FIT,2849.24,2026-06-24 03:59:28,2026-06-24 03:59:28
SRC_RETURN_B002_000001165,R000022464,O000025016,C0032866,2024-05-13 13:47:09,COMPLETED,DAMAGED,892.26,2024-05-13 13:47:09,2024-05-13 13:47:09
SRC_RETURN_B002_000001166,R000022465,O000118022,C0023013,2024-09-19 10:31:13,COMPLETED,SIZE_FIT,1239.39,2024-09-19 10:31:13,2024-09-19 10:31:13
SRC_RETURN_B002_000001167,R000022466,O000115155,C0021343,2025-08-07 01:12:54,COMPLETED,DAMAGED,1314.51,2025-08-07 01:12:54,2025-08-07 01:12:54
SRC_RETURN_B002_000001168,R000022467,O000078127,C0039532,2024-08-13 21:00:58,COMPLETED,DAMAGED,1246.26,2024-08-13 21:00:58,2024-08-13 21:00:58
SRC_RETURN_B002_000001169,R000022468,O000112198,C0017160,2024-05-20 21:54:39,COMPLETED,UNWANTED,3314.34,2024-05-20 21:54:39,2024-05-20 21:54:39
SRC_RETURN_B002_000001170,R000022469,O000118528,C0044267,2026-07-26 07:15:32,COMPLETED,WRONG_ITEM,2605.55,2026-07-26 07:15:32,2026-07-26 07:15:32
SRC_RETURN_B002_000001171,R000022470,O000083794,C0048433,2024-12-28 21:40:58,COMPLETED,LATE_DELIVERY,3152.65,2024-12-28 21:40:58,2024-12-28 21:40:58
SRC_RETURN_B002_000001172,R000022471,O000010585,C0048701,2024-10-18 11:49:22,COMPLETED,DAMAGED,974.10,2024-10-18 11:49:22,2024-10-18 11:49:22
SRC_RETURN_B002_000001173,R000022472,O000007976,C0019921,2024-07-06 18:40:42,COMPLETED,UNWANTED,991.20,2024-07-06 18:40:42,2024-07-06 18:40:42
SRC_RETURN_B002_000001174,R000022473,O000016955,C0000604,2026-09-07 09:15:24,COMPLETED,DEFECTIVE,4809.43,2026-09-07 09:15:24,2026-09-07 09:15:24
SRC_RETURN_B002_000001175,R000022474,O000019173,C0005116,2024-06-01 22:07:03,COMPLETED,DAMAGED,1929.10,2024-06-01 22:07:03,2024-06-01 22:07:03
SRC_RETURN_B002_000001176,R000022475,O000049916,C0048903,2024-08-02 04:53:12,COMPLETED,DEFECTIVE,2038.68,2024-08-02 04:53:12,2024-08-02 04:53:12
SRC_RETURN_B002_000001177,R000022476,O000030552,C0034007,2025-01-31 21:22:41,COMPLETED,LATE_DELIVERY,791.12,2025-01-31 21:22:41,2025-01-31 21:22:41
SRC_RETURN_B002_000001178,R000022477,O000078773,C0020243,2026-08-14 03:03:47,COMPLETED,SIZE_FIT,266.26,2026-08-14 03:03:47,2026-08-14 03:03:47
SRC_RETURN_B002_000001179,R000022478,O000072417,C0043241,2024-12-28 09:43:14,COMPLETED,WRONG_ITEM,251.58,2024-12-28 09:43:14,2024-12-28 09:43:14
SRC_RETURN_B002_000001180,R000022479,O000098919,C0001728,2024-09-30 19:44:16,COMPLETED,SIZE_FIT,179.56,2024-09-30 19:44:16,2024-09-30 19:44:16
SRC_RETURN_B002_000001181,R000022480,O000066677,C0034247,2026-07-31 18:28:28,COMPLETED,WRONG_ITEM,1070.18,2026-07-31 18:28:28,2026-07-31 18:28:28
SRC_RETURN_B002_000001182,R000022481,O000093487,C0001940,2025-03-20 06:52:37,COMPLETED,DAMAGED,585.84,2025-03-20 06:52:37,2025-03-20 06:52:37
SRC_RETURN_B002_000001183,R000022482,O000115774,C0035145,2025-02-23 07:59:13,COMPLETED,SIZE_FIT,193.26,2025-02-23 07:59:13,2025-02-23 07:59:13
SRC_RETURN_B002_000001184,R000022483,O000068652,C0035962,2026-06-22 13:39:42,COMPLETED,SIZE_FIT,626.06,2026-06-22 13:39:42,2026-06-22 13:39:42
SRC_RETURN_B002_000001185,R000022484,O000093595,C0018123,2025-10-16 22:07:22,COMPLETED,LATE_DELIVERY,1189.69,2025-10-16 22:07:22,2025-10-16 22:07:22
SRC_RETURN_B002_000001186,R000022485,O000082201,C0037001,2025-04-15 09:23:19,COMPLETED,DEFECTIVE,715.82,2025-04-15 09:23:19,2025-04-15 09:23:19
SRC_RETURN_B002_000001187,R000022486,O000095934,C0036150,2024-08-18 08:22:42,COMPLETED,UNWANTED,4827.60,2024-08-18 08:22:42,2024-08-18 08:22:42
SRC_RETURN_B002_000001188,R000022487,O000075215,C0005978,2025-04-11 10:53:25,COMPLETED,DEFECTIVE,1813.59,2025-04-11 10:53:25,2025-04-11 10:53:25
SRC_RETURN_B002_000001189,R000022488,O000095443,C0038264,2024-05-05 11:11:12,COMPLETED,DEFECTIVE,1092.26,2024-05-05 11:11:12,2024-05-05 11:11:12
SRC_RETURN_B002_000001190,R000022489,O000046234,C0017926,2024-12-28 14:36:22,COMPLETED,UNWANTED,542.33,2024-12-28 14:36:22,2024-12-28 14:36:22
SRC_RETURN_B002_000001191,R000022490,O000041877,C0007098,2024-03-07 14:26:15,COMPLETED,LATE_DELIVERY,896.72,2024-03-07 14:26:15,2024-03-07 14:26:15
SRC_RETURN_B002_000001192,R000022491,O000049261,C0009896,2026-01-23 22:00:57,COMPLETED,WRONG_ITEM,295.73,2026-01-23 22:00:57,2026-01-23 22:00:57
SRC_RETURN_B002_000001193,R000022492,O000112153,C0008650,2024-05-02 22:26:34,COMPLETED,WRONG_ITEM,3673.96,2024-05-02 22:26:34,2024-05-02 22:26:34
SRC_RETURN_B002_000001194,R000022493,O000083077,C0047215,2025-04-22 01:17:18,COMPLETED,SIZE_FIT,259.98,2025-04-22 01:17:18,2025-04-22 01:17:18
SRC_RETURN_B002_000001195,R000022494,O000100936,C0044906,2024-08-13 15:21:46,COMPLETED,UNWANTED,1209.52,2024-08-13 15:21:46,2024-08-13 15:21:46
SRC_RETURN_B002_000001196,R000022495,O000017898,C0043047,2024-10-29 10:36:57,COMPLETED,UNWANTED,134.23,2024-10-29 10:36:57,2024-10-29 10:36:57
SRC_RETURN_B002_000001197,R000022496,O000113478,C0030672,2024-03-15 13:18:55,COMPLETED,DEFECTIVE,791.92,2024-03-15 13:18:55,2024-03-15 13:18:55
SRC_RETURN_B002_000001198,R000022497,O000009022,C0026658,2025-10-27 10:20:13,COMPLETED,DAMAGED,878.65,2025-10-27 10:20:13,2025-10-27 10:20:13
SRC_RETURN_B002_000001199,R000022498,O000005606,C0008709,2025-07-03 22:16:29,COMPLETED,UNWANTED,461.36,2025-07-03 22:16:29,2025-07-03 22:16:29
SRC_RETURN_B002_000001200,R000022499,O000028684,C0001733,2025-01-29 03:17:40,COMPLETED,UNWANTED,1774.30,2025-01-29 03:17:40,2025-01-29 03:17:40
SRC_RETURN_B002_000001201,R000022500,O000120564,C0007873,2024-09-07 04:56:49,COMPLETED,DAMAGED,553.93,2024-09-07 04:56:49,2024-09-07 04:56:49
SRC_RETURN_B002_000001202,R000022501,O000053710,C0041068,2025-03-04 04:46:40,COMPLETED,WRONG_ITEM,1836.57,2025-03-04 04:46:40,2025-03-04 04:46:40
SRC_RETURN_B002_000001203,R000022502,O000113737,C0025316,2026-01-29 22:29:44,COMPLETED,WRONG_ITEM,1009.06,2026-01-29 22:29:44,2026-01-29 22:29:44
SRC_RETURN_B002_000001204,R000022503,O000039909,C0026458,2025-09-27 21:29:44,COMPLETED,UNWANTED,5449.34,2025-09-27 21:29:44,2025-09-27 21:29:44
SRC_RETURN_B002_000001205,R000022504,O000012589,C0012643,2025-05-14 18:03:53,COMPLETED,LATE_DELIVERY,2700.60,2025-05-14 18:03:53,2025-05-14 18:03:53
SRC_RETURN_B002_000001206,R000022505,O000012257,C0023165,2024-08-08 20:44:48,COMPLETED,DAMAGED,3060.97,2024-08-08 20:44:48,2024-08-08 20:44:48
SRC_RETURN_B002_000001207,R000022506,O000086639,C0011194,2026-03-09 06:47:10,COMPLETED,DAMAGED,161.83,2026-03-09 06:47:10,2026-03-09 06:47:10
SRC_RETURN_B002_000001208,R000022507,O000028583,C0044161,2025-01-23 16:01:40,COMPLETED,SIZE_FIT,1065.06,2025-01-23 16:01:40,2025-01-23 16:01:40
SRC_RETURN_B002_000001209,R000022508,O000099727,C0033382,2024-11-26 20:58:11,COMPLETED,WRONG_ITEM,180.86,2024-11-26 20:58:11,2024-11-26 20:58:11
SRC_RETURN_B002_000001210,R000022509,O000059060,C0029593,2024-06-10 13:28:28,COMPLETED,DAMAGED,1655.96,2024-06-10 13:28:28,2024-06-10 13:28:28
SRC_RETURN_B002_000001211,R000022510,O000046173,C0018670,2024-04-09 19:07:38,COMPLETED,LATE_DELIVERY,1126.13,2024-04-09 19:07:38,2024-04-09 19:07:38
SRC_RETURN_B002_000001212,R000022511,O000101337,C0005139,2024-06-06 04:47:21,COMPLETED,WRONG_ITEM,485.34,2024-06-06 04:47:21,2024-06-06 04:47:21
SRC_RETURN_B002_000001213,R000022512,O000042530,C0003717,2025-05-24 08:45:51,COMPLETED,DEFECTIVE,1931.19,2025-05-24 08:45:51,2025-05-24 08:45:51
SRC_RETURN_B002_000001214,R000022513,O000005114,C0036419,2026-04-23 00:18:39,COMPLETED,LATE_DELIVERY,1899.70,2026-04-23 00:18:39,2026-04-23 00:18:39
SRC_RETURN_B002_000001215,R000022514,O000004639,C0027631,2026-06-15 19:48:21,COMPLETED,LATE_DELIVERY,873.73,2026-06-15 19:48:21,2026-06-15 19:48:21
SRC_RETURN_B002_000001216,R000022515,O000076668,C0044075,2026-09-21 17:47:53,COMPLETED,LATE_DELIVERY,420.26,2026-09-21 17:47:53,2026-09-21 17:47:53
SRC_RETURN_B002_000001217,R000022516,O000038834,C0008214,2024-08-29 09:41:51,COMPLETED,WRONG_ITEM,1570.28,2024-08-29 09:41:51,2024-08-29 09:41:51
SRC_RETURN_B002_000001218,R000022517,O000112548,C0023746,2024-11-17 01:11:05,COMPLETED,SIZE_FIT,793.09,2024-11-17 01:11:05,2024-11-17 01:11:05
SRC_RETURN_B002_000001219,R000022518,O000076349,C0025042,2024-10-20 22:39:58,COMPLETED,DEFECTIVE,1542.02,2024-10-20 22:39:58,2024-10-20 22:39:58
SRC_RETURN_B002_000001220,R000022519,O000014785,C0037611,2026-02-09 08:00:13,COMPLETED,LATE_DELIVERY,1856.92,2026-02-09 08:00:13,2026-02-09 08:00:13
SRC_RETURN_B002_000001221,R000022520,O000109058,C0032517,2024-02-22 06:34:44,COMPLETED,LATE_DELIVERY,1095.23,2024-02-22 06:34:44,2024-02-22 06:34:44
SRC_RETURN_B002_000001222,R000022521,O000043810,C0004209,2026-03-31 15:35:13,COMPLETED,DAMAGED,3304.16,2026-03-31 15:35:13,2026-03-31 15:35:13
SRC_RETURN_B002_000001223,R000022522,O000000837,C0042505,2026-03-10 03:42:25,COMPLETED,WRONG_ITEM,1401.32,2026-03-10 03:42:25,2026-03-10 03:42:25
SRC_RETURN_B002_000001224,R000022523,O000054121,C0034382,2026-08-15 14:17:27,COMPLETED,WRONG_ITEM,771.52,2026-08-15 14:17:27,2026-08-15 14:17:27
SRC_RETURN_B002_000001225,R000022524,O000091628,C0043609,2025-08-29 06:06:53,COMPLETED,UNWANTED,1774.29,2025-08-29 06:06:53,2025-08-29 06:06:53
SRC_RETURN_B002_000001226,R000022525,O000086588,C0014179,2026-04-07 10:17:21,COMPLETED,DEFECTIVE,1538.79,2026-04-07 10:17:21,2026-04-07 10:17:21
SRC_RETURN_B002_000001227,R000022526,O000031584,C0013252,2025-04-06 01:41:33,COMPLETED,DAMAGED,1899.92,2025-04-06 01:41:33,2025-04-06 01:41:33
SRC_RETURN_B002_000001228,R000022527,O000084420,C0047015,2024-11-24 22:53:00,COMPLETED,DEFECTIVE,872.83,2024-11-24 22:53:00,2024-11-24 22:53:00
SRC_RETURN_B002_000001229,R000022528,O000100982,C0046276,2024-11-15 23:17:38,COMPLETED,LATE_DELIVERY,1027.01,2024-11-15 23:17:38,2024-11-15 23:17:38
SRC_RETURN_B002_000001230,R000022529,O000067201,C0040989,2024-10-16 09:59:04,COMPLETED,DEFECTIVE,1764.55,2024-10-16 09:59:04,2024-10-16 09:59:04
SRC_RETURN_B002_000001231,R000022530,O000086116,C0019695,2024-06-03 02:21:30,COMPLETED,SIZE_FIT,900.22,2024-06-03 02:21:30,2024-06-03 02:21:30
SRC_RETURN_B002_000001232,R000022531,O000116307,C0031431,2025-08-31 00:56:36,COMPLETED,DEFECTIVE,26.71,2025-08-31 00:56:36,2025-08-31 00:56:36
SRC_RETURN_B002_000001233,R000022532,O000078716,C0048733,2026-09-18 11:41:54,COMPLETED,UNWANTED,1783.04,2026-09-18 11:41:54,2026-09-18 11:41:54
SRC_RETURN_B002_000001234,R000022533,O000106079,C0030769,2024-06-04 09:07:17,COMPLETED,DAMAGED,179.35,2024-06-04 09:07:17,2024-06-04 09:07:17
SRC_RETURN_B002_000001235,R000022534,O000091832,C0002390,2024-03-01 05:37:18,COMPLETED,UNWANTED,1035.86,2024-03-01 05:37:18,2024-03-01 05:37:18
SRC_RETURN_B002_000001236,R000022535,O000044337,C0024260,2026-05-06 15:16:23,COMPLETED,SIZE_FIT,2638.66,2026-05-06 15:16:23,2026-05-06 15:16:23
SRC_RETURN_B002_000001237,R000022536,O000084308,C0025731,2024-05-09 10:38:03,COMPLETED,DAMAGED,1292.70,2024-05-09 10:38:03,2024-05-09 10:38:03
SRC_RETURN_B002_000001238,R000022537,O000071039,C0008450,2024-04-27 06:28:28,COMPLETED,LATE_DELIVERY,1608.66,2024-04-27 06:28:28,2024-04-27 06:28:28
SRC_RETURN_B002_000001239,R000022538,O000073618,C0010594,2026-02-28 12:33:49,COMPLETED,DEFECTIVE,425.38,2026-02-28 12:33:49,2026-02-28 12:33:49
SRC_RETURN_B002_000001240,R000022539,O000044605,C0008505,2024-02-22 22:56:13,COMPLETED,DEFECTIVE,1083.98,2024-02-22 22:56:13,2024-02-22 22:56:13
SRC_RETURN_B002_000001241,R000022540,O000054853,C0044930,2024-08-18 05:28:26,COMPLETED,WRONG_ITEM,1432.64,2024-08-18 05:28:26,2024-08-18 05:28:26
SRC_RETURN_B002_000001242,R000022541,O000011747,C0033567,2024-11-28 10:32:38,COMPLETED,WRONG_ITEM,636.40,2024-11-28 10:32:38,2024-11-28 10:32:38
SRC_RETURN_B002_000001243,R000022542,O000002261,C0032338,2024-11-21 09:29:27,COMPLETED,UNWANTED,1362.65,2024-11-21 09:29:27,2024-11-21 09:29:27
SRC_RETURN_B002_000001244,R000022543,O000046159,C0002136,2026-09-06 13:54:51,COMPLETED,WRONG_ITEM,1362.13,2026-09-06 13:54:51,2026-09-06 13:54:51
SRC_RETURN_B002_000001245,R000022544,O000023689,C0027210,2025-08-21 21:46:57,COMPLETED,DAMAGED,1699.63,2025-08-21 21:46:57,2025-08-21 21:46:57
SRC_RETURN_B002_000001246,R000022545,O000047308,C0047830,2026-03-17 12:20:08,COMPLETED,WRONG_ITEM,3305.79,2026-03-17 12:20:08,2026-03-17 12:20:08
SRC_RETURN_B002_000001247,R000022546,O000092689,C0030888,2024-05-21 02:26:26,COMPLETED,UNWANTED,2838.85,2024-05-21 02:26:26,2024-05-21 02:26:26
SRC_RETURN_B002_000001248,R000022547,O000014453,C0000850,2026-05-22 22:14:40,COMPLETED,UNWANTED,1867.95,2026-05-22 22:14:40,2026-05-22 22:14:40
SRC_RETURN_B002_000001249,R000022548,O000053467,C0019296,2026-06-24 06:21:16,COMPLETED,LATE_DELIVERY,1390.88,2026-06-24 06:21:16,2026-06-24 06:21:16
SRC_RETURN_B002_000001250,R000022549,O000036847,C0020593,2026-01-16 03:52:21,COMPLETED,DAMAGED,1758.73,2026-01-16 03:52:21,2026-01-16 03:52:21
SRC_RETURN_B002_000001251,R000022550,O000010531,C0021747,2026-03-16 07:55:58,COMPLETED,WRONG_ITEM,2011.05,2026-03-16 07:55:58,2026-03-16 07:55:58
SRC_RETURN_B002_000001252,R000022551,O000103696,C0024450,2024-07-31 16:03:51,COMPLETED,WRONG_ITEM,1848.53,2024-07-31 16:03:51,2024-07-31 16:03:51
SRC_RETURN_B002_000001253,R000022552,O000071070,C0034617,2024-11-19 23:28:53,COMPLETED,UNWANTED,270.35,2024-11-19 23:28:53,2024-11-19 23:28:53
SRC_RETURN_B002_000001254,R000022553,O000021726,C0036275,2024-03-27 16:38:37,COMPLETED,SIZE_FIT,1240.39,2024-03-27 16:38:37,2024-03-27 16:38:37
SRC_RETURN_B002_000001255,R000022554,O000091611,C0048901,2026-05-17 12:01:43,COMPLETED,DAMAGED,2391.40,2026-05-17 12:01:43,2026-05-17 12:01:43
SRC_RETURN_B002_000001256,R000022555,O000069363,C0025471,2025-05-29 23:51:24,COMPLETED,WRONG_ITEM,10.19,2025-05-29 23:51:24,2025-05-29 23:51:24
SRC_RETURN_B002_000001257,R000022556,O000064566,C0017676,2026-01-31 05:50:57,COMPLETED,LATE_DELIVERY,4054.75,2026-01-31 05:50:57,2026-01-31 05:50:57
SRC_RETURN_B002_000001258,R000022557,O000002566,C0007521,2024-08-09 01:57:36,COMPLETED,DAMAGED,1944.64,2024-08-09 01:57:36,2024-08-09 01:57:36
SRC_RETURN_B002_000001259,R000022558,O000083516,C0040782,2026-05-05 16:56:00,COMPLETED,DEFECTIVE,1130.10,2026-05-05 16:56:00,2026-05-05 16:56:00
SRC_RETURN_B002_000001260,R000022559,O000058182,C0016193,2026-09-19 11:40:44,COMPLETED,WRONG_ITEM,107.48,2026-09-19 11:40:44,2026-09-19 11:40:44
SRC_RETURN_B002_000001261,R000022560,O000100124,C0023107,2025-04-04 04:06:58,COMPLETED,DAMAGED,490.26,2025-04-04 04:06:58,2025-04-04 04:06:58
SRC_RETURN_B002_000001262,R000022561,O000078157,C0025472,2025-10-27 17:32:34,COMPLETED,WRONG_ITEM,1936.26,2025-10-27 17:32:34,2025-10-27 17:32:34
