source_record_id,order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,line_total_amount,created_at,updated_at
SRC_ORDER_ITEM_B002_000024320,OI0000396150,O000128721,P000283,1,966.19,0.00,193.24,1159.43,2026-09-03 16:12:30,2026-09-03 16:12:30
SRC_ORDER_ITEM_B002_000024321,OI0000396151,O000128722,P000492,1,576.41,0.00,115.28,691.69,2026-09-03 20:08:46,2026-09-03 20:08:46
SRC_ORDER_ITEM_B002_000024322,OI0000396152,O000128722,P000252,1,892.03,0.00,178.41,1070.44,2026-09-03 20:08:46,2026-09-03 20:08:46
SRC_ORDER_ITEM_B002_000024323,OI0000396153,O000128722,P000158,1,279.51,0.00,55.90,335.41,2026-09-03 20:08:46,2026-09-03 20:08:46
SRC_ORDER_ITEM_B002_000024324,OI0000396154,O000128723,P000444,1,354.91,0.00,70.98,425.89,2026-09-02 07:53:23,2026-09-02 07:53:23
SRC_ORDER_ITEM_B002_000024325,OI0000396155,O000128723,P000514,2,882.17,0.00,352.87,2117.21,2026-09-02 07:53:23,2026-09-02 07:53:23
SRC_ORDER_ITEM_B002_000024326,OI0000396156,O000128723,P000464,1,166.26,0.00,33.25,199.51,2026-09-02 07:53:23,2026-09-02 07:53:23
SRC_ORDER_ITEM_B002_000024327,OI0000396157,O000128723,P000446,2,69.54,0.00,27.82,166.90,2026-09-02 07:53:23,2026-09-02 07:53:23
SRC_ORDER_ITEM_B002_000024328,OI0000396158,O000128723,P000125,1,718.94,0.00,143.79,862.73,2026-09-02 07:53:23,2026-09-02 07:53:23
SRC_ORDER_ITEM_B002_000024329,OI0000396159,O000128724,P000229,2,224.39,44.88,80.78,484.68,2026-09-02 16:32:03,2026-09-02 16:32:03
SRC_ORDER_ITEM_B002_000024330,OI0000396160,O000128724,P000133,3,556.07,0.00,333.64,2001.85,2026-09-02 16:32:03,2026-09-02 16:32:03
SRC_ORDER_ITEM_B002_000024331,OI0000396161,O000128724,P000442,1,548.39,27.42,104.19,625.16,2026-09-02 16:32:03,2026-09-02 16:32:03
SRC_ORDER_ITEM_B002_000024332,OI0000396162,O000128724,P000229,1,224.39,0.00,44.88,269.27,2026-09-02 16:32:03,2026-09-02 16:32:03
SRC_ORDER_ITEM_B002_000024333,OI0000396163,O000128725,P000318,3,496.94,0.00,298.16,1788.98,2026-09-03 07:57:38,2026-09-03 07:57:38
SRC_ORDER_ITEM_B002_000024334,OI0000396164,O000128725,P000374,1,919.88,0.00,183.98,1103.86,2026-09-03 07:57:38,2026-09-03 07:57:38
SRC_ORDER_ITEM_B002_000024335,OI0000396165,O000128725,P000506,2,64.16,0.00,25.66,153.98,2026-09-03 07:57:38,2026-09-03 07:57:38
SRC_ORDER_ITEM_B002_000024336,OI0000396166,O000128725,P000489,4,326.10,0.00,260.88,1565.28,2026-09-03 07:57:38,2026-09-03 07:57:38
SRC_ORDER_ITEM_B002_000024337,OI0000396167,O000128726,P000112,1,637.75,0.00,127.55,765.30,2026-09-02 19:01:48,2026-09-02 19:01:48
SRC_ORDER_ITEM_B002_000024338,OI0000396168,O000128727,P000084,2,974.97,0.00,389.99,2339.93,2026-09-03 18:57:27,2026-09-03 18:57:27
SRC_ORDER_ITEM_B002_000024339,OI0000396169,O000128727,P000393,1,4.80,0.00,0.96,5.76,2026-09-03 18:57:27,2026-09-03 18:57:27
SRC_ORDER_ITEM_B002_000024340,OI0000396170,O000128727,P000455,4,275.45,55.09,209.34,1256.05,2026-09-03 18:57:27,2026-09-03 18:57:27
SRC_ORDER_ITEM_B002_000024341,OI0000396171,O000128728,P000372,1,877.54,43.88,166.73,1000.39,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024342,OI0000396172,O000128728,P000357,1,113.10,0.00,22.62,135.72,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024343,OI0000396173,O000128728,P000547,1,142.25,7.11,27.03,162.17,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024344,OI0000396174,O000128728,P000088,1,436.59,87.32,69.85,419.12,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024345,OI0000396175,O000128728,P000238,3,633.94,0.00,380.36,2282.18,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024346,OI0000396176,O000128728,P000230,1,681.89,0.00,136.38,818.27,2026-09-02 21:42:24,2026-09-02 21:42:24
SRC_ORDER_ITEM_B002_000024347,OI0000396177,O000128729,P000503,1,539.63,0.00,107.93,647.56,2026-09-02 05:17:22,2026-09-02 05:17:22
SRC_ORDER_ITEM_B002_000024348,OI0000396178,O000128729,P000456,3,530.09,318.05,254.44,1526.66,2026-09-02 05:17:22,2026-09-02 05:17:22
SRC_ORDER_ITEM_B002_000024349,OI0000396179,O000128729,P000388,1,732.34,73.23,131.82,790.93,2026-09-02 05:17:22,2026-09-02 05:17:22
SRC_ORDER_ITEM_B002_000024350,OI0000396180,O000128729,P000499,1,615.82,0.00,123.16,738.98,2026-09-02 05:17:22,2026-09-02 05:17:22
SRC_ORDER_ITEM_B002_000024351,OI0000396181,O000128729,P000210,2,860.40,0.00,344.16,2064.96,2026-09-02 05:17:22,2026-09-02 05:17:22
SRC_ORDER_ITEM_B002_000024352,OI0000396182,O000128730,P000332,2,262.85,0.00,105.14,630.84,2026-09-02 10:29:02,2026-09-02 10:29:02
SRC_ORDER_ITEM_B002_000024353,OI0000396183,O000128730,P000464,2,166.26,66.50,53.20,319.22,2026-09-02 10:29:02,2026-09-02 10:29:02
SRC_ORDER_ITEM_B002_000024354,OI0000396184,O000128730,P000225,1,806.71,0.00,161.34,968.05,2026-09-02 10:29:02,2026-09-02 10:29:02
SRC_ORDER_ITEM_B002_000024355,OI0000396185,O000128730,P000246,1,34.82,0.00,6.96,41.78,2026-09-02 10:29:02,2026-09-02 10:29:02
SRC_ORDER_ITEM_B002_000024356,OI0000396186,O000128731,P000192,1,177.30,0.00,35.46,212.76,2026-09-02 06:39:25,2026-09-02 06:39:25
SRC_ORDER_ITEM_B002_000024357,OI0000396187,O000128732,P000432,2,899.68,89.97,341.88,2051.27,2026-09-01 20:36:33,2026-09-01 20:36:33
SRC_ORDER_ITEM_B002_000024358,OI0000396188,O000128732,P000097,1,464.92,0.00,92.98,557.90,2026-09-01 20:36:33,2026-09-01 20:36:33
SRC_ORDER_ITEM_B002_000024359,OI0000396189,O000128732,P000240,1,676.23,0.00,135.25,811.48,2026-09-01 20:36:33,2026-09-01 20:36:33
SRC_ORDER_ITEM_B002_000024360,OI0000396190,O000128733,P000106,1,798.64,0.00,159.73,958.37,2026-09-01 07:01:34,2026-09-01 07:01:34
SRC_ORDER_ITEM_B002_000024361,OI0000396191,O000128733,P000180,4,69.75,0.00,55.80,334.80,2026-09-01 07:01:34,2026-09-01 07:01:34
SRC_ORDER_ITEM_B002_000024362,OI0000396192,O000128734,P000011,1,583.37,58.34,105.01,630.04,2026-09-01 08:02:07,2026-09-01 08:02:07
SRC_ORDER_ITEM_B002_000024363,OI0000396193,O000128734,P000130,2,116.20,34.86,39.51,237.05,2026-09-01 08:02:07,2026-09-01 08:02:07
SRC_ORDER_ITEM_B002_000024364,OI0000396194,O000128734,P000077,1,23.17,0.00,4.63,27.80,2026-09-01 08:02:07,2026-09-01 08:02:07
SRC_ORDER_ITEM_B002_000024365,OI0000396195,O000128735,P000158,3,279.51,0.00,167.71,1006.24,2026-09-03 17:03:26,2026-09-03 17:03:26
SRC_ORDER_ITEM_B002_000024366,OI0000396196,O000128735,P000107,2,111.86,0.00,44.74,268.46,2026-09-03 17:03:26,2026-09-03 17:03:26
SRC_ORDER_ITEM_B002_000024367,OI0000396197,O000128736,P000094,1,106.42,0.00,21.28,127.70,2026-09-02 11:41:48,2026-09-02 11:41:48
SRC_ORDER_ITEM_B002_000024368,OI0000396198,O000128736,P000006,2,782.16,0.00,312.86,1877.18,2026-09-02 11:41:48,2026-09-02 11:41:48
SRC_ORDER_ITEM_B002_000024369,OI0000396199,O000128736,P000466,1,313.47,62.69,50.16,300.94,2026-09-02 11:41:48,2026-09-02 11:41:48
SRC_ORDER_ITEM_B002_000024370,OI0000396200,O000128736,P000366,1,820.44,164.09,131.27,787.62,2026-09-02 11:41:48,2026-09-02 11:41:48
SRC_ORDER_ITEM_B002_000024371,OI0000396201,O000128737,P000126,1,763.39,0.00,152.68,916.07,2026-09-03 14:20:25,2026-09-03 14:20:25
SRC_ORDER_ITEM_B002_000024372,OI0000396202,O000128738,P000424,1,793.65,0.00,158.73,952.38,2026-09-02 14:38:03,2026-09-02 14:38:03
SRC_ORDER_ITEM_B002_000024373,OI0000396203,O000128739,P000376,2,781.32,312.53,250.02,1500.13,2026-09-02 12:32:49,2026-09-02 12:32:49
SRC_ORDER_ITEM_B002_000024374,OI0000396204,O000128739,P000045,4,891.82,178.36,677.78,4066.70,2026-09-02 12:32:49,2026-09-02 12:32:49
SRC_ORDER_ITEM_B002_000024375,OI0000396205,O000128739,P000438,1,824.17,41.21,156.59,939.55,2026-09-02 12:32:49,2026-09-02 12:32:49
SRC_ORDER_ITEM_B002_000024376,OI0000396206,O000128740,P000545,1,91.70,0.00,18.34,110.04,2026-09-02 12:15:11,2026-09-02 12:15:11
SRC_ORDER_ITEM_B002_000024377,OI0000396207,O000128741,P000241,1,10.30,0.52,1.96,11.74,2026-09-03 08:05:21,2026-09-03 08:05:21
SRC_ORDER_ITEM_B002_000024378,OI0000396208,O000128741,P000143,1,923.51,184.70,147.76,886.57,2026-09-03 08:05:21,2026-09-03 08:05:21
SRC_ORDER_ITEM_B002_000024379,OI0000396209,O000128741,P000019,2,103.18,30.95,35.08,210.49,2026-09-03 08:05:21,2026-09-03 08:05:21
SRC_ORDER_ITEM_B002_000024380,OI0000396210,O000128742,P000284,1,709.40,0.00,141.88,851.28,2026-09-02 11:25:09,2026-09-02 11:25:09
SRC_ORDER_ITEM_B002_000024381,OI0000396211,O000128742,P000056,1,345.98,0.00,69.20,415.18,2026-09-02 11:25:09,2026-09-02 11:25:09
SRC_ORDER_ITEM_B002_000024382,OI0000396212,O000128742,P000489,2,326.10,0.00,130.44,782.64,2026-09-02 11:25:09,2026-09-02 11:25:09
SRC_ORDER_ITEM_B002_000024383,OI0000396213,O000128742,P000438,4,824.17,0.00,659.34,3956.02,2026-09-02 11:25:09,2026-09-02 11:25:09
SRC_ORDER_ITEM_B002_000024384,OI0000396214,O000128743,P000331,1,256.78,12.84,48.79,292.73,2026-09-03 17:48:10,2026-09-03 17:48:10
SRC_ORDER_ITEM_B002_000024385,OI0000396215,O000128743,P000133,1,556.07,0.00,111.21,667.28,2026-09-03 17:48:10,2026-09-03 17:48:10
SRC_ORDER_ITEM_B002_000024386,OI0000396216,O000128743,P000107,3,111.86,0.00,67.12,402.70,2026-09-03 17:48:10,2026-09-03 17:48:10
SRC_ORDER_ITEM_B002_000024387,OI0000396217,O000128743,P000207,4,415.65,83.13,315.89,1895.36,2026-09-03 17:48:10,2026-09-03 17:48:10
SRC_ORDER_ITEM_B002_000024388,OI0000396218,O000128744,P000083,1,341.36,17.07,64.86,389.15,2026-09-02 03:51:36,2026-09-02 03:51:36
SRC_ORDER_ITEM_B002_000024389,OI0000396219,O000128744,P000238,1,633.94,0.00,126.79,760.73,2026-09-02 03:51:36,2026-09-02 03:51:36
SRC_ORDER_ITEM_B002_000024390,OI0000396220,O000128744,P000450,1,1029.19,0.00,205.84,1235.03,2026-09-02 03:51:36,2026-09-02 03:51:36
SRC_ORDER_ITEM_B002_000024391,OI0000396221,O000128744,P000069,1,190.81,0.00,38.16,228.97,2026-09-02 03:51:36,2026-09-02 03:51:36
SRC_ORDER_ITEM_B002_000024392,OI0000396222,O000128744,P000126,1,763.39,114.51,129.78,778.66,2026-09-02 03:51:36,2026-09-02 03:51:36
SRC_ORDER_ITEM_B002_000024393,OI0000396223,O000128745,P000267,1,593.71,0.00,118.74,712.45,2026-09-02 10:28:46,2026-09-02 10:28:46
SRC_ORDER_ITEM_B002_000024394,OI0000396224,O000128745,P000328,1,532.26,0.00,106.45,638.71,2026-09-02 10:28:46,2026-09-02 10:28:46
SRC_ORDER_ITEM_B002_000024395,OI0000396225,O000128746,P000057,1,146.38,0.00,29.28,175.66,2026-09-02 20:04:36,2026-09-02 20:04:36
SRC_ORDER_ITEM_B002_000024396,OI0000396226,O000128746,P000166,1,419.81,0.00,83.96,503.77,2026-09-02 20:04:36,2026-09-02 20:04:36
SRC_ORDER_ITEM_B002_000024397,OI0000396227,O000128746,P000404,2,371.76,74.35,133.83,803.00,2026-09-02 20:04:36,2026-09-02 20:04:36
SRC_ORDER_ITEM_B002_000024398,OI0000396228,O000128746,P000363,1,895.85,0.00,179.17,1075.02,2026-09-02 20:04:36,2026-09-02 20:04:36
SRC_ORDER_ITEM_B002_000024399,OI0000396229,O000128746,P000387,3,877.99,526.79,421.44,2528.62,2026-09-02 20:04:36,2026-09-02 20:04:36
SRC_ORDER_ITEM_B002_000024400,OI0000396230,O000128747,P000444,1,354.91,17.75,67.43,404.59,2026-09-02 08:37:24,2026-09-02 08:37:24
SRC_ORDER_ITEM_B002_000024401,OI0000396231,O000128747,P000251,2,574.36,0.00,229.74,1378.46,2026-09-02 08:37:24,2026-09-02 08:37:24
SRC_ORDER_ITEM_B002_000024402,OI0000396232,O000128747,P000433,3,753.02,0.00,451.81,2710.87,2026-09-02 08:37:24,2026-09-02 08:37:24
SRC_ORDER_ITEM_B002_000024403,OI0000396233,O000128747,P000035,1,842.45,0.00,168.49,1010.94,2026-09-02 08:37:24,2026-09-02 08:37:24
SRC_ORDER_ITEM_B002_000024404,OI0000396234,O000128747,P000504,1,433.04,64.96,73.62,441.70,2026-09-02 08:37:24,2026-09-02 08:37:24
SRC_ORDER_ITEM_B002_000024405,OI0000396235,O000128748,P000190,1,302.01,0.00,60.40,362.41,2026-09-01 10:29:08,2026-09-01 10:29:08
SRC_ORDER_ITEM_B002_000024406,OI0000396236,O000128748,P000084,1,974.97,0.00,194.99,1169.96,2026-09-01 10:29:08,2026-09-01 10:29:08
SRC_ORDER_ITEM_B002_000024407,OI0000396237,O000128748,P000082,2,188.68,0.00,75.47,452.83,2026-09-01 10:29:08,2026-09-01 10:29:08
SRC_ORDER_ITEM_B002_000024408,OI0000396238,O000128749,P000386,1,410.44,0.00,82.09,492.53,2026-09-03 10:03:12,2026-09-03 10:03:12
SRC_ORDER_ITEM_B002_000024409,OI0000396239,O000128749,P000386,1,410.44,0.00,82.09,492.53,2026-09-03 10:03:12,2026-09-03 10:03:12
SRC_ORDER_ITEM_B002_000024410,OI0000396240,O000128749,P000435,2,845.91,0.00,338.36,2030.18,2026-09-03 10:03:12,2026-09-03 10:03:12
SRC_ORDER_ITEM_B002_000024411,OI0000396241,O000128750,P000124,1,588.36,0.00,117.67,706.03,2026-09-03 03:24:52,2026-09-03 03:24:52
SRC_ORDER_ITEM_B002_000024412,OI0000396242,O000128750,P000109,2,521.72,52.17,198.25,1189.52,2026-09-03 03:24:52,2026-09-03 03:24:52
SRC_ORDER_ITEM_B002_000024413,OI0000396243,O000128750,P000012,1,41.85,0.00,8.37,50.22,2026-09-03 03:24:52,2026-09-03 03:24:52
SRC_ORDER_ITEM_B002_000024414,OI0000396244,O000128751,P000009,1,732.21,0.00,146.44,878.65,2026-09-03 21:21:52,2026-09-03 21:21:52
SRC_ORDER_ITEM_B002_000024415,OI0000396245,O000128751,P000431,1,50.67,0.00,10.13,60.80,2026-09-03 21:21:52,2026-09-03 21:21:52
SRC_ORDER_ITEM_B002_000024416,OI0000396246,O000128752,P000060,1,689.32,0.00,137.86,827.18,2026-09-03 13:51:44,2026-09-03 13:51:44
SRC_ORDER_ITEM_B002_000024417,OI0000396247,O000128752,P000313,2,18.35,0.00,7.34,44.04,2026-09-03 13:51:44,2026-09-03 13:51:44
SRC_ORDER_ITEM_B002_000024418,OI0000396248,O000128752,P000210,1,860.40,0.00,172.08,1032.48,2026-09-03 13:51:44,2026-09-03 13:51:44
SRC_ORDER_ITEM_B002_000024419,OI0000396249,O000128753,P000200,4,221.07,0.00,176.86,1061.14,2026-09-02 09:23:43,2026-09-02 09:23:43
SRC_ORDER_ITEM_B002_000024420,OI0000396250,O000128753,P000337,2,800.49,80.05,304.19,1825.12,2026-09-02 09:23:43,2026-09-02 09:23:43
SRC_ORDER_ITEM_B002_000024421,OI0000396251,O000128753,P000070,1,510.72,0.00,102.14,612.86,2026-09-02 09:23:43,2026-09-02 09:23:43
SRC_ORDER_ITEM_B002_000024422,OI0000396252,O000128754,P000420,1,986.94,148.04,167.78,1006.68,2026-09-03 04:12:12,2026-09-03 04:12:12
SRC_ORDER_ITEM_B002_000024423,OI0000396253,O000128754,P000349,1,330.50,0.00,66.10,396.60,2026-09-03 04:12:12,2026-09-03 04:12:12
SRC_ORDER_ITEM_B002_000024424,OI0000396254,O000128754,P000388,4,732.34,292.94,527.28,3163.70,2026-09-03 04:12:12,2026-09-03 04:12:12
SRC_ORDER_ITEM_B002_000024425,OI0000396255,O000128754,P000319,1,15.23,1.52,2.74,16.45,2026-09-03 04:12:12,2026-09-03 04:12:12
SRC_ORDER_ITEM_B002_000024426,OI0000396256,O000128755,P000066,2,307.86,30.79,116.99,701.92,2026-09-01 17:56:40,2026-09-01 17:56:40
SRC_ORDER_ITEM_B002_000024427,OI0000396257,O000128755,P000124,1,588.36,0.00,117.67,706.03,2026-09-01 17:56:40,2026-09-01 17:56:40
SRC_ORDER_ITEM_B002_000024428,OI0000396258,O000128755,P000516,1,17.99,1.80,3.24,19.43,2026-09-01 17:56:40,2026-09-01 17:56:40
SRC_ORDER_ITEM_B002_000024429,OI0000396259,O000128755,P000192,2,177.30,0.00,70.92,425.52,2026-09-01 17:56:40,2026-09-01 17:56:40
SRC_ORDER_ITEM_B002_000024430,OI0000396260,O000128755,P000101,2,980.10,0.00,392.04,2352.24,2026-09-01 17:56:40,2026-09-01 17:56:40
SRC_ORDER_ITEM_B002_000024431,OI0000396261,O000128756,P000471,1,708.48,0.00,141.70,850.18,2026-09-01 18:17:34,2026-09-01 18:17:34
SRC_ORDER_ITEM_B002_000024432,OI0000396262,O000128756,P000002,1,446.36,22.32,84.81,508.85,2026-09-01 18:17:34,2026-09-01 18:17:34
SRC_ORDER_ITEM_B002_000024433,OI0000396263,O000128757,P000208,1,858.77,0.00,171.75,1030.52,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024434,OI0000396264,O000128757,P000275,1,1020.19,0.00,204.04,1224.23,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024435,OI0000396265,O000128757,P000229,1,224.39,44.88,35.90,215.41,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024436,OI0000396266,O000128757,P000369,2,498.02,99.60,179.29,1075.73,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024437,OI0000396267,O000128757,P000004,3,225.29,67.59,121.66,729.94,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024438,OI0000396268,O000128757,P000409,1,90.56,0.00,18.11,108.67,2026-09-01 13:45:05,2026-09-01 13:45:05
SRC_ORDER_ITEM_B002_000024439,OI0000396269,O000128758,P000432,1,899.68,179.94,143.95,863.69,2026-09-03 04:48:02,2026-09-03 04:48:02
SRC_ORDER_ITEM_B002_000024440,OI0000396270,O000128759,P000229,2,224.39,0.00,89.76,538.54,2026-09-03 14:03:35,2026-09-03 14:03:35
SRC_ORDER_ITEM_B002_000024441,OI0000396271,O000128759,P000102,1,722.63,0.00,144.53,867.16,2026-09-03 14:03:35,2026-09-03 14:03:35
SRC_ORDER_ITEM_B002_000024442,OI0000396272,O000128759,P000545,1,91.70,0.00,18.34,110.04,2026-09-03 14:03:35,2026-09-03 14:03:35
SRC_ORDER_ITEM_B002_000024443,OI0000396273,O000128759,P000532,2,814.44,0.00,325.78,1954.66,2026-09-03 14:03:35,2026-09-03 14:03:35
SRC_ORDER_ITEM_B002_000024444,OI0000396274,O000128760,P000422,1,94.28,4.71,17.91,107.48,2026-09-03 10:40:16,2026-09-03 10:40:16
SRC_ORDER_ITEM_B002_000024445,OI0000396275,O000128760,P000379,1,851.38,0.00,170.28,1021.66,2026-09-03 10:40:16,2026-09-03 10:40:16
SRC_ORDER_ITEM_B002_000024446,OI0000396276,O000128760,P000468,2,731.37,0.00,292.55,1755.29,2026-09-03 10:40:16,2026-09-03 10:40:16
SRC_ORDER_ITEM_B002_000024447,OI0000396277,O000128760,P000240,2,676.23,67.62,256.97,1541.81,2026-09-03 10:40:16,2026-09-03 10:40:16
SRC_ORDER_ITEM_B002_000024448,OI0000396278,O000128761,P000100,1,152.35,0.00,30.47,182.82,2026-09-02 12:03:49,2026-09-02 12:03:49
SRC_ORDER_ITEM_B002_000024449,OI0000396279,O000128761,P000114,1,591.83,0.00,118.37,710.20,2026-09-02 12:03:49,2026-09-02 12:03:49
SRC_ORDER_ITEM_B002_000024450,OI0000396280,O000128761,P000328,2,532.26,106.45,191.61,1149.68,2026-09-02 12:03:49,2026-09-02 12:03:49
SRC_ORDER_ITEM_B002_000024451,OI0000396281,O000128762,P000289,2,688.94,0.00,275.58,1653.46,2026-09-03 21:51:45,2026-09-03 21:51:45
SRC_ORDER_ITEM_B002_000024452,OI0000396282,O000128762,P000032,3,713.05,0.00,427.83,2566.98,2026-09-03 21:51:45,2026-09-03 21:51:45
SRC_ORDER_ITEM_B002_000024453,OI0000396283,O000128762,P000245,2,826.64,0.00,330.66,1983.94,2026-09-03 21:51:45,2026-09-03 21:51:45
SRC_ORDER_ITEM_B002_000024454,OI0000396284,O000128762,P000262,2,21.89,0.00,8.76,52.54,2026-09-03 21:51:45,2026-09-03 21:51:45
SRC_ORDER_ITEM_B002_000024455,OI0000396285,O000128763,P000096,1,142.27,0.00,28.45,170.72,2026-09-01 15:45:54,2026-09-01 15:45:54
SRC_ORDER_ITEM_B002_000024456,OI0000396286,O000128763,P000001,1,209.63,10.48,39.83,238.98,2026-09-01 15:45:54,2026-09-01 15:45:54
SRC_ORDER_ITEM_B002_000024457,OI0000396287,O000128763,P000137,2,217.76,0.00,87.10,522.62,2026-09-01 15:45:54,2026-09-01 15:45:54
SRC_ORDER_ITEM_B002_000024458,OI0000396288,O000128763,P000080,1,562.30,0.00,112.46,674.76,2026-09-01 15:45:54,2026-09-01 15:45:54
SRC_ORDER_ITEM_B002_000024459,OI0000396289,O000128764,P000034,2,910.90,0.00,364.36,2186.16,2026-09-01 14:58:10,2026-09-01 14:58:10
SRC_ORDER_ITEM_B002_000024460,OI0000396290,O000128765,P000092,2,915.66,0.00,366.26,2197.58,2026-09-03 09:58:09,2026-09-03 09:58:09
SRC_ORDER_ITEM_B002_000024461,OI0000396291,O000128765,P000451,1,918.44,0.00,183.69,1102.13,2026-09-03 09:58:09,2026-09-03 09:58:09
SRC_ORDER_ITEM_B002_000024462,OI0000396292,O000128765,P000509,2,115.13,0.00,46.05,276.31,2026-09-03 09:58:09,2026-09-03 09:58:09
SRC_ORDER_ITEM_B002_000024463,OI0000396293,O000128765,P000328,1,532.26,0.00,106.45,638.71,2026-09-03 09:58:09,2026-09-03 09:58:09
SRC_ORDER_ITEM_B002_000024464,OI0000396294,O000128766,P000068,1,509.04,0.00,101.81,610.85,2026-09-02 09:42:19,2026-09-02 09:42:19
SRC_ORDER_ITEM_B002_000024465,OI0000396295,O000128766,P000122,3,845.61,0.00,507.37,3044.20,2026-09-02 09:42:19,2026-09-02 09:42:19
SRC_ORDER_ITEM_B002_000024466,OI0000396296,O000128766,P000232,1,710.80,0.00,142.16,852.96,2026-09-02 09:42:19,2026-09-02 09:42:19
SRC_ORDER_ITEM_B002_000024467,OI0000396297,O000128766,P000276,1,998.35,0.00,199.67,1198.02,2026-09-02 09:42:19,2026-09-02 09:42:19
SRC_ORDER_ITEM_B002_000024468,OI0000396298,O000128766,P000178,3,221.29,33.19,126.14,756.82,2026-09-02 09:42:19,2026-09-02 09:42:19
SRC_ORDER_ITEM_B002_000024469,OI0000396299,O000128767,P000023,1,154.66,0.00,30.93,185.59,2026-09-01 15:13:34,2026-09-01 15:13:34
SRC_ORDER_ITEM_B002_000024470,OI0000396300,O000128767,P000073,2,715.36,0.00,286.14,1716.86,2026-09-01 15:13:34,2026-09-01 15:13:34
SRC_ORDER_ITEM_B002_000024471,OI0000396301,O000128767,P000271,1,972.43,97.24,175.04,1050.23,2026-09-01 15:13:34,2026-09-01 15:13:34
SRC_ORDER_ITEM_B002_000024472,OI0000396302,O000128767,P000401,2,258.70,0.00,103.48,620.88,2026-09-01 15:13:34,2026-09-01 15:13:34
SRC_ORDER_ITEM_B002_000024473,OI0000396303,O000128767,P000085,2,337.27,33.73,128.16,768.97,2026-09-01 15:13:34,2026-09-01 15:13:34
SRC_ORDER_ITEM_B002_000024474,OI0000396304,O000128768,P000308,1,58.68,0.00,11.74,70.42,2026-09-01 11:18:09,2026-09-01 11:18:09
SRC_ORDER_ITEM_B002_000024475,OI0000396305,O000128768,P000087,2,387.02,0.00,154.81,928.85,2026-09-01 11:18:09,2026-09-01 11:18:09
SRC_ORDER_ITEM_B002_000024476,OI0000396306,O000128768,P000181,1,929.77,0.00,185.95,1115.72,2026-09-01 11:18:09,2026-09-01 11:18:09
SRC_ORDER_ITEM_B002_000024477,OI0000396307,O000128769,P000143,3,923.51,0.00,554.11,3324.64,2026-09-02 04:05:09,2026-09-02 04:05:09
SRC_ORDER_ITEM_B002_000024478,OI0000396308,O000128769,P000141,1,288.97,0.00,57.79,346.76,2026-09-02 04:05:09,2026-09-02 04:05:09
SRC_ORDER_ITEM_B002_000024479,OI0000396309,O000128770,P000541,3,943.05,282.92,509.25,3055.48,2026-09-02 07:31:58,2026-09-02 07:31:58
SRC_ORDER_ITEM_B002_000024480,OI0000396310,O000128770,P000208,1,858.77,0.00,171.75,1030.52,2026-09-02 07:31:58,2026-09-02 07:31:58
SRC_ORDER_ITEM_B002_000024481,OI0000396311,O000128770,P000152,1,167.35,8.37,31.80,190.78,2026-09-02 07:31:58,2026-09-02 07:31:58
SRC_ORDER_ITEM_B002_000024482,OI0000396312,O000128770,P000035,1,842.45,42.12,160.07,960.40,2026-09-02 07:31:58,2026-09-02 07:31:58
SRC_ORDER_ITEM_B002_000024483,OI0000396313,O000128770,P000266,1,710.27,0.00,142.05,852.32,2026-09-02 07:31:58,2026-09-02 07:31:58
SRC_ORDER_ITEM_B002_000024484,OI0000396314,O000128771,P000012,1,41.85,0.00,8.37,50.22,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024485,OI0000396315,O000128771,P000243,2,825.98,0.00,330.39,1982.35,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024486,OI0000396316,O000128771,P000073,2,715.36,143.07,257.53,1545.18,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024487,OI0000396317,O000128771,P000400,2,228.65,0.00,91.46,548.76,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024488,OI0000396318,O000128771,P000183,1,954.69,0.00,190.94,1145.63,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024489,OI0000396319,O000128771,P000210,1,860.40,0.00,172.08,1032.48,2026-09-02 20:08:18,2026-09-02 20:08:18
SRC_ORDER_ITEM_B002_000024490,OI0000396320,O000128772,P000122,1,845.61,0.00,169.12,1014.73,2026-09-02 03:02:58,2026-09-02 03:02:58
