source_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,amount,currency_code,transaction_reference,created_at,updated_at
SRC_PAYMENT_B002_000007877,PAY0000134119,O000129657,C0024542,2026-09-03 04:13:42,CARD,CAPTURED,5527.55,GBP,TXN-B002-000000134119,2026-09-03 04:13:42,2026-09-03 04:13:42
SRC_PAYMENT_B002_000007878,PAY0000134120,O000129658,C0007717,2026-09-01 19:13:46,CARD,CAPTURED,1559.05,GBP,TXN-B002-000000134120,2026-09-01 19:13:46,2026-09-01 19:13:46
SRC_PAYMENT_B002_000007879,PAY0000134121,O000129659,C0042917,2026-09-03 14:39:23,PAYPAL,CAPTURED,2444.51,GBP,TXN-B002-000000134121,2026-09-03 14:39:23,2026-09-03 14:39:23
SRC_PAYMENT_B002_000007880,PAY0000134122,O000129660,C0002846,2026-09-02 23:37:26,CARD,CAPTURED,4039.83,GBP,TXN-B002-000000134122,2026-09-02 23:37:26,2026-09-02 23:37:26
SRC_PAYMENT_B002_000007881,PAY0000134123,O000129662,C0037804,2026-09-02 08:38:28,BANK_TRANSFER,CAPTURED,314.02,GBP,TXN-B002-000000134123,2026-09-02 08:38:28,2026-09-02 08:38:28
SRC_PAYMENT_B002_000007882,PAY0000134124,O000129663,C0024750,2026-09-02 17:14:14,PAYPAL,CAPTURED,1643.99,GBP,TXN-B002-000000134124,2026-09-02 17:14:14,2026-09-02 17:14:14
SRC_PAYMENT_B002_000007883,PAY0000134125,O000129664,C0016987,2026-09-02 17:11:02,CARD,CAPTURED,5361.20,GBP,TXN-B002-000000134125,2026-09-02 17:11:02,2026-09-02 17:11:02
SRC_PAYMENT_B002_000007884,PAY0000134126,O000129665,C0029635,2026-09-03 03:38:16,GIFT_CARD,CAPTURED,2295.52,GBP,TXN-B002-000000134126,2026-09-03 03:38:16,2026-09-03 03:38:16
SRC_PAYMENT_B002_000007885,PAY0000134127,O000129666,C0047904,2026-09-03 04:24:31,BANK_TRANSFER,CAPTURED,4409.10,GBP,TXN-B002-000000134127,2026-09-03 04:24:31,2026-09-03 04:24:31
SRC_PAYMENT_B002_000007886,PAY0000134128,O000129667,C0045541,2026-09-01 21:31:39,PAYPAL,CAPTURED,4421.48,GBP,TXN-B002-000000134128,2026-09-01 21:31:39,2026-09-01 21:31:39
SRC_PAYMENT_B002_000007887,PAY0000134129,O000129668,C0022613,2026-09-02 05:51:08,CARD,CAPTURED,3662.58,GBP,TXN-B002-000000134129,2026-09-02 05:51:08,2026-09-02 05:51:08
SRC_PAYMENT_B002_000007888,PAY0000134130,O000129669,C0046202,2026-09-03 16:04:04,CARD,CAPTURED,1399.03,GBP,TXN-B002-000000134130,2026-09-03 16:04:04,2026-09-03 16:04:04
SRC_PAYMENT_B002_000007889,PAY0000134131,O000129670,C0005491,2026-09-01 22:40:59,CARD,CAPTURED,1198.69,GBP,TXN-B002-000000134131,2026-09-01 22:40:59,2026-09-01 22:40:59
SRC_PAYMENT_B002_000007890,PAY0000134132,O000129671,C0032669,2026-09-03 21:37:41,CARD,CAPTURED,752.33,GBP,TXN-B002-000000134132,2026-09-03 21:37:41,2026-09-03 21:37:41
SRC_PAYMENT_B002_000007891,PAY0000134133,O000129672,C0049778,2026-09-01 15:39:41,GIFT_CARD,CAPTURED,2110.89,GBP,TXN-B002-000000134133,2026-09-01 15:39:41,2026-09-01 15:39:41
SRC_PAYMENT_B002_000007892,PAY0000134134,O000129673,C0001749,2026-09-03 22:41:52,BANK_TRANSFER,CAPTURED,3896.58,GBP,TXN-B002-000000134134,2026-09-03 22:41:52,2026-09-03 22:41:52
SRC_PAYMENT_B002_000007893,PAY0000134135,O000129674,C0033314,2026-09-03 13:47:14,PAYPAL,CAPTURED,6587.11,GBP,TXN-B002-000000134135,2026-09-03 13:47:14,2026-09-03 13:47:14
SRC_PAYMENT_B002_000007894,PAY0000134136,O000129675,C0016371,2026-09-03 01:05:51,CARD,CAPTURED,1546.58,GBP,TXN-B002-000000134136,2026-09-03 01:05:51,2026-09-03 01:05:51
SRC_PAYMENT_B002_000007895,PAY0000134137,O000129676,C0030149,2026-09-01 14:49:18,CARD,CAPTURED,1220.61,GBP,TXN-B002-000000134137,2026-09-01 14:49:18,2026-09-01 14:49:18
SRC_PAYMENT_B002_000007896,PAY0000134138,O000129677,C0028335,2026-09-03 10:11:57,BANK_TRANSFER,CAPTURED,6897.31,GBP,TXN-B002-000000134138,2026-09-03 10:11:57,2026-09-03 10:11:57
SRC_PAYMENT_B002_000007897,PAY0000134139,O000129679,C0021400,2026-09-02 10:42:40,CARD,CAPTURED,3657.90,GBP,TXN-B002-000000134139,2026-09-02 10:42:40,2026-09-02 10:42:40
SRC_PAYMENT_B002_000007898,PAY0000134140,O000129680,C0042954,2026-09-03 04:01:26,BANK_TRANSFER,CAPTURED,1984.01,GBP,TXN-B002-000000134140,2026-09-03 04:01:26,2026-09-03 04:01:26
SRC_PAYMENT_B002_000007899,PAY0000134141,O000129681,C0034610,2026-09-03 00:09:52,GIFT_CARD,CAPTURED,609.58,GBP,TXN-B002-000000134141,2026-09-03 00:09:52,2026-09-03 00:09:52
SRC_PAYMENT_B002_000007900,PAY0000134142,O000129683,C0016356,2026-09-03 02:25:09,CARD,CAPTURED,3376.51,GBP,TXN-B002-000000134142,2026-09-03 02:25:09,2026-09-03 02:25:09
SRC_PAYMENT_B002_000007901,PAY0000134143,O000129684,C0035286,2026-09-01 13:15:40,CARD,CAPTURED,10.94,GBP,TXN-B002-000000134143,2026-09-01 13:15:40,2026-09-01 13:15:40
SRC_PAYMENT_B002_000007902,PAY0000134144,O000129685,C0033719,2026-09-03 03:38:29,BANK_TRANSFER,CAPTURED,1711.06,GBP,TXN-B002-000000134144,2026-09-03 03:38:29,2026-09-03 03:38:29
SRC_PAYMENT_B002_000007903,PAY0000134145,O000129686,C0022166,2026-09-03 03:46:15,GIFT_CARD,CAPTURED,2154.61,GBP,TXN-B002-000000134145,2026-09-03 03:46:15,2026-09-03 03:46:15
SRC_PAYMENT_B002_000007904,PAY0000134146,O000129687,C0005926,2026-09-01 13:12:04,CARD,CAPTURED,549.00,GBP,TXN-B002-000000134146,2026-09-01 13:12:04,2026-09-01 13:12:04
SRC_PAYMENT_B002_000007905,PAY0000134147,O000129688,C0022809,2026-09-01 10:40:15,CARD,CAPTURED,3861.33,GBP,TXN-B002-000000134147,2026-09-01 10:40:15,2026-09-01 10:40:15
SRC_PAYMENT_B002_000007906,PAY0000134148,O000129689,C0035440,2026-09-03 01:55:33,GIFT_CARD,CAPTURED,3795.62,GBP,TXN-B002-000000134148,2026-09-03 01:55:33,2026-09-03 01:55:33
SRC_PAYMENT_B002_000007907,PAY0000134149,O000129690,C0028068,2026-09-02 17:01:59,PAYPAL,CAPTURED,2466.55,GBP,TXN-B002-000000134149,2026-09-02 17:01:59,2026-09-02 17:01:59
SRC_PAYMENT_B002_000007908,PAY0000134150,O000129691,C0013693,2026-09-03 10:47:40,CARD,CAPTURED,5231.38,GBP,TXN-B002-000000134150,2026-09-03 10:47:40,2026-09-03 10:47:40
SRC_PAYMENT_B002_000007909,PAY0000134151,O000129692,C0015117,2026-09-03 10:44:45,GIFT_CARD,CAPTURED,4949.76,GBP,TXN-B002-000000134151,2026-09-03 10:44:45,2026-09-03 10:44:45
SRC_PAYMENT_B002_000007910,PAY0000134152,O000129693,C0040894,2026-09-03 12:45:32,CARD,CAPTURED,2247.72,GBP,TXN-B002-000000134152,2026-09-03 12:45:32,2026-09-03 12:45:32
SRC_PAYMENT_B002_000007911,PAY0000134153,O000129694,C0004732,2026-09-01 20:08:57,CARD,CAPTURED,2580.39,GBP,TXN-B002-000000134153,2026-09-01 20:08:57,2026-09-01 20:08:57
SRC_PAYMENT_B002_000007912,PAY0000134154,O000129695,C0032979,2026-09-02 12:05:48,GIFT_CARD,CAPTURED,5028.39,GBP,TXN-B002-000000134154,2026-09-02 12:05:48,2026-09-02 12:05:48
SRC_PAYMENT_B002_000007913,PAY0000134155,O000129696,C0010876,2026-09-03 16:51:43,APPLE_PAY,CAPTURED,3504.92,GBP,TXN-B002-000000134155,2026-09-03 16:51:43,2026-09-03 16:51:43
SRC_PAYMENT_B002_000007914,PAY0000134156,O000129697,C0032358,2026-09-03 01:45:06,CARD,CAPTURED,1801.34,GBP,TXN-B002-000000134156,2026-09-03 01:45:06,2026-09-03 01:45:06
SRC_PAYMENT_B002_000007915,PAY0000134157,O000129698,C0009829,2026-09-02 05:33:05,GIFT_CARD,CAPTURED,6612.88,GBP,TXN-B002-000000134157,2026-09-02 05:33:05,2026-09-02 05:33:05
SRC_PAYMENT_B002_000007916,PAY0000134158,O000129699,C0043126,2026-09-03 02:09:18,BANK_TRANSFER,CAPTURED,276.04,GBP,TXN-B002-000000134158,2026-09-03 02:09:18,2026-09-03 02:09:18
SRC_PAYMENT_B002_000007917,PAY0000134159,O000129700,C0034122,2026-09-02 17:00:41,GIFT_CARD,CAPTURED,166.62,GBP,TXN-B002-000000134159,2026-09-02 17:00:41,2026-09-02 17:00:41
SRC_PAYMENT_B002_000007918,PAY0000134160,O000129701,C0017769,2026-09-02 17:08:02,CARD,CAPTURED,973.02,GBP,TXN-B002-000000134160,2026-09-02 17:08:02,2026-09-02 17:08:02
SRC_PAYMENT_B002_000007919,PAY0000134161,O000129702,C0042351,2026-09-01 12:25:41,PAYPAL,CAPTURED,3225.53,GBP,TXN-B002-000000134161,2026-09-01 12:25:41,2026-09-01 12:25:41
SRC_PAYMENT_B002_000007920,PAY0000134162,O000129703,C0002804,2026-09-01 11:10:15,CARD,CAPTURED,1896.37,GBP,TXN-B002-000000134162,2026-09-01 11:10:15,2026-09-01 11:10:15
SRC_PAYMENT_B002_000007921,PAY0000134163,O000129704,C0011528,2026-09-02 14:16:02,BANK_TRANSFER,CAPTURED,2299.66,GBP,TXN-B002-000000134163,2026-09-02 14:16:02,2026-09-02 14:16:02
SRC_PAYMENT_B002_000007922,PAY0000134164,O000129705,C0026545,2026-09-03 14:14:12,PAYPAL,CAPTURED,984.53,GBP,TXN-B002-000000134164,2026-09-03 14:14:12,2026-09-03 14:14:12
SRC_PAYMENT_B002_000007923,PAY0000134165,O000129706,C0020551,2026-09-03 04:57:36,CARD,CAPTURED,417.41,GBP,TXN-B002-000000134165,2026-09-03 04:57:36,2026-09-03 04:57:36
SRC_PAYMENT_B002_000007924,PAY0000134166,O000129707,C0046344,2026-09-02 20:15:25,BANK_TRANSFER,CAPTURED,3972.36,GBP,TXN-B002-000000134166,2026-09-02 20:15:25,2026-09-02 20:15:25
SRC_PAYMENT_B002_000007925,PAY0000134167,O000129709,C0018980,2026-09-01 22:42:17,APPLE_PAY,CAPTURED,2429.77,GBP,TXN-B002-000000134167,2026-09-01 22:42:17,2026-09-01 22:42:17
SRC_PAYMENT_B002_000007926,PAY0000134168,O000129710,C0008211,2026-09-02 03:31:20,CARD,CAPTURED,1010.19,GBP,TXN-B002-000000134168,2026-09-02 03:31:20,2026-09-02 03:31:20
SRC_PAYMENT_B002_000007927,PAY0000134169,O000129711,C0024781,2026-09-03 01:23:57,APPLE_PAY,CAPTURED,5445.38,GBP,TXN-B002-000000134169,2026-09-03 01:23:57,2026-09-03 01:23:57
SRC_PAYMENT_B002_000007928,PAY0000134170,O000129712,C0028885,2026-09-02 22:56:27,CARD,CAPTURED,3031.11,GBP,TXN-B002-000000134170,2026-09-02 22:56:27,2026-09-02 22:56:27
SRC_PAYMENT_B002_000007929,PAY0000134171,O000129713,C0022482,2026-09-01 19:50:39,BANK_TRANSFER,CAPTURED,2704.93,GBP,TXN-B002-000000134171,2026-09-01 19:50:39,2026-09-01 19:50:39
SRC_PAYMENT_B002_000007930,PAY0000134172,O000129714,C0030074,2026-09-01 15:29:13,CARD,CAPTURED,4740.68,GBP,TXN-B002-000000134172,2026-09-01 15:29:13,2026-09-01 15:29:13
SRC_PAYMENT_B002_000007931,PAY0000134173,O000129715,C0045814,2026-09-02 05:37:17,CARD,CAPTURED,6696.63,GBP,TXN-B002-000000134173,2026-09-02 05:37:17,2026-09-02 05:37:17
SRC_PAYMENT_B002_000007932,PAY0000134174,O000129716,C0028668,2026-09-03 05:28:39,APPLE_PAY,CAPTURED,974.10,GBP,TXN-B002-000000134174,2026-09-03 05:28:39,2026-09-03 05:28:39
SRC_PAYMENT_B002_000007933,PAY0000134175,O000129717,C0036167,2026-09-02 15:20:16,APPLE_PAY,CAPTURED,2066.31,GBP,TXN-B002-000000134175,2026-09-02 15:20:16,2026-09-02 15:20:16
SRC_PAYMENT_B002_000007934,PAY0000134176,O000129718,C0008691,2026-09-02 20:52:09,CARD,CAPTURED,5114.52,GBP,TXN-B002-000000134176,2026-09-02 20:52:09,2026-09-02 20:52:09
SRC_PAYMENT_B002_000007935,PAY0000134177,O000129719,C0013050,2026-09-03 06:56:05,CARD,CAPTURED,974.10,GBP,TXN-B002-000000134177,2026-09-03 06:56:05,2026-09-03 06:56:05
SRC_PAYMENT_B002_000007936,PAY0000134178,O000129720,C0032185,2026-09-01 22:10:35,GIFT_CARD,CAPTURED,3275.38,GBP,TXN-B002-000000134178,2026-09-01 22:10:35,2026-09-01 22:10:35
SRC_PAYMENT_B002_000007937,PAY0000134179,O000129721,C0002549,2026-09-02 17:58:28,CARD,CAPTURED,4299.48,GBP,TXN-B002-000000134179,2026-09-02 17:58:28,2026-09-02 17:58:28
SRC_PAYMENT_B002_000007938,PAY0000134180,O000129722,C0031636,2026-09-01 14:46:57,PAYPAL,CAPTURED,2886.63,GBP,TXN-B002-000000134180,2026-09-01 14:46:57,2026-09-01 14:46:57
SRC_PAYMENT_B002_000007939,PAY0000134181,O000129723,C0032451,2026-09-01 07:58:49,CARD,CAPTURED,726.34,GBP,TXN-B002-000000134181,2026-09-01 07:58:49,2026-09-01 07:58:49
SRC_PAYMENT_B002_000007940,PAY0000134182,O000129724,C0008378,2026-09-02 13:46:30,PAYPAL,CAPTURED,6063.82,GBP,TXN-B002-000000134182,2026-09-02 13:46:30,2026-09-02 13:46:30
SRC_PAYMENT_B002_000007941,PAY0000134183,O000129727,C0004125,2026-09-02 13:19:26,APPLE_PAY,CAPTURED,927.31,GBP,TXN-B002-000000134183,2026-09-02 13:19:26,2026-09-02 13:19:26
SRC_PAYMENT_B002_000007942,PAY0000134184,O000129728,C0032978,2026-09-01 20:20:12,BANK_TRANSFER,CAPTURED,1591.85,GBP,TXN-B002-000000134184,2026-09-01 20:20:12,2026-09-01 20:20:12
SRC_PAYMENT_B002_000007943,PAY0000134185,O000129730,C0006518,2026-09-02 08:46:58,CARD,CAPTURED,1378.81,GBP,TXN-B002-000000134185,2026-09-02 08:46:58,2026-09-02 08:46:58
SRC_PAYMENT_B002_000007944,PAY0000134186,O000129731,C0021326,2026-09-01 19:58:28,CARD,CAPTURED,2361.75,GBP,TXN-B002-000000134186,2026-09-01 19:58:28,2026-09-01 19:58:28
SRC_PAYMENT_B002_000007945,PAY0000134187,O000129732,C0007508,2026-09-03 16:24:21,CARD,CAPTURED,1409.87,GBP,TXN-B002-000000134187,2026-09-03 16:24:21,2026-09-03 16:24:21
SRC_PAYMENT_B002_000007946,PAY0000134188,O000129733,C0042149,2026-09-03 08:17:31,CARD,CAPTURED,1101.63,GBP,TXN-B002-000000134188,2026-09-03 08:17:31,2026-09-03 08:17:31
SRC_PAYMENT_B002_000007947,PAY0000134189,O000129734,C0043984,2026-09-03 22:34:01,PAYPAL,CAPTURED,356.62,GBP,TXN-B002-000000134189,2026-09-03 22:34:01,2026-09-03 22:34:01
SRC_PAYMENT_B002_000007948,PAY0000134190,O000129735,C0028345,2026-09-03 07:55:46,PAYPAL,CAPTURED,197.86,GBP,TXN-B002-000000134190,2026-09-03 07:55:46,2026-09-03 07:55:46
SRC_PAYMENT_B002_000007949,PAY0000134191,O000129736,C0020052,2026-09-03 22:50:04,PAYPAL,CAPTURED,5935.26,GBP,TXN-B002-000000134191,2026-09-03 22:50:04,2026-09-03 22:50:04
SRC_PAYMENT_B002_000007950,PAY0000134192,O000129737,C0002903,2026-09-02 13:40:59,CARD,CAPTURED,2297.68,GBP,TXN-B002-000000134192,2026-09-02 13:40:59,2026-09-02 13:40:59
SRC_PAYMENT_B002_000007951,PAY0000134193,O000129739,C0009449,2026-09-02 07:05:43,CARD,CAPTURED,31.07,GBP,TXN-B002-000000134193,2026-09-02 07:05:43,2026-09-02 07:05:43
SRC_PAYMENT_B002_000007952,PAY0000134194,O000129740,C0033963,2026-09-02 15:30:10,CARD,CAPTURED,8710.59,GBP,TXN-B002-000000134194,2026-09-02 15:30:10,2026-09-02 15:30:10
SRC_PAYMENT_B002_000007953,PAY0000134195,O000129741,C0012293,2026-09-04 00:45:27,GIFT_CARD,CAPTURED,877.24,GBP,TXN-B002-000000134195,2026-09-04 00:45:27,2026-09-04 00:45:27
SRC_PAYMENT_B002_000007954,PAY0000134196,O000129742,C0020273,2026-09-03 19:40:45,APPLE_PAY,CAPTURED,5219.72,GBP,TXN-B002-000000134196,2026-09-03 19:40:45,2026-09-03 19:40:45
SRC_PAYMENT_B002_000007955,PAY0000134197,O000129743,C0019736,2026-09-01 22:04:20,PAYPAL,CAPTURED,1779.05,GBP,TXN-B002-000000134197,2026-09-01 22:04:20,2026-09-01 22:04:20
SRC_PAYMENT_B002_000007956,PAY0000134198,O000129744,C0020789,2026-09-02 15:12:57,APPLE_PAY,CAPTURED,4437.74,GBP,TXN-B002-000000134198,2026-09-02 15:12:57,2026-09-02 15:12:57
SRC_PAYMENT_B002_000007957,PAY0000134199,O000129745,C0013308,2026-09-01 21:28:49,GIFT_CARD,CAPTURED,614.53,GBP,TXN-B002-000000134199,2026-09-01 21:28:49,2026-09-01 21:28:49
SRC_PAYMENT_B002_000007958,PAY0000134200,O000129747,C0015251,2026-09-01 21:08:08,PAYPAL,CAPTURED,493.28,GBP,TXN-B002-000000134200,2026-09-01 21:08:08,2026-09-01 21:08:08
SRC_PAYMENT_B002_000007959,PAY0000134201,O000129748,C0019152,2026-09-03 14:51:21,CARD,CAPTURED,1125.11,GBP,TXN-B002-000000134201,2026-09-03 14:51:21,2026-09-03 14:51:21
SRC_PAYMENT_B002_000007960,PAY0000134202,O000129750,C0036586,2026-09-01 18:57:38,CARD,CAPTURED,8356.33,GBP,TXN-B002-000000134202,2026-09-01 18:57:38,2026-09-01 18:57:38
SRC_PAYMENT_B002_000007961,PAY0000134203,O000129751,C0005842,2026-09-03 22:37:51,BANK_TRANSFER,CAPTURED,2197.67,GBP,TXN-B002-000000134203,2026-09-03 22:37:51,2026-09-03 22:37:51
SRC_PAYMENT_B002_000007962,PAY0000134204,O000129752,C0049677,2026-09-03 07:13:36,APPLE_PAY,CAPTURED,3613.39,GBP,TXN-B002-000000134204,2026-09-03 07:13:36,2026-09-03 07:13:36
SRC_PAYMENT_B002_000007963,PAY0000134205,O000129753,C0000292,2026-09-01 12:11:39,CARD,CAPTURED,2645.20,GBP,TXN-B002-000000134205,2026-09-01 12:11:39,2026-09-01 12:11:39
SRC_PAYMENT_B002_000007964,PAY0000134206,O000129754,C0012513,2026-09-01 15:13:48,BANK_TRANSFER,CAPTURED,1283.78,GBP,TXN-B002-000000134206,2026-09-01 15:13:48,2026-09-01 15:13:48
SRC_PAYMENT_B002_000007965,PAY0000134207,O000129755,C0034764,2026-09-01 14:44:16,APPLE_PAY,CAPTURED,2652.65,GBP,TXN-B002-000000134207,2026-09-01 14:44:16,2026-09-01 14:44:16
SRC_PAYMENT_B002_000007966,PAY0000134208,O000129756,C0033854,2026-09-02 16:35:32,CARD,CAPTURED,1849.33,GBP,TXN-B002-000000134208,2026-09-02 16:35:32,2026-09-02 16:35:32
SRC_PAYMENT_B002_000007967,PAY0000134209,O000129757,C0025838,2026-09-02 10:36:57,APPLE_PAY,CAPTURED,2357.81,GBP,TXN-B002-000000134209,2026-09-02 10:36:57,2026-09-02 10:36:57
SRC_PAYMENT_B002_000007968,PAY0000134210,O000129758,C0020618,2026-09-03 20:29:05,CARD,CAPTURED,3768.66,GBP,TXN-B002-000000134210,2026-09-03 20:29:05,2026-09-03 20:29:05
SRC_PAYMENT_B002_000007969,PAY0000134211,O000129759,C0045916,2026-09-01 22:11:04,BANK_TRANSFER,CAPTURED,2386.54,GBP,TXN-B002-000000134211,2026-09-01 22:11:04,2026-09-01 22:11:04
SRC_PAYMENT_B002_000007970,PAY0000134212,O000129760,C0013966,2026-09-02 14:42:34,APPLE_PAY,CAPTURED,1284.62,GBP,TXN-B002-000000134212,2026-09-02 14:42:34,2026-09-02 14:42:34
SRC_PAYMENT_B002_000007971,PAY0000134213,O000129761,C0042638,2026-09-02 01:21:03,CARD,CAPTURED,2260.59,GBP,TXN-B002-000000134213,2026-09-02 01:21:03,2026-09-02 01:21:03
SRC_PAYMENT_B002_000007972,PAY0000134214,O000129762,C0047838,2026-09-01 23:18:26,CARD,CAPTURED,2975.73,GBP,TXN-B002-000000134214,2026-09-01 23:18:26,2026-09-01 23:18:26
SRC_PAYMENT_B002_000007973,PAY0000134215,O000129763,C0016024,2026-09-02 00:04:29,PAYPAL,CAPTURED,2649.64,GBP,TXN-B002-000000134215,2026-09-02 00:04:29,2026-09-02 00:04:29
SRC_PAYMENT_B002_000007974,PAY0000134216,O000129764,C0003225,2026-09-01 23:43:29,CARD,CAPTURED,2556.86,GBP,TXN-B002-000000134216,2026-09-01 23:43:29,2026-09-01 23:43:29
SRC_PAYMENT_B002_000007975,PAY0000134217,O000129765,C0044261,2026-09-03 03:22:28,APPLE_PAY,CAPTURED,5371.17,GBP,TXN-B002-000000134217,2026-09-03 03:22:28,2026-09-03 03:22:28
SRC_PAYMENT_B002_000007976,PAY0000134218,O000129766,C0050914,2026-09-04 00:25:41,CARD,CAPTURED,3539.31,GBP,TXN-B002-000000134218,2026-09-04 00:25:41,2026-09-04 00:25:41
SRC_PAYMENT_B002_000007977,PAY0000134219,O000129768,C0024560,2026-09-01 18:53:00,CARD,CAPTURED,2647.84,GBP,TXN-B002-000000134219,2026-09-01 18:53:00,2026-09-01 18:53:00
SRC_PAYMENT_B002_000007978,PAY0000134220,O000129769,C0004646,2026-09-02 01:34:23,BANK_TRANSFER,CAPTURED,1100.52,GBP,TXN-B002-000000134220,2026-09-02 01:34:23,2026-09-02 01:34:23
SRC_PAYMENT_B002_000007979,PAY0000134221,O000129771,C0046906,2026-09-02 05:35:24,CARD,CAPTURED,3144.48,GBP,TXN-B002-000000134221,2026-09-02 05:35:24,2026-09-02 05:35:24
SRC_PAYMENT_B002_000007980,PAY0000134222,O000129772,C0040523,2026-09-03 18:29:20,PAYPAL,CAPTURED,3383.98,GBP,TXN-B002-000000134222,2026-09-03 18:29:20,2026-09-03 18:29:20
SRC_PAYMENT_B002_000007981,PAY0000134223,O000129774,C0021763,2026-09-02 10:05:08,GIFT_CARD,CAPTURED,4250.29,GBP,TXN-B002-000000134223,2026-09-02 10:05:08,2026-09-02 10:05:08
SRC_PAYMENT_B002_000007982,PAY0000134224,O000129775,C0010977,2026-09-01 15:42:31,PAYPAL,CAPTURED,2896.25,GBP,TXN-B002-000000134224,2026-09-01 15:42:31,2026-09-01 15:42:31
SRC_PAYMENT_B002_000007983,PAY0000134225,O000129776,C0035891,2026-09-03 07:14:56,CARD,CAPTURED,3463.55,GBP,TXN-B002-000000134225,2026-09-03 07:14:56,2026-09-03 07:14:56
SRC_PAYMENT_B002_000007984,PAY0000134226,O000129777,C0006792,2026-09-02 04:30:14,CARD,CAPTURED,5450.95,GBP,TXN-B002-000000134226,2026-09-02 04:30:14,2026-09-02 04:30:14
SRC_PAYMENT_B002_000007985,PAY0000134227,O000129778,C0022771,2026-09-01 16:45:46,CARD,CAPTURED,254.24,GBP,TXN-B002-000000134227,2026-09-01 16:45:46,2026-09-01 16:45:46
SRC_PAYMENT_B002_000007986,PAY0000134228,O000129779,C0011407,2026-09-01 12:04:52,PAYPAL,CAPTURED,476.37,GBP,TXN-B002-000000134228,2026-09-01 12:04:52,2026-09-01 12:04:52
SRC_PAYMENT_B002_000007987,PAY0000134229,O000129780,C0049337,2026-09-01 12:37:37,PAYPAL,CAPTURED,3515.74,GBP,TXN-B002-000000134229,2026-09-01 12:37:37,2026-09-01 12:37:37
SRC_PAYMENT_B002_000007988,PAY0000134230,O000129781,C0034394,2026-09-03 10:58:45,CARD,CAPTURED,194.90,GBP,TXN-B002-000000134230,2026-09-03 10:58:45,2026-09-03 10:58:45
SRC_PAYMENT_B002_000007989,PAY0000134231,O000129782,C0018659,2026-09-01 16:29:15,CARD,CAPTURED,4283.29,GBP,TXN-B002-000000134231,2026-09-01 16:29:15,2026-09-01 16:29:15
SRC_PAYMENT_B002_000007990,PAY0000134232,O000129783,C0043460,2026-09-03 01:34:59,CARD,CAPTURED,4041.61,GBP,TXN-B002-000000134232,2026-09-03 01:34:59,2026-09-03 01:34:59
SRC_PAYMENT_B002_000007991,PAY0000134233,O000129784,C0051206,2026-09-03 05:38:33,BANK_TRANSFER,CAPTURED,3184.30,GBP,TXN-B002-000000134233,2026-09-03 05:38:33,2026-09-03 05:38:33
SRC_PAYMENT_B002_000007992,PAY0000134234,O000129785,C0008600,2026-09-02 07:18:59,CARD,CAPTURED,7349.64,GBP,TXN-B002-000000134234,2026-09-02 07:18:59,2026-09-02 07:18:59
SRC_PAYMENT_B002_000007993,PAY0000134235,O000129787,C0021186,2026-09-02 08:19:28,CARD,CAPTURED,461.58,GBP,TXN-B002-000000134235,2026-09-02 08:19:28,2026-09-02 08:19:28
SRC_PAYMENT_B002_000007994,PAY0000134236,O000129788,C0010896,2026-09-03 23:38:59,PAYPAL,CAPTURED,1168.19,GBP,TXN-B002-000000134236,2026-09-03 23:38:59,2026-09-03 23:38:59
SRC_PAYMENT_B002_000007995,PAY0000134237,O000129789,C0038570,2026-09-02 16:59:59,APPLE_PAY,CAPTURED,1246.14,GBP,TXN-B002-000000134237,2026-09-02 16:59:59,2026-09-02 16:59:59
SRC_PAYMENT_B002_000007996,PAY0000134238,O000129790,C0027001,2026-09-02 06:56:49,CARD,CAPTURED,4092.42,GBP,TXN-B002-000000134238,2026-09-02 06:56:49,2026-09-02 06:56:49
SRC_PAYMENT_B002_000007997,PAY0000134239,O000129791,C0037517,2026-09-01 11:58:13,CARD,CAPTURED,3526.94,GBP,TXN-B002-000000134239,2026-09-01 11:58:13,2026-09-01 11:58:13
SRC_PAYMENT_B002_000007998,PAY0000134240,O000129792,C0006871,2026-09-02 00:07:49,CARD,CAPTURED,2878.64,GBP,TXN-B002-000000134240,2026-09-02 00:07:49,2026-09-02 00:07:49
SRC_PAYMENT_B002_000007999,PAY0000134241,O000129794,C0019504,2026-09-01 14:17:39,BANK_TRANSFER,CAPTURED,748.90,GBP,TXN-B002-000000134241,2026-09-01 14:17:39,2026-09-01 14:17:39
SRC_PAYMENT_B002_000008000,PAY0000134242,O000129795,C0048912,2026-09-03 07:38:59,GIFT_CARD,CAPTURED,3856.66,GBP,TXN-B002-000000134242,2026-09-03 07:38:59,2026-09-03 07:38:59
SRC_PAYMENT_B002_000008001,PAY0000134243,O000129796,C0048192,2026-09-03 10:01:54,CARD,CAPTURED,555.48,GBP,TXN-B002-000000134243,2026-09-03 10:01:54,2026-09-03 10:01:54
SRC_PAYMENT_B002_000008002,PAY0000134244,O000129797,C0004871,2026-09-03 06:45:09,CARD,CAPTURED,6879.79,GBP,TXN-B002-000000134244,2026-09-03 06:45:09,2026-09-03 06:45:09
SRC_PAYMENT_B002_000008003,PAY0000134245,O000129798,C0019019,2026-09-03 21:52:39,CARD,CAPTURED,3289.16,GBP,TXN-B002-000000134245,2026-09-03 21:52:39,2026-09-03 21:52:39
