inventory_snapshot_id,store_id,product_id,available_qty,avg_daily_sales,days_of_supply,lead_time_days,edge_case_code,description
INV00011177,S023,P00177,3,0.2667,11.25,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011178,S023,P00178,4,0.3333,12.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011179,S023,P00179,0,0.1333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011180,S023,P00180,2,0.1,20.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011182,S023,P00182,3,0.3,10.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011183,S023,P00183,0,0.0333,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011184,S023,P00184,1,0.2667,3.75,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011187,S023,P00187,1,0.1667,6.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011188,S023,P00188,4,0.1667,24.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011190,S023,P00190,0,0.1,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011191,S023,P00191,3,0.2667,11.25,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011194,S023,P00194,1,0.1,10.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011197,S023,P00197,0,0.1,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011198,S023,P00198,4,0.2,20.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011201,S023,P00201,0,0.1333,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011205,S023,P00205,2,0.1667,12.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011206,S023,P00206,1,0.1,10.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011207,S023,P00207,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011212,S023,P00212,0,0.1,0.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011213,S023,P00213,3,0.1667,18.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011214,S023,P00214,5,0.2,25.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011215,S023,P00215,0,0.1,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011218,S023,P00218,3,0.2,15.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011220,S023,P00220,0,0.2333,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011222,S023,P00222,11,0.4667,23.57,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011224,S023,P00224,1,0.1333,7.5,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011227,S023,P00227,1,0.2,5.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011228,S023,P00228,0,0.0333,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011232,S023,P00232,0,0.0667,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011233,S023,P00233,0,0.2,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011234,S023,P00234,0,0.1333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011235,S023,P00235,1,0.2333,4.29,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011238,S023,P00238,2,0.1333,15.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011240,S023,P00240,1,0.2333,4.29,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011242,S023,P00242,5,0.3,16.67,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011244,S023,P00244,2,0.3,6.67,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011246,S023,P00246,1,0.2333,4.29,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011247,S023,P00247,0,0.2,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011248,S023,P00248,1,0.1333,7.5,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011250,S023,P00250,0,0.0333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011252,S023,P00252,1,0.2333,4.29,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011253,S023,P00253,1,0.0667,14.99,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011254,S023,P00254,0,0.2,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011255,S023,P00255,0,0.2,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011256,S023,P00256,0,0.1667,0.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011257,S023,P00257,0,0.2333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011258,S023,P00258,0,0.1333,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011260,S023,P00260,1,0.3,3.33,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011261,S023,P00261,2,0.1,20.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011262,S023,P00262,0,0.1333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011263,S023,P00263,1,0.0667,14.99,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011264,S023,P00264,0,0.0667,0.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011268,S023,P00268,1,0.1667,6.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011269,S023,P00269,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011270,S023,P00270,2,0.1333,15.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011272,S023,P00272,2,0.3,6.67,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011274,S023,P00274,4,0.3667,10.91,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011275,S023,P00275,0,0.2333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011277,S023,P00277,0,0.1667,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011278,S023,P00278,0,0.2333,0.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011279,S023,P00279,2,0.2,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011280,S023,P00280,2,0.2333,8.57,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011282,S023,P00282,0,0.2,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011283,S023,P00283,1,0.0667,14.99,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011286,S023,P00286,0,0.0667,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011287,S023,P00287,2,0.2667,7.5,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011288,S023,P00288,2,0.1667,12.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011290,S023,P00290,0,0.1333,0.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011292,S023,P00292,1,0.3,3.33,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011294,S023,P00294,1,0.2,5.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011295,S023,P00295,1,0.0667,14.99,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011296,S023,P00296,0,0.0333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011299,S023,P00299,1,0.1,10.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011301,S023,P00301,1,0.2,5.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011302,S023,P00302,7,0.3667,19.09,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011304,S023,P00304,9,0.5667,15.88,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011305,S023,P00305,2,0.1333,15.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011308,S023,P00308,1,0.1,10.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011309,S023,P00309,1,0.0667,14.99,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011310,S023,P00310,1,0.1667,6.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011311,S023,P00311,1,0.1667,6.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011312,S023,P00312,0,0.1333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011313,S023,P00313,0,0.1333,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011317,S023,P00317,0,0.0333,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011318,S023,P00318,7,0.3333,21.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011319,S023,P00319,1,0.1333,7.5,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011320,S023,P00320,0,0.1667,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011321,S023,P00321,1,0.1333,7.5,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011323,S023,P00323,0,0.2,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011325,S023,P00325,1,0.1,10.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011328,S023,P00328,0,0.1667,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011333,S023,P00333,0,0.1,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011334,S023,P00334,0,0.0333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011335,S023,P00335,4,0.1667,24.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011336,S023,P00336,0,0.2667,0.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011337,S023,P00337,1,0.0667,14.99,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011339,S023,P00339,0,0.2,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011340,S023,P00340,0,0.1333,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011342,S023,P00342,6,0.3333,18.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011345,S023,P00345,1,0.2667,3.75,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011346,S023,P00346,2,0.3,6.67,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011347,S023,P00347,1,0.1333,7.5,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011351,S023,P00351,3,0.1333,22.51,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011352,S023,P00352,0,0.1333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011353,S023,P00353,0,0.0667,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011354,S023,P00354,6,0.3,20.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011356,S023,P00356,1,0.3,3.33,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011357,S023,P00357,2,0.1333,15.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011358,S023,P00358,1,0.1333,7.5,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011359,S023,P00359,0,0.1,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011364,S023,P00364,1,0.3333,3.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011366,S023,P00366,1,0.1,10.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011368,S023,P00368,6,0.2667,22.5,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011370,S023,P00370,0,0.1,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011373,S023,P00373,0,0.0667,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011376,S023,P00376,0,0.0333,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011380,S023,P00380,0,0.1,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011381,S023,P00381,3,0.2,15.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011384,S023,P00384,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011386,S023,P00386,3,0.1667,18.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011392,S023,P00392,7,0.3,23.33,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011394,S023,P00394,0,0.0333,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011395,S023,P00395,0,0.1667,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011398,S023,P00398,2,0.1333,15.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011399,S023,P00399,1,0.1667,6.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011400,S023,P00400,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011401,S023,P00401,0,0.1667,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011402,S023,P00402,0,0.0667,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011405,S023,P00405,2,0.1667,12.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011407,S023,P00407,2,0.1,20.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011409,S023,P00409,1,0.0667,14.99,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011410,S023,P00410,0,0.1667,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011411,S023,P00411,1,0.5,2.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011412,S023,P00412,0,0.1,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011413,S023,P00413,1,0.3333,3.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011414,S023,P00414,3,0.2333,12.86,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011415,S023,P00415,2,0.1,20.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011418,S023,P00418,2,0.1667,12.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011422,S023,P00422,2,0.1667,12.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011423,S023,P00423,1,0.1667,6.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011424,S023,P00424,1,0.2333,4.29,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011427,S023,P00427,2,0.1333,15.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011428,S023,P00428,4,0.2333,17.15,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011430,S023,P00430,2,0.2333,8.57,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011431,S023,P00431,1,0.1,10.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011433,S023,P00433,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011434,S023,P00434,0,0.0667,0.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011439,S023,P00439,0,0.0333,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011441,S023,P00441,0,0.1,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011442,S023,P00442,0,0.2,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011443,S023,P00443,3,0.1333,22.51,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011444,S023,P00444,2,0.3667,5.45,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011445,S023,P00445,1,0.0667,14.99,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011446,S023,P00446,1,0.1,10.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011448,S023,P00448,0,0.1667,0.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011450,S023,P00450,0,0.1,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011451,S023,P00451,2,0.2333,8.57,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011453,S023,P00453,0,0.1,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011454,S023,P00454,0,0.2,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011456,S023,P00456,2,0.4,5.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011457,S023,P00457,1,0.2667,3.75,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011458,S023,P00458,1,0.2333,4.29,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011460,S023,P00460,2,0.2667,7.5,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011461,S023,P00461,2,0.2333,8.57,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011465,S023,P00465,0,0.0667,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011468,S023,P00468,0,0.0667,0.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011470,S023,P00470,1,0.1,10.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011471,S023,P00471,0,0.2,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011476,S023,P00476,0,0.1667,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011478,S023,P00478,3,0.1667,18.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011479,S023,P00479,2,0.1,20.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011480,S023,P00480,0,0.0333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011482,S023,P00482,1,0.2333,4.29,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011484,S023,P00484,0,0.0667,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011487,S023,P00487,0,0.0333,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011490,S023,P00490,2,0.2,10.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011491,S023,P00491,6,0.3333,18.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011492,S023,P00492,0,0.2,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011494,S023,P00494,4,0.1667,24.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011495,S023,P00495,3,0.2,15.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011496,S023,P00496,4,0.2,20.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011497,S023,P00497,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011498,S023,P00498,4,0.2667,15.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011499,S023,P00499,0,0.1333,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011500,S023,P00500,1,0.2333,4.29,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011502,S024,P00002,0,0.1667,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011503,S024,P00003,1,0.1333,7.5,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011504,S024,P00004,0,0.1333,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011506,S024,P00006,0,0.0333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011509,S024,P00009,0,0.1,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011510,S024,P00010,0,0.0667,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011514,S024,P00014,0,0.2,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011515,S024,P00015,1,0.0667,14.99,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011516,S024,P00016,1,0.0667,14.99,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011523,S024,P00023,0,0.1333,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011526,S024,P00026,3,0.2333,12.86,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011527,S024,P00027,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011528,S024,P00028,3,0.3,10.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011529,S024,P00029,2,0.2,10.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011530,S024,P00030,0,0.1667,0.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011531,S024,P00031,4,0.2,20.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011533,S024,P00033,2,0.3,6.67,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00011535,S024,P00035,2,0.1667,12.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
