return_id,original_order_id,original_order_item_id,customer_id,return_timestamp,returned_quantity,refund_amount,return_type,return_reason
R0000029881,O0000168161,OI000000514148,C0047937,2025-09-13 19:03:50,1,258.66,FULL_LINE_RETURN,UNWANTED
R0000029882,O0000046299,OI000000141219,C0013055,2025-07-04 19:13:09,1,56.69,PARTIAL_LINE_RETURN,UNWANTED
R0000029883,O0000001833,OI000000005625,C0000499,2025-12-30 11:37:22,2,131.08,FULL_LINE_RETURN,DAMAGED
R0000029884,O0000078607,OI000000239848,C0022505,2025-12-12 10:12:22,1,14.42,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029885,O0000012151,OI000000036901,C0003416,2025-03-17 01:32:40,1,1.94,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029886,O0000138698,OI000000424295,C0039772,2025-01-27 16:45:21,1,6.31,FULL_LINE_RETURN,DEFECTIVE
R0000029887,O0000125863,OI000000385068,C0036100,2025-11-01 11:57:56,1,213.33,FULL_LINE_RETURN,DEFECTIVE
R0000029888,O0000174258,OI000000532683,C0049733,2025-09-06 01:04:08,1,28.49,FULL_LINE_RETURN,DEFECTIVE
R0000029889,O0000092749,OI000000283156,C0026648,2025-03-12 18:40:38,1,27.57,FULL_LINE_RETURN,DEFECTIVE
R0000029890,O0000064863,OI000000197669,C0018397,2025-09-22 13:09:31,1,27.0,FULL_LINE_RETURN,DEFECTIVE
R0000029891,O0000061450,OI000000187150,C0017395,2025-12-29 04:29:52,1,32.36,FULL_LINE_RETURN,DAMAGED
R0000029892,O0000079600,OI000000242874,C0022775,2025-11-25 09:49:03,1,53.54,FULL_LINE_RETURN,UNWANTED
R0000029893,O0000019007,OI000000057801,C0005409,2025-12-27 09:08:41,1,29.82,FULL_LINE_RETURN,WRONG_ITEM
R0000029894,O0000076261,OI000000232530,C0021749,2025-04-17 23:09:01,1,49.36,FULL_LINE_RETURN,UNWANTED
R0000029895,O0000001311,OI000000003980,C0000358,2025-11-03 14:21:56,1,17.95,FULL_LINE_RETURN,UNWANTED
R0000029896,O0000085379,OI000000260486,C0024491,2024-10-03 17:46:41,1,83.42,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029897,O0000030117,OI000000091855,C0008506,2025-12-08 12:47:44,1,31.35,FULL_LINE_RETURN,DAMAGED
R0000029898,O0000078004,OI000000237956,C0022302,2025-12-31 21:33:00,3,126.56,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029899,O0000133974,OI000000409875,C0038339,2025-12-29 16:51:42,1,23.26,FULL_LINE_RETURN,DEFECTIVE
R0000029900,O0000135793,OI000000415352,C0038839,2025-07-10 21:30:53,1,24.77,FULL_LINE_RETURN,DEFECTIVE
R0000029901,O0000011446,OI000000034786,C0003215,2025-12-24 14:51:46,1,30.23,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029902,O0000075745,OI000000230933,C0021617,2025-12-18 12:16:45,1,29.8,FULL_LINE_RETURN,WRONG_ITEM
R0000029903,O0000094676,OI000000289048,C0027172,2024-12-26 08:03:43,2,535.46,FULL_LINE_RETURN,UNWANTED
R0000029904,O0000034590,OI000000105363,C0009770,2025-12-28 05:37:03,2,215.14,FULL_LINE_RETURN,WRONG_ITEM
R0000029905,O0000076053,OI000000231869,C0021692,2025-02-28 01:20:32,1,168.01,FULL_LINE_RETURN,DAMAGED
R0000029906,O0000088800,OI000000270938,C0025472,2025-12-26 12:07:05,1,29.49,FULL_LINE_RETURN,WRONG_ITEM
R0000029907,O0000113731,OI000000347821,C0032607,2025-09-05 20:05:02,1,22.99,FULL_LINE_RETURN,UNWANTED
R0000029908,O0000012805,OI000000038947,C0003625,2025-03-01 18:31:26,1,15.15,FULL_LINE_RETURN,SIZE_ISSUE
R0000029909,O0000062116,OI000000189222,C0017574,2025-02-17 12:26:36,1,2.64,PARTIAL_LINE_RETURN,DAMAGED
R0000029910,O0000130922,OI000000400519,C0037519,2025-12-14 01:56:11,1,11.63,FULL_LINE_RETURN,UNWANTED
R0000029911,O0000051455,OI000000156756,C0014552,2025-12-20 03:35:04,1,8.96,FULL_LINE_RETURN,WRONG_ITEM
R0000029912,O0000136438,OI000000417338,C0039045,2025-12-07 05:36:53,1,77.88,FULL_LINE_RETURN,WRONG_ITEM
R0000029913,O0000124136,OI000000379742,C0035617,2025-10-03 05:24:05,1,60.55,FULL_LINE_RETURN,SIZE_ISSUE
R0000029914,O0000051315,OI000000156325,C0014511,2025-07-05 12:58:17,1,141.22,FULL_LINE_RETURN,SIZE_ISSUE
R0000029915,O0000083362,OI000000254360,C0023940,2024-07-29 15:09:38,1,11.83,FULL_LINE_RETURN,SIZE_ISSUE
R0000029916,O0000015319,OI000000046507,C0004345,2025-03-26 16:38:30,1,97.92,FULL_LINE_RETURN,DEFECTIVE
R0000029917,O0000100203,OI000000306088,C0028666,2025-07-28 05:57:21,1,295.62,FULL_LINE_RETURN,SIZE_ISSUE
R0000029918,O0000122548,OI000000374853,C0035157,2025-02-14 22:16:41,1,68.7,FULL_LINE_RETURN,UNWANTED
R0000029919,O0000173990,OI000000531884,C0049653,2024-10-21 19:12:49,1,55.71,FULL_LINE_RETURN,UNWANTED
R0000029920,O0000131904,OI000000403603,C0037806,2025-01-14 12:39:46,5,751.7,FULL_LINE_RETURN,SIZE_ISSUE
R0000029921,O0000030932,OI000000094322,C0008678,2025-12-14 12:51:23,1,295.62,FULL_LINE_RETURN,DAMAGED
R0000029922,O0000167476,OI000000512038,C0047741,2025-07-04 07:47:02,1,581.78,FULL_LINE_RETURN,SIZE_ISSUE
R0000029923,O0000142884,OI000000436933,C0040981,2025-04-15 16:45:41,1,158.79,FULL_LINE_RETURN,UNWANTED
R0000029924,O0000023273,OI000000070849,C0006546,2025-07-04 11:30:23,1,37.24,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029925,O0000116912,OI000000357438,C0033531,2025-07-27 08:50:26,3,10.08,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029926,O0000106704,OI000000326075,C0030570,2025-09-12 00:38:50,1,29.03,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000029927,O0000019135,OI000000058191,C0005439,2025-08-10 03:56:29,1,16.91,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000029928,O0000001370,OI000000004156,C0000369,2025-12-05 19:34:36,1,2.79,FULL_LINE_RETURN,SIZE_ISSUE
R0000029929,O0000096742,OI000000295510,C0027754,2024-07-21 13:38:10,1,40.26,FULL_LINE_RETURN,UNWANTED
R0000029930,O0000058306,OI000000177435,C0016479,2025-02-11 15:34:26,1,15.47,FULL_LINE_RETURN,DEFECTIVE
R0000029931,O0000165467,OI000000506001,C0047190,2025-05-24 10:28:43,1,163.93,FULL_LINE_RETURN,DEFECTIVE
R0000029932,O0000159435,OI000000487417,C0045535,2024-12-20 16:53:36,1,141.7,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029933,O0000083751,OI000000255569,C0024046,2025-12-29 14:39:20,1,51.06,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029934,O0000100732,OI000000307754,C0028829,2024-06-16 14:45:14,1,34.7,FULL_LINE_RETURN,UNWANTED
R0000029935,O0000173797,OI000000531331,C0049598,2024-12-04 18:35:53,1,31.25,PARTIAL_LINE_RETURN,DAMAGED
R0000029936,O0000069256,OI000000210982,C0019639,2025-12-11 16:17:07,1,127.64,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000029937,O0000025334,OI000000077199,C0007101,2025-12-06 21:46:04,1,8.39,FULL_LINE_RETURN,DEFECTIVE
R0000029938,O0000031681,OI000000096584,C0008921,2024-10-20 12:30:24,1,21.11,FULL_LINE_RETURN,WRONG_ITEM
R0000029939,O0000111813,OI000000341871,C0032046,2025-02-05 11:40:14,2,53.18,FULL_LINE_RETURN,UNWANTED
R0000029940,O0000077922,OI000000237697,C0022282,2025-10-19 12:55:43,1,43.87,FULL_LINE_RETURN,WRONG_ITEM
R0000029941,O0000163529,OI000000500016,C0046676,2025-05-22 13:30:51,1,56.78,FULL_LINE_RETURN,DEFECTIVE
R0000029942,O0000049253,OI000000150098,C0013891,2025-01-31 13:31:50,1,16.93,FULL_LINE_RETURN,DAMAGED
R0000029943,O0000110488,OI000000337817,C0031675,2024-03-12 03:27:16,1,58.88,FULL_LINE_RETURN,DAMAGED
R0000029944,O0000082419,OI000000251484,C0023634,2025-06-12 04:31:47,1,51.06,FULL_LINE_RETURN,SIZE_ISSUE
R0000029945,O0000027191,OI000000082865,C0007658,2025-09-27 18:20:12,1,15.8,FULL_LINE_RETURN,DEFECTIVE
R0000029946,O0000009737,OI000000029575,C0002725,2025-02-19 06:53:47,1,11.29,FULL_LINE_RETURN,DEFECTIVE
R0000029947,O0000051475,OI000000156821,C0014556,2025-12-08 19:58:20,1,87.37,FULL_LINE_RETURN,UNWANTED
R0000029948,O0000112589,OI000000344264,C0032251,2025-07-16 00:02:31,1,17.7,FULL_LINE_RETURN,SIZE_ISSUE
R0000029949,O0000061608,OI000000187620,C0017443,2025-08-19 12:29:00,1,41.83,FULL_LINE_RETURN,UNWANTED
R0000029950,O0000003084,OI000000009500,C0000814,2025-12-29 10:15:57,1,87.37,FULL_LINE_RETURN,SIZE_ISSUE
R0000029951,O0000041280,OI000000125857,C0011586,2025-09-08 12:41:23,1,194.93,FULL_LINE_RETURN,WRONG_ITEM
R0000029952,O0000169081,OI000000516994,C0048189,2025-07-12 12:45:04,1,14.98,FULL_LINE_RETURN,SIZE_ISSUE
R0000029953,O0000018587,OI000000056464,C0005314,2025-08-21 01:32:51,1,80.67,FULL_LINE_RETURN,DAMAGED
R0000029954,O0000163918,OI000000501195,C0046772,2025-06-27 06:52:43,1,58.26,FULL_LINE_RETURN,DAMAGED
R0000029955,O0000152870,OI000000467269,C0043687,2025-10-11 22:34:27,1,1.59,PARTIAL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029956,O0000087266,OI000000266244,C0025018,2025-12-12 18:11:30,1,310.26,FULL_LINE_RETURN,WRONG_ITEM
R0000029957,O0000092361,OI000000281952,C0026513,2025-07-29 13:07:46,1,124.26,FULL_LINE_RETURN,DAMAGED
R0000029958,O0000017728,OI000000053787,C0005028,2024-07-12 04:54:58,1,25.33,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000029959,O0000097482,OI000000297684,C0027971,2024-11-25 21:01:03,1,94.06,FULL_LINE_RETURN,SIZE_ISSUE
R0000029960,O0000016590,OI000000050416,C0004709,2025-08-26 02:30:43,1,3.9,FULL_LINE_RETURN,SIZE_ISSUE
R0000029961,O0000004808,OI000000014693,C0001278,2025-10-12 21:05:06,1,158.79,FULL_LINE_RETURN,DAMAGED
R0000029962,O0000076149,OI000000232159,C0021715,2025-07-29 22:45:43,1,250.0,FULL_LINE_RETURN,UNWANTED
R0000029963,O0000062869,OI000000191580,C0017825,2025-01-14 22:06:44,1,27.36,FULL_LINE_RETURN,UNWANTED
R0000029964,O0000160206,OI000000489778,C0045738,2025-12-21 00:32:05,1,214.3,FULL_LINE_RETURN,DEFECTIVE
R0000029965,O0000159478,OI000000487544,C0045549,2025-12-28 11:01:06,2,75.48,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000029966,O0000144251,OI000000441124,C0041332,2025-12-28 13:51:14,1,245.04,FULL_LINE_RETURN,DAMAGED
R0000029967,O0000009333,OI000000028347,C0002627,2025-10-14 01:08:54,1,11.31,FULL_LINE_RETURN,DEFECTIVE
R0000029968,O0000070014,OI000000213239,C0019848,2025-10-19 23:27:59,1,26.94,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029969,O0000143389,OI000000438464,C0041138,2025-01-24 12:47:02,1,16.16,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029970,O0000029938,OI000000091319,C0008446,2025-12-15 21:57:56,1,117.58,FULL_LINE_RETURN,DAMAGED
R0000029971,O0000051980,OI000000158372,C0014701,2025-12-30 17:02:13,3,29.19,FULL_LINE_RETURN,DEFECTIVE
R0000029972,O0000168080,OI000000513879,C0047903,2025-11-27 05:31:17,1,56.38,FULL_LINE_RETURN,WRONG_ITEM
R0000029973,O0000092053,OI000000280989,C0026417,2025-10-29 20:43:41,2,340.9,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029974,O0000108208,OI000000330772,C0030994,2025-01-24 11:09:05,2,965.54,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000029975,O0000146280,OI000000447298,C0041866,2025-11-28 17:08:53,1,97.08,FULL_LINE_RETURN,WRONG_ITEM
R0000029976,O0000118065,OI000000361024,C0033824,2024-12-04 22:13:13,1,211.78,PARTIAL_LINE_RETURN,UNWANTED
R0000029977,O0000019727,OI000000060046,C0005591,2025-12-24 03:26:05,1,304.91,FULL_LINE_RETURN,UNWANTED
R0000029978,O0000135917,OI000000415738,C0038875,2025-12-27 07:08:19,1,627.2,PARTIAL_LINE_RETURN,DAMAGED
R0000029979,O0000089258,OI000000272355,C0025595,2025-07-21 07:37:11,1,63.07,FULL_LINE_RETURN,WRONG_ITEM
R0000029980,O0000160390,OI000000490366,C0045785,2025-10-23 00:08:39,1,280.27,FULL_LINE_RETURN,WRONG_ITEM
R0000029981,O0000085532,OI000000261000,C0024539,2025-06-16 00:50:22,3,91.95,FULL_LINE_RETURN,DAMAGED
R0000029982,O0000153576,OI000000469477,C0043891,2025-08-03 11:57:36,2,30.74,FULL_LINE_RETURN,DAMAGED
R0000029983,O0000006495,OI000000019803,C0001771,2025-12-25 11:15:17,1,19.54,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029984,O0000123828,OI000000378781,C0035556,2025-01-27 00:06:19,1,4.07,FULL_LINE_RETURN,WRONG_ITEM
R0000029985,O0000029788,OI000000090839,C0008407,2025-12-24 04:25:04,1,128.77,FULL_LINE_RETURN,UNWANTED
R0000029986,O0000009290,OI000000028223,C0002608,2025-01-05 00:55:41,1,7.31,FULL_LINE_RETURN,SIZE_ISSUE
R0000029987,O0000171020,OI000000522849,C0048793,2025-05-20 06:38:33,2,385.74,FULL_LINE_RETURN,UNWANTED
R0000029988,O0000046961,OI000000143278,C0013238,2025-11-19 09:59:50,2,12.44,FULL_LINE_RETURN,DAMAGED
R0000029989,O0000091204,OI000000278338,C0026184,2025-09-06 16:42:04,3,39.01,PARTIAL_LINE_RETURN,NOT_AS_DESCRIBED
R0000029990,O0000113185,OI000000346107,C0032434,2025-12-30 01:16:35,1,7.7,FULL_LINE_RETURN,UNWANTED
R0000029991,O0000082066,OI000000250435,C0023514,2025-12-27 04:44:03,1,158.85,FULL_LINE_RETURN,WRONG_ITEM
R0000029992,O0000108751,OI000000332415,C0031150,2025-12-13 17:11:11,1,1.11,FULL_LINE_RETURN,DAMAGED
R0000029993,O0000083876,OI000000255904,C0024086,2025-12-30 20:50:15,1,115.89,FULL_LINE_RETURN,SIZE_ISSUE
R0000029994,O0000049538,OI000000150950,C0013966,2024-11-30 03:01:59,1,6.02,FULL_LINE_RETURN,DEFECTIVE
R0000029995,O0000048082,OI000000146584,C0013559,2025-07-22 19:11:16,1,651.31,FULL_LINE_RETURN,SIZE_ISSUE
R0000029996,O0000036182,OI000000110312,C0010247,2025-05-29 11:45:30,1,30.95,FULL_LINE_RETURN,DEFECTIVE
R0000029997,O0000055743,OI000000169538,C0015740,2024-11-13 14:31:22,1,299.38,FULL_LINE_RETURN,UNWANTED
R0000029998,O0000123076,OI000000376494,C0035310,2025-05-31 18:24:49,1,64.41,PARTIAL_LINE_RETURN,DEFECTIVE
R0000029999,O0000086160,OI000000262880,C0024716,2025-01-16 02:34:45,1,22.22,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030000,O0000116604,OI000000356485,C0033429,2025-12-29 05:39:59,1,63.88,FULL_LINE_RETURN,SIZE_ISSUE
R0000030001,O0000063208,OI000000192637,C0017930,2025-01-01 22:25:14,1,207.74,FULL_LINE_RETURN,DAMAGED
R0000030002,O0000138353,OI000000423212,C0039664,2025-09-27 17:09:24,1,60.03,FULL_LINE_RETURN,DAMAGED
R0000030003,O0000057404,OI000000174690,C0016236,2025-02-02 19:09:28,1,21.07,FULL_LINE_RETURN,WRONG_ITEM
R0000030004,O0000057379,OI000000174593,C0016222,2025-11-14 20:19:38,1,65.15,FULL_LINE_RETURN,DEFECTIVE
R0000030005,O0000056114,OI000000170674,C0015843,2025-12-27 23:03:04,1,272.27,FULL_LINE_RETURN,DAMAGED
R0000030006,O0000067407,OI000000205382,C0019117,2025-12-26 01:11:51,1,245.08,FULL_LINE_RETURN,UNWANTED
R0000030007,O0000012595,OI000000038345,C0003561,2025-08-26 07:52:40,1,179.75,FULL_LINE_RETURN,DEFECTIVE
R0000030008,O0000133732,OI000000409177,C0038282,2025-12-28 05:45:28,2,87.9,FULL_LINE_RETURN,UNWANTED
R0000030009,O0000010690,OI000000032487,C0003031,2025-12-05 10:53:39,2,53.17,FULL_LINE_RETURN,UNWANTED
R0000030010,O0000005549,OI000000016938,C0001525,2025-10-14 02:08:34,1,14.25,FULL_LINE_RETURN,DEFECTIVE
R0000030011,O0000070999,OI000000216336,C0020140,2025-12-29 08:24:17,1,40.08,FULL_LINE_RETURN,SIZE_ISSUE
R0000030012,O0000061166,OI000000186318,C0017294,2024-12-18 14:22:10,1,40.27,FULL_LINE_RETURN,SIZE_ISSUE
R0000030013,O0000150794,OI000000461127,C0043122,2025-12-29 11:25:24,1,3.4,FULL_LINE_RETURN,SIZE_ISSUE
R0000030014,O0000052141,OI000000158891,C0014740,2025-12-17 02:43:54,1,16.37,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030015,O0000069058,OI000000210398,C0019575,2025-12-30 20:24:31,3,372.78,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030016,O0000105332,OI000000321900,C0030185,2025-09-02 21:29:17,1,30.23,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000030017,O0000132726,OI000000406133,C0038024,2025-11-16 01:55:01,1,42.38,FULL_LINE_RETURN,SIZE_ISSUE
R0000030018,O0000124204,OI000000379963,C0035624,2025-12-28 09:28:08,1,150.34,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030019,O0000058097,OI000000176785,C0016442,2024-05-16 09:41:57,1,27.77,FULL_LINE_RETURN,DAMAGED
R0000030020,O0000156882,OI000000479591,C0044853,2025-07-30 05:26:24,2,130.86,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000030021,O0000082602,OI000000252060,C0023686,2025-12-03 08:59:13,2,15.77,PARTIAL_LINE_RETURN,DAMAGED
R0000030022,O0000158480,OI000000484448,C0045261,2025-12-30 05:27:16,1,38.2,FULL_LINE_RETURN,UNWANTED
R0000030023,O0000104646,OI000000319810,C0029959,2025-05-28 09:09:18,1,67.17,FULL_LINE_RETURN,SIZE_ISSUE
R0000030024,O0000102900,OI000000314400,C0029451,2025-06-28 17:07:06,3,38.91,FULL_LINE_RETURN,DEFECTIVE
R0000030025,O0000087656,OI000000267439,C0025147,2024-04-21 01:26:57,1,104.67,FULL_LINE_RETURN,DEFECTIVE
R0000030026,O0000054422,OI000000165648,C0015389,2025-12-21 19:11:37,1,181.77,FULL_LINE_RETURN,SIZE_ISSUE
R0000030027,O0000135773,OI000000415304,C0038833,2025-12-14 01:13:14,1,2.01,FULL_LINE_RETURN,WRONG_ITEM
R0000030028,O0000147197,OI000000450125,C0042131,2025-09-25 11:50:44,1,3.4,FULL_LINE_RETURN,WRONG_ITEM
R0000030029,O0000066214,OI000000201644,C0018785,2025-01-08 22:06:29,1,58.88,FULL_LINE_RETURN,DAMAGED
R0000030030,O0000121951,OI000000373028,C0034970,2025-04-08 22:56:16,1,22.33,FULL_LINE_RETURN,UNWANTED
R0000030031,O0000123141,OI000000376707,C0035328,2025-11-14 14:33:16,1,5.47,FULL_LINE_RETURN,UNWANTED
R0000030032,O0000021902,OI000000066631,C0006155,2025-10-20 01:49:00,1,4.1,FULL_LINE_RETURN,WRONG_ITEM
R0000030033,O0000122492,OI000000374688,C0035141,2025-12-30 23:13:34,1,11.24,FULL_LINE_RETURN,SIZE_ISSUE
R0000030034,O0000106566,OI000000325664,C0030520,2025-08-07 06:51:13,1,16.73,FULL_LINE_RETURN,DEFECTIVE
R0000030035,O0000167082,OI000000510863,C0047619,2025-12-30 04:09:51,1,6.58,PARTIAL_LINE_RETURN,DEFECTIVE
R0000030036,O0000121351,OI000000371141,C0034806,2025-08-04 13:29:48,1,105.91,FULL_LINE_RETURN,UNWANTED
R0000030037,O0000091680,OI000000279859,C0026343,2025-08-09 09:53:24,1,6.53,FULL_LINE_RETURN,SIZE_ISSUE
R0000030038,O0000087200,OI000000266057,C0025007,2024-12-29 04:17:36,1,12.57,FULL_LINE_RETURN,WRONG_ITEM
R0000030039,O0000155971,OI000000476708,C0044606,2025-12-05 07:51:16,1,104.3,FULL_LINE_RETURN,SIZE_ISSUE
R0000030040,O0000016654,OI000000050599,C0004735,2025-08-23 11:27:41,3,219.24,FULL_LINE_RETURN,UNWANTED
R0000030041,O0000098100,OI000000299476,C0028131,2025-11-08 02:28:33,1,48.64,FULL_LINE_RETURN,WRONG_ITEM
R0000030042,O0000029614,OI000000090311,C0008351,2024-11-28 03:07:33,2,17.74,FULL_LINE_RETURN,UNWANTED
R0000030043,O0000105159,OI000000321384,C0030127,2025-08-06 17:08:07,1,43.42,FULL_LINE_RETURN,SIZE_ISSUE
R0000030044,O0000019549,OI000000059455,C0005544,2025-12-31 16:05:37,1,17.65,FULL_LINE_RETURN,SIZE_ISSUE
R0000030045,O0000003500,OI000000010712,C0000946,2025-12-04 18:51:53,1,102.36,FULL_LINE_RETURN,UNWANTED
R0000030046,O0000082381,OI000000251366,C0023616,2025-12-18 11:54:13,2,166.84,FULL_LINE_RETURN,SIZE_ISSUE
R0000030047,O0000064802,OI000000197466,C0018380,2025-12-29 19:10:02,2,304.7,FULL_LINE_RETURN,DAMAGED
R0000030048,O0000153368,OI000000468842,C0043838,2025-10-19 22:31:12,1,3.4,FULL_LINE_RETURN,WRONG_ITEM
R0000030049,O0000104099,OI000000318114,C0029804,2025-04-30 11:47:05,1,58.75,FULL_LINE_RETURN,WRONG_ITEM
R0000030050,O0000134689,OI000000412054,C0038521,2025-10-30 04:13:40,1,38.2,FULL_LINE_RETURN,UNWANTED
R0000030051,O0000032809,OI000000099973,C0009253,2025-04-19 10:31:52,2,12.07,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030052,O0000038282,OI000000116663,C0010863,2025-07-15 16:19:14,1,17.23,FULL_LINE_RETURN,UNWANTED
R0000030053,O0000007208,OI000000021890,C0002010,2024-11-23 01:23:03,1,266.35,FULL_LINE_RETURN,SIZE_ISSUE
R0000030054,O0000080506,OI000000245684,C0023040,2025-12-28 23:57:31,1,91.75,FULL_LINE_RETURN,DAMAGED
R0000030055,O0000142328,OI000000435217,C0040828,2025-03-03 06:21:49,1,55.2,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000030056,O0000016803,OI000000051067,C0004779,2025-02-17 05:48:57,1,65.15,FULL_LINE_RETURN,DAMAGED
R0000030057,O0000058479,OI000000178014,C0016536,2025-11-27 18:54:46,3,30.39,FULL_LINE_RETURN,WRONG_ITEM
R0000030058,O0000059047,OI000000179832,C0016687,2025-09-15 11:37:05,1,14.52,FULL_LINE_RETURN,SIZE_ISSUE
R0000030059,O0000066269,OI000000201805,C0018800,2025-05-28 23:24:00,2,191.86,FULL_LINE_RETURN,DEFECTIVE
R0000030060,O0000094811,OI000000289502,C0027220,2025-05-23 10:35:31,1,5.98,FULL_LINE_RETURN,WRONG_ITEM
R0000030061,O0000015505,OI000000047053,C0004391,2025-07-26 23:36:46,1,50.89,FULL_LINE_RETURN,WRONG_ITEM
R0000030062,O0000111316,OI000000340365,C0031905,2024-11-27 08:20:30,1,277.05,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030063,O0000162000,OI000000495353,C0046248,2025-12-18 00:15:36,1,116.59,FULL_LINE_RETURN,SIZE_ISSUE
R0000030064,O0000039522,OI000000120400,C0011159,2025-04-24 14:22:12,1,198.86,FULL_LINE_RETURN,SIZE_ISSUE
R0000030065,O0000070429,OI000000214557,C0019962,2025-12-05 10:17:11,2,323.56,FULL_LINE_RETURN,DEFECTIVE
R0000030066,O0000136493,OI000000417494,C0039077,2025-11-05 15:38:00,1,9.73,FULL_LINE_RETURN,WRONG_ITEM
R0000030067,O0000027362,OI000000083406,C0007710,2025-12-19 20:14:23,1,76.75,PARTIAL_LINE_RETURN,DAMAGED
R0000030068,O0000015817,OI000000048006,C0004494,2025-09-28 18:53:12,1,1.57,FULL_LINE_RETURN,DEFECTIVE
R0000030069,O0000064096,OI000000195296,C0018191,2025-11-08 16:51:11,2,189.7,FULL_LINE_RETURN,UNWANTED
R0000030070,O0000124433,OI000000380658,C0035686,2025-09-03 21:50:00,4,238.48,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030071,O0000152233,OI000000465370,C0043503,2025-12-23 19:26:09,1,56.38,FULL_LINE_RETURN,SIZE_ISSUE
R0000030072,O0000138008,OI000000422114,C0039529,2025-10-21 04:16:00,1,46.9,PARTIAL_LINE_RETURN,DEFECTIVE
R0000030073,O0000157225,OI000000480630,C0044937,2025-07-02 18:34:29,1,41.18,FULL_LINE_RETURN,UNWANTED
R0000030074,O0000012162,OI000000036935,C0003420,2025-07-19 11:35:57,1,35.0,FULL_LINE_RETURN,SIZE_ISSUE
R0000030075,O0000075221,OI000000229381,C0021449,2025-10-12 18:34:40,3,239.82,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030076,O0000041665,OI000000127019,C0011699,2024-11-23 08:00:51,1,74.74,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030077,O0000112333,OI000000343462,C0032181,2025-11-04 02:50:42,3,179.04,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000030078,O0000106713,OI000000326102,C0030577,2025-11-26 07:56:42,1,32.44,FULL_LINE_RETURN,SIZE_ISSUE
R0000030079,O0000000049,OI000000000147,C0000022,2025-11-17 01:51:24,1,43.95,FULL_LINE_RETURN,SIZE_ISSUE
R0000030080,O0000128904,OI000000394330,C0036949,2024-10-21 21:01:03,2,495.88,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000030081,O0000024033,OI000000073206,C0006780,2025-12-31 08:50:25,1,5.0,FULL_LINE_RETURN,DAMAGED
R0000030082,O0000068056,OI000000207402,C0019286,2025-02-01 02:36:34,3,38.91,FULL_LINE_RETURN,DEFECTIVE
R0000030083,O0000062567,OI000000190609,C0017732,2025-02-24 01:21:06,1,77.88,FULL_LINE_RETURN,WRONG_ITEM
R0000030084,O0000024677,OI000000075169,C0006946,2025-09-09 15:55:32,1,60.91,FULL_LINE_RETURN,SIZE_ISSUE
R0000030085,O0000113701,OI000000347738,C0032598,2025-07-04 06:40:23,1,236.4,FULL_LINE_RETURN,DEFECTIVE
R0000030086,O0000090910,OI000000277462,C0026090,2025-12-12 14:06:59,1,11.1,FULL_LINE_RETURN,UNWANTED
R0000030087,O0000082313,OI000000251162,C0023588,2025-09-07 08:13:05,1,16.43,FULL_LINE_RETURN,DEFECTIVE
R0000030088,O0000139297,OI000000426132,C0039962,2025-12-19 00:33:27,1,413.24,FULL_LINE_RETURN,WRONG_ITEM
R0000030089,O0000113220,OI000000346268,C0032440,2025-07-24 16:20:55,3,185.74,FULL_LINE_RETURN,WRONG_ITEM
R0000030090,O0000107014,OI000000327008,C0030641,2025-12-21 23:05:40,1,16.1,FULL_LINE_RETURN,DEFECTIVE
R0000030091,O0000110101,OI000000336597,C0031562,2024-09-14 07:40:49,2,13.76,PARTIAL_LINE_RETURN,DEFECTIVE
