order_id,customer_id,order_timestamp,channel,store_id,order_status,source_system
O0000137987,C0039522,2025-12-28 17:09:49,MOBILE,,COMPLETED,MOBILE_APP
O0000137988,C0039522,2025-12-29 20:19:45,STORE,S012,COMPLETED,POS_LEGACY
O0000137989,C0039523,2024-11-06 10:59:58,STORE,S024,COMPLETED,POS_MODERN
O0000137990,C0039524,2025-09-01 20:46:55,STORE,S004,COMPLETED,POS_MODERN
O0000137991,C0039524,2025-09-02 08:50:06,STORE,S002,COMPLETED,POS_MODERN
O0000137992,C0039524,2025-09-02 11:51:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000137993,C0039525,2025-07-25 17:08:44,STORE,S007,COMPLETED,POS_MODERN
O0000137994,C0039525,2025-07-31 18:00:15,STORE,S013,COMPLETED,POS_MODERN
O0000137995,C0039525,2025-08-16 18:24:41,ECOMMERCE,,COMPLETED,ECOM_V2
O0000137996,C0039525,2025-08-26 17:14:21,ECOMMERCE,,COMPLETED,ECOM_V1
O0000137997,C0039525,2025-08-28 20:30:17,ECOMMERCE,,COMPLETED,ECOM_V1
O0000137998,C0039525,2025-08-29 18:29:27,STORE,S026,COMPLETED,POS_MODERN
O0000137999,C0039527,2025-12-04 10:55:25,STORE,S014,COMPLETED,POS_MODERN
O0000138000,C0039527,2025-12-16 15:25:20,STORE,S013,COMPLETED,POS_MODERN
O0000138001,C0039528,2025-07-08 10:01:04,STORE,S018,COMPLETED,POS_LEGACY
O0000138002,C0039528,2025-07-28 08:16:57,STORE,S013,COMPLETED,POS_MODERN
O0000138003,C0039528,2025-09-16 10:12:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138004,C0039528,2025-10-01 19:12:30,STORE,S019,COMPLETED,POS_MODERN
O0000138005,C0039529,2025-07-21 09:28:54,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138006,C0039529,2025-07-21 10:24:10,STORE,S017,COMPLETED,POS_MODERN
O0000138007,C0039529,2025-08-29 14:05:41,STORE,S017,COMPLETED,POS_MODERN
O0000138008,C0039529,2025-08-30 21:24:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138009,C0039529,2025-09-01 18:12:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138010,C0039531,2025-07-24 09:23:38,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138011,C0039531,2025-08-07 19:58:54,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138012,C0039531,2025-08-16 09:06:12,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138013,C0039531,2025-08-28 20:30:08,STORE,S021,COMPLETED,POS_MODERN
O0000138014,C0039532,2025-09-01 16:24:13,MOBILE,,COMPLETED,MOBILE_APP
O0000138015,C0039533,2025-10-18 11:17:25,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138016,C0039534,2025-07-03 08:51:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138017,C0039534,2025-07-24 11:38:47,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138018,C0039534,2025-07-24 12:06:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138019,C0039534,2025-08-01 20:33:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138020,C0039535,2025-02-04 17:16:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138021,C0039535,2025-02-06 20:13:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138022,C0039535,2025-02-11 21:27:18,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138023,C0039535,2025-02-24 15:27:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138024,C0039535,2025-03-19 12:44:47,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138025,C0039535,2025-04-22 13:33:37,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138026,C0039535,2025-05-03 20:44:51,STORE,S026,COMPLETED,POS_MODERN
O0000138027,C0039535,2025-12-30 15:59:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138028,C0039537,2025-08-11 13:11:18,STORE,S019,COMPLETED,POS_LEGACY
O0000138029,C0039537,2025-10-18 12:37:06,STORE,S006,COMPLETED,POS_MODERN
O0000138030,C0039538,2024-11-10 15:55:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138031,C0039538,2024-12-30 16:15:43,STORE,S006,COMPLETED,POS_MODERN
O0000138032,C0039538,2025-02-10 20:31:52,STORE,S009,COMPLETED,POS_LEGACY
O0000138033,C0039538,2025-11-19 19:16:32,STORE,S026,COMPLETED,POS_MODERN
O0000138034,C0039540,2025-09-09 15:27:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138035,C0039541,2024-05-05 21:00:13,STORE,S022,COMPLETED,POS_MODERN
O0000138036,C0039541,2024-08-24 21:26:42,STORE,S022,COMPLETED,POS_MODERN
O0000138037,C0039541,2024-10-01 08:54:37,STORE,S027,COMPLETED,POS_MODERN
O0000138038,C0039541,2025-01-19 09:15:29,STORE,S026,COMPLETED,POS_LEGACY
O0000138039,C0039541,2025-04-13 13:17:52,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138040,C0039541,2025-06-13 09:08:41,STORE,S005,COMPLETED,POS_MODERN
O0000138041,C0039542,2024-12-20 08:41:52,STORE,S025,COMPLETED,POS_MODERN
O0000138042,C0039542,2025-07-11 09:50:08,STORE,S008,COMPLETED,POS_LEGACY
O0000138043,C0039543,2025-07-30 20:21:14,STORE,S024,COMPLETED,POS_LEGACY
O0000138044,C0039543,2025-08-16 12:36:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138045,C0039543,2025-08-23 16:01:51,STORE,S011,COMPLETED,POS_MODERN
O0000138046,C0039543,2025-08-29 15:01:37,STORE,S014,COMPLETED,POS_MODERN
O0000138047,C0039543,2025-11-24 15:15:31,STORE,S003,COMPLETED,POS_MODERN
O0000138048,C0039543,2025-12-16 15:26:35,STORE,S003,COMPLETED,POS_LEGACY
O0000138049,C0039543,2025-12-28 12:22:40,STORE,S023,COMPLETED,POS_MODERN
O0000138050,C0039543,2025-12-31 08:46:43,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138051,C0039545,2025-11-01 21:09:42,STORE,S015,COMPLETED,POS_MODERN
O0000138052,C0039546,2024-11-04 08:41:37,STORE,S023,COMPLETED,POS_LEGACY
O0000138053,C0039546,2024-12-07 13:14:59,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138054,C0039546,2025-03-12 14:31:35,STORE,S009,CANCELLED,POS_LEGACY
O0000138055,C0039546,2025-12-23 11:11:20,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138056,C0039547,2024-06-13 13:00:48,MOBILE,,COMPLETED,MOBILE_APP
O0000138057,C0039547,2024-07-17 18:18:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138058,C0039547,2024-09-17 11:24:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138059,C0039547,2025-05-14 09:52:45,STORE,S024,COMPLETED,POS_MODERN
O0000138060,C0039547,2025-06-22 12:55:16,STORE,S027,COMPLETED,POS_LEGACY
O0000138061,C0039547,2025-09-06 19:37:07,STORE,S018,COMPLETED,POS_MODERN
O0000138062,C0039547,2025-09-22 09:58:37,STORE,S019,COMPLETED,POS_MODERN
O0000138063,C0039548,2025-05-07 08:25:59,STORE,S020,COMPLETED,POS_MODERN
O0000138064,C0039548,2025-05-19 10:03:14,STORE,S018,COMPLETED,POS_MODERN
O0000138065,C0039548,2025-12-10 08:46:33,STORE,S027,COMPLETED,POS_MODERN
O0000138066,C0039550,2024-12-30 11:20:52,STORE,S022,COMPLETED,POS_LEGACY
O0000138067,C0039551,2025-10-08 21:53:57,STORE,S022,COMPLETED,POS_MODERN
O0000138068,C0039552,2025-08-08 20:56:42,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138069,C0039552,2025-08-19 09:57:56,STORE,S023,COMPLETED,POS_MODERN
O0000138070,C0039552,2025-08-20 17:46:06,STORE,S006,COMPLETED,POS_MODERN
O0000138071,C0039552,2025-09-02 21:54:08,STORE,S024,COMPLETED,POS_MODERN
O0000138072,C0039553,2024-07-28 12:46:48,MOBILE,,COMPLETED,MOBILE_APP
O0000138073,C0039554,2024-11-17 12:15:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138074,C0039554,2024-12-27 15:02:11,STORE,S022,COMPLETED,POS_MODERN
O0000138075,C0039554,2025-02-14 15:34:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138076,C0039554,2025-03-18 16:18:31,STORE,S009,COMPLETED,POS_MODERN
O0000138077,C0039554,2025-04-05 08:56:33,MOBILE,,COMPLETED,MOBILE_APP
O0000138078,C0039554,2025-11-16 19:00:03,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138079,C0039557,2025-12-06 21:19:49,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138080,C0039558,2025-05-29 17:45:06,MOBILE,,COMPLETED,MOBILE_APP
O0000138081,C0039560,2025-08-14 16:24:13,STORE,S023,COMPLETED,POS_MODERN
O0000138082,C0039561,2024-12-30 16:55:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138083,C0039561,2025-02-08 17:41:29,MOBILE,,COMPLETED,MOBILE_APP
O0000138084,C0039561,2025-09-28 17:27:34,STORE,S011,COMPLETED,POS_MODERN
O0000138085,C0039562,2024-04-24 09:31:08,STORE,S029,COMPLETED,POS_LEGACY
O0000138086,C0039562,2024-06-03 16:58:56,STORE,S020,COMPLETED,POS_MODERN
O0000138087,C0039562,2024-06-04 09:16:26,STORE,S011,COMPLETED,POS_MODERN
O0000138088,C0039562,2024-06-22 10:15:33,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138089,C0039562,2024-08-30 16:38:30,STORE,S005,COMPLETED,POS_MODERN
O0000138090,C0039562,2025-07-02 09:55:10,STORE,S004,COMPLETED,POS_LEGACY
O0000138091,C0039564,2025-07-19 13:00:51,STORE,S004,COMPLETED,POS_MODERN
O0000138092,C0039565,2024-09-22 17:54:30,STORE,S007,COMPLETED,POS_MODERN
O0000138093,C0039565,2025-03-17 09:18:26,STORE,S010,COMPLETED,POS_MODERN
O0000138094,C0039565,2025-08-11 16:56:51,ECOMMERCE,,CANCELLED,ECOM_V1
O0000138095,C0039565,2025-12-13 17:27:23,STORE,S014,COMPLETED,POS_MODERN
O0000138096,C0039566,2024-11-02 15:30:30,STORE,S003,COMPLETED,POS_LEGACY
O0000138097,C0039566,2024-11-14 17:25:17,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138098,C0039566,2024-12-04 15:51:51,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138099,C0039566,2025-01-29 17:03:48,STORE,S030,COMPLETED,POS_MODERN
O0000138100,C0039566,2025-10-15 09:08:20,STORE,S024,COMPLETED,POS_LEGACY
O0000138101,C0039568,2024-08-06 09:10:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138102,C0039568,2025-06-07 13:37:12,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138103,C0039569,2025-12-21 08:53:26,MOBILE,,COMPLETED,MOBILE_APP
O0000138104,C0039570,2024-08-12 16:56:16,STORE,S009,COMPLETED,POS_LEGACY
O0000138105,C0039570,2024-08-29 12:21:25,MOBILE,,COMPLETED,MOBILE_APP
O0000138106,C0039570,2024-09-06 09:27:08,MOBILE,,COMPLETED,MOBILE_APP
O0000138107,C0039570,2024-12-05 11:53:38,MOBILE,,COMPLETED,MOBILE_APP
O0000138108,C0039570,2024-12-07 20:45:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138109,C0039570,2024-12-11 11:24:57,STORE,S003,COMPLETED,POS_MODERN
O0000138110,C0039570,2024-12-23 14:33:17,STORE,S001,COMPLETED,POS_LEGACY
O0000138111,C0039570,2025-04-23 17:01:17,MOBILE,,COMPLETED,MOBILE_APP
O0000138112,C0039570,2025-06-02 17:14:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138113,C0039570,2025-06-03 16:56:12,MOBILE,,COMPLETED,MOBILE_APP
O0000138114,C0039570,2025-09-03 16:15:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138115,C0039570,2025-09-22 15:42:09,STORE,S013,COMPLETED,POS_MODERN
O0000138116,C0039570,2025-11-02 16:59:16,STORE,S018,COMPLETED,POS_LEGACY
O0000138117,C0039571,2025-12-17 16:05:43,MOBILE,,COMPLETED,MOBILE_APP
O0000138118,C0039573,2025-12-19 11:34:54,STORE,S014,COMPLETED,POS_MODERN
O0000138119,C0039575,2024-10-29 21:16:04,STORE,S017,COMPLETED,POS_LEGACY
O0000138120,C0039575,2025-03-09 19:38:09,STORE,S025,COMPLETED,POS_MODERN
O0000138121,C0039575,2025-10-06 12:02:27,STORE,S004,COMPLETED,POS_MODERN
O0000138122,C0039576,2025-10-11 08:34:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138123,C0039576,2025-11-01 13:39:29,STORE,S028,COMPLETED,POS_MODERN
O0000138124,C0039576,2025-11-10 18:32:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138125,C0039576,2025-11-14 11:56:57,STORE,S007,COMPLETED,POS_LEGACY
O0000138126,C0039576,2025-11-18 09:32:39,STORE,S015,COMPLETED,POS_LEGACY
O0000138127,C0039576,2025-12-01 08:19:24,STORE,S016,COMPLETED,POS_MODERN
O0000138128,C0039576,2025-12-05 10:09:10,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138129,C0039576,2025-12-28 12:56:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138130,C0039576,2025-12-31 13:44:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138131,C0039579,2025-07-05 20:50:21,MOBILE,,COMPLETED,MOBILE_APP
O0000138132,C0039579,2025-07-26 12:04:09,STORE,S011,COMPLETED,POS_MODERN
O0000138133,C0039579,2025-08-04 20:18:41,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138134,C0039579,2025-08-09 17:38:03,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138135,C0039579,2025-08-27 10:58:52,STORE,S012,COMPLETED,POS_MODERN
O0000138136,C0039579,2025-08-29 18:17:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138137,C0039580,2025-11-08 13:14:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138138,C0039581,2025-10-26 09:53:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138139,C0039582,2025-12-04 09:50:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138140,C0039582,2025-12-11 16:26:35,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138141,C0039582,2025-12-21 16:57:59,MOBILE,,COMPLETED,MOBILE_APP
O0000138142,C0039582,2025-12-26 16:53:57,STORE,S025,COMPLETED,POS_MODERN
O0000138143,C0039582,2025-12-28 12:04:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138144,C0039582,2025-12-28 15:11:47,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138145,C0039582,2025-12-28 16:10:13,STORE,S012,COMPLETED,POS_MODERN
O0000138146,C0039582,2025-12-30 21:43:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138147,C0039582,2025-12-31 19:17:13,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138148,C0039584,2024-12-28 16:17:22,STORE,S020,COMPLETED,POS_LEGACY
O0000138149,C0039585,2025-04-21 11:16:13,STORE,S024,COMPLETED,POS_MODERN
O0000138150,C0039585,2025-09-16 09:09:09,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138151,C0039585,2025-10-07 08:04:42,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138152,C0039585,2025-11-06 11:31:10,STORE,S005,COMPLETED,POS_MODERN
O0000138153,C0039585,2025-11-08 09:51:20,STORE,S027,COMPLETED,POS_MODERN
O0000138154,C0039586,2025-03-21 10:37:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138155,C0039586,2025-04-15 21:59:46,STORE,S023,COMPLETED,POS_MODERN
O0000138156,C0039586,2025-04-16 20:46:23,STORE,S020,CANCELLED,POS_MODERN
O0000138157,C0039586,2025-06-25 20:02:44,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138158,C0039586,2025-07-14 15:38:25,STORE,S030,COMPLETED,POS_LEGACY
O0000138159,C0039587,2025-12-26 19:40:52,STORE,S030,COMPLETED,POS_MODERN
O0000138160,C0039588,2025-07-04 15:43:14,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138161,C0039588,2025-07-04 16:27:09,MOBILE,,COMPLETED,MOBILE_APP
O0000138162,C0039588,2025-07-21 15:32:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138163,C0039588,2025-08-03 18:08:35,STORE,S015,COMPLETED,POS_LEGACY
O0000138164,C0039588,2025-08-12 15:39:30,STORE,S011,COMPLETED,POS_MODERN
O0000138165,C0039588,2025-11-13 10:39:29,MOBILE,,COMPLETED,MOBILE_APP
O0000138166,C0039588,2025-12-03 19:22:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138167,C0039588,2025-12-13 12:51:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138168,C0039588,2025-12-16 18:05:28,STORE,S006,COMPLETED,POS_MODERN
O0000138169,C0039590,2025-11-01 19:57:35,STORE,S030,COMPLETED,POS_MODERN
O0000138170,C0039592,2024-09-26 14:59:18,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138171,C0039594,2025-09-23 15:39:13,MOBILE,,COMPLETED,MOBILE_APP
O0000138172,C0039594,2025-10-01 11:45:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138173,C0039594,2025-12-13 18:01:49,STORE,S020,COMPLETED,POS_LEGACY
O0000138174,C0039594,2025-12-17 14:26:43,MOBILE,,COMPLETED,MOBILE_APP
O0000138175,C0039595,2024-08-26 14:55:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138176,C0039595,2025-06-04 16:19:56,MOBILE,,COMPLETED,MOBILE_APP
O0000138177,C0039596,2025-05-03 19:15:11,STORE,S024,COMPLETED,POS_MODERN
O0000138178,C0039596,2025-12-28 10:14:59,STORE,S024,COMPLETED,POS_MODERN
O0000138179,C0039598,2025-07-03 14:57:19,STORE,S018,COMPLETED,POS_MODERN
O0000138180,C0039599,2024-08-24 21:03:29,STORE,S022,COMPLETED,POS_MODERN
O0000138181,C0039599,2024-10-22 13:11:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138182,C0039599,2024-11-05 15:06:47,STORE,S015,COMPLETED,POS_MODERN
O0000138183,C0039599,2024-12-06 14:03:00,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138184,C0039599,2025-10-23 21:18:46,MOBILE,,COMPLETED,MOBILE_APP
O0000138185,C0039600,2024-04-11 19:12:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138186,C0039600,2024-05-30 18:41:43,STORE,S024,COMPLETED,POS_MODERN
O0000138187,C0039600,2024-07-24 12:33:26,STORE,S011,COMPLETED,POS_LEGACY
O0000138188,C0039600,2024-08-01 13:17:42,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138189,C0039600,2024-08-10 11:51:26,STORE,S028,COMPLETED,POS_MODERN
O0000138190,C0039600,2025-08-10 10:47:23,STORE,S001,COMPLETED,POS_LEGACY
O0000138191,C0039601,2025-04-04 09:20:37,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138192,C0039601,2025-04-15 20:25:35,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138193,C0039602,2025-04-09 21:25:53,MOBILE,,COMPLETED,MOBILE_APP
O0000138194,C0039602,2025-06-11 11:04:26,STORE,S028,COMPLETED,POS_MODERN
O0000138195,C0039602,2025-06-12 13:30:58,STORE,S010,COMPLETED,POS_MODERN
O0000138196,C0039602,2025-07-26 16:46:40,STORE,S004,COMPLETED,POS_LEGACY
O0000138197,C0039603,2025-10-06 16:23:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138198,C0039604,2025-12-30 21:40:12,STORE,S024,COMPLETED,POS_MODERN
O0000138199,C0039606,2025-03-02 09:52:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138200,C0039606,2025-08-10 12:07:11,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138201,C0039609,2025-03-14 14:47:38,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138202,C0039609,2025-04-03 11:21:41,STORE,S012,COMPLETED,POS_MODERN
O0000138203,C0039609,2025-05-19 08:34:47,STORE,S015,COMPLETED,POS_MODERN
O0000138204,C0039609,2025-10-16 09:30:02,STORE,S004,COMPLETED,POS_MODERN
O0000138205,C0039609,2025-12-13 10:04:15,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138206,C0039611,2025-03-31 14:39:52,STORE,S028,COMPLETED,POS_LEGACY
O0000138207,C0039611,2025-08-06 17:17:10,STORE,S018,COMPLETED,POS_LEGACY
O0000138208,C0039613,2024-10-15 15:11:03,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138209,C0039613,2025-07-15 21:18:54,STORE,S022,COMPLETED,POS_MODERN
O0000138210,C0039613,2025-11-25 18:33:20,STORE,S004,COMPLETED,POS_LEGACY
O0000138211,C0039613,2025-11-30 11:47:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138212,C0039616,2025-06-22 18:13:10,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138213,C0039617,2025-03-14 11:39:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138214,C0039617,2025-05-04 21:22:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138215,C0039617,2025-08-07 19:18:29,STORE,S003,COMPLETED,POS_MODERN
O0000138216,C0039620,2025-04-15 13:03:12,STORE,S029,COMPLETED,POS_MODERN
O0000138217,C0039620,2025-04-20 10:31:55,STORE,S018,COMPLETED,POS_MODERN
O0000138218,C0039620,2025-04-26 11:07:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138219,C0039620,2025-05-22 21:46:53,STORE,S007,COMPLETED,POS_MODERN
O0000138220,C0039620,2025-08-24 13:01:45,MOBILE,,COMPLETED,MOBILE_APP
O0000138221,C0039620,2025-08-26 16:53:42,STORE,S019,COMPLETED,POS_MODERN
O0000138222,C0039623,2024-10-12 08:58:52,MOBILE,,COMPLETED,MOBILE_APP
O0000138223,C0039623,2024-10-17 09:10:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138224,C0039623,2025-03-05 17:42:32,STORE,S029,COMPLETED,POS_MODERN
O0000138225,C0039623,2025-05-10 13:03:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138226,C0039623,2025-05-20 14:13:06,STORE,S016,COMPLETED,POS_MODERN
O0000138227,C0039623,2025-07-19 17:25:57,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138228,C0039623,2025-08-17 16:13:01,STORE,S018,COMPLETED,POS_MODERN
O0000138229,C0039623,2025-09-05 17:43:15,STORE,S030,COMPLETED,POS_LEGACY
O0000138230,C0039623,2025-10-20 13:05:57,MOBILE,,COMPLETED,MOBILE_APP
O0000138231,C0039623,2025-11-28 19:32:16,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138232,C0039624,2025-09-25 20:25:41,STORE,S029,COMPLETED,POS_MODERN
O0000138233,C0039624,2025-11-22 08:34:26,STORE,S016,COMPLETED,POS_MODERN
O0000138234,C0039625,2025-04-08 11:16:41,STORE,S001,COMPLETED,POS_LEGACY
O0000138235,C0039625,2025-06-18 13:48:14,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138236,C0039625,2025-07-11 09:58:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138237,C0039625,2025-07-11 14:56:20,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138238,C0039625,2025-10-20 09:41:47,STORE,S021,COMPLETED,POS_LEGACY
O0000138239,C0039625,2025-11-04 12:34:45,STORE,S014,COMPLETED,POS_MODERN
O0000138240,C0039625,2025-12-01 18:14:53,STORE,S021,COMPLETED,POS_MODERN
O0000138241,C0039626,2025-12-05 19:12:40,MOBILE,,COMPLETED,MOBILE_APP
O0000138242,C0039627,2025-09-08 18:21:54,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138243,C0039630,2025-01-23 18:20:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138244,C0039630,2025-01-25 16:08:52,STORE,S024,COMPLETED,POS_LEGACY
O0000138245,C0039630,2025-02-26 11:10:02,STORE,S030,COMPLETED,POS_MODERN
O0000138246,C0039630,2025-05-11 11:16:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138247,C0039630,2025-05-19 08:58:45,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138248,C0039630,2025-05-31 12:10:51,STORE,S009,COMPLETED,POS_MODERN
O0000138249,C0039630,2025-06-09 16:54:55,STORE,S019,COMPLETED,POS_MODERN
O0000138250,C0039630,2025-07-28 20:03:26,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138251,C0039630,2025-08-11 20:33:22,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138252,C0039630,2025-11-18 16:46:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138253,C0039630,2025-12-02 11:05:19,STORE,S024,COMPLETED,POS_MODERN
O0000138254,C0039630,2025-12-21 11:29:29,MOBILE,,COMPLETED,MOBILE_APP
O0000138255,C0039631,2025-12-26 17:37:13,STORE,S023,COMPLETED,POS_LEGACY
O0000138256,C0039632,2024-05-13 13:59:34,MOBILE,,COMPLETED,MOBILE_APP
O0000138257,C0039632,2024-05-16 18:54:03,STORE,S024,COMPLETED,POS_MODERN
O0000138258,C0039632,2024-05-17 18:53:38,MOBILE,,COMPLETED,MOBILE_APP
O0000138259,C0039632,2024-05-20 12:12:20,STORE,S015,COMPLETED,POS_MODERN
O0000138260,C0039632,2024-07-01 12:28:13,MOBILE,,COMPLETED,MOBILE_APP
O0000138261,C0039632,2024-07-22 12:35:33,STORE,S018,COMPLETED,POS_LEGACY
O0000138262,C0039632,2024-09-07 08:28:06,STORE,S014,COMPLETED,POS_MODERN
O0000138263,C0039632,2024-10-22 14:08:44,MOBILE,,COMPLETED,MOBILE_APP
O0000138264,C0039632,2024-10-23 21:18:03,STORE,S023,COMPLETED,POS_LEGACY
O0000138265,C0039632,2024-12-15 14:08:51,MOBILE,,COMPLETED,MOBILE_APP
O0000138266,C0039632,2025-01-05 08:09:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138267,C0039632,2025-02-24 15:06:11,STORE,S021,COMPLETED,POS_MODERN
O0000138268,C0039632,2025-03-28 18:31:55,STORE,S007,COMPLETED,POS_MODERN
O0000138269,C0039632,2025-05-03 13:33:20,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138270,C0039632,2025-05-11 10:57:38,STORE,S027,COMPLETED,POS_MODERN
O0000138271,C0039632,2025-05-30 15:31:56,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138272,C0039632,2025-06-30 19:45:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138273,C0039632,2025-07-04 15:25:39,ECOMMERCE,,COMPLETED,ECOM_V1
O0000138274,C0039632,2025-07-14 19:21:35,STORE,S003,COMPLETED,POS_MODERN
O0000138275,C0039632,2025-09-29 15:09:00,STORE,S023,COMPLETED,POS_LEGACY
O0000138276,C0039632,2025-10-25 11:59:29,STORE,S009,COMPLETED,POS_MODERN
O0000138277,C0039632,2025-10-29 16:25:02,STORE,S004,COMPLETED,POS_LEGACY
O0000138278,C0039632,2025-11-13 18:07:00,ECOMMERCE,,COMPLETED,ECOM_V2
O0000138279,C0039632,2025-11-15 08:32:00,STORE,S007,COMPLETED,POS_MODERN
O0000138280,C0039632,2025-11-21 09:11:45,STORE,S028,COMPLETED,POS_LEGACY
