stock_count_id,count_date,inventory_snapshot_id,store_id,product_id,system_qty,physical_qty,variance_units,variance_pct
SC00003293,2025-12-31,INV00011830,S024,P00330,1,1,0,0.0
SC00003294,2025-12-31,INV00000282,S001,P00282,7,7,0,0.0
SC00003295,2025-12-31,INV00006799,S014,P00299,4,4,0,0.0
SC00003296,2025-12-31,INV00006741,S014,P00241,1,1,0,0.0
SC00003297,2025-12-31,INV00011459,S023,P00459,1,1,0,0.0
SC00003298,2025-12-31,INV00003931,S008,P00431,9,9,0,0.0
SC00003299,2025-12-31,INV00013422,S027,P00422,4,4,0,0.0
SC00003300,2025-12-31,INV00011523,S024,P00023,2,2,0,0.0
SC00003301,2025-12-31,INV00005764,S012,P00264,2,2,0,0.0
SC00003302,2025-12-31,INV00012804,S026,P00304,8,8,0,0.0
SC00003303,2025-12-31,INV00002284,S005,P00284,3,3,0,0.0
SC00003304,2025-12-31,INV00009184,S019,P00184,2,2,0,0.0
SC00003305,2025-12-31,INV00008439,S017,P00439,3,3,0,0.0
SC00003306,2025-12-31,INV00005351,S011,P00351,3,3,0,0.0
SC00003307,2025-12-31,INV00013546,S028,P00046,7,7,0,0.0
SC00003308,2025-12-31,INV00004731,S010,P00231,5,5,0,0.0
SC00003309,2025-12-31,INV00010028,S021,P00028,16,16,0,0.0
SC00003310,2025-12-31,INV00010540,S022,P00040,2,2,0,0.0
SC00003311,2025-12-31,INV00014558,S030,P00058,4,4,0,0.0
SC00003312,2025-12-31,INV00012757,S026,P00257,3,3,0,0.0
SC00003313,2025-12-31,INV00007091,S015,P00091,8,8,0,0.0
SC00003314,2025-12-31,INV00012050,S025,P00050,1,1,0,0.0
SC00003315,2025-12-31,INV00000160,S001,P00160,9,9,0,0.0
SC00003316,2025-12-31,INV00000678,S002,P00178,1,1,0,0.0
SC00003317,2025-12-31,INV00013599,S028,P00099,15,15,0,0.0
SC00003318,2025-12-31,INV00004468,S009,P00468,4,4,0,0.0
SC00003319,2025-12-31,INV00004464,S009,P00464,6,6,0,0.0
SC00003320,2025-12-31,INV00001820,S004,P00320,1,1,0,0.0
SC00003321,2025-12-31,INV00000112,S001,P00112,4,4,0,0.0
SC00003322,2025-12-31,INV00004749,S010,P00249,2,2,0,0.0
SC00003323,2025-12-31,INV00004777,S010,P00277,3,3,0,0.0
SC00003324,2025-12-31,INV00001737,S004,P00237,4,4,0,0.0
SC00003325,2025-12-31,INV00011790,S024,P00290,2,2,0,0.0
SC00003326,2025-12-31,INV00004249,S009,P00249,1,1,0,0.0
SC00003327,2025-12-31,INV00004230,S009,P00230,3,3,0,0.0
SC00003328,2025-12-31,INV00014159,S029,P00159,5,5,0,0.0
SC00003329,2025-12-31,INV00013144,S027,P00144,6,6,0,0.0
SC00003330,2025-12-31,INV00000731,S002,P00231,6,6,0,0.0
SC00003331,2025-12-31,INV00004927,S010,P00427,10,10,0,0.0
SC00003332,2025-12-31,INV00005363,S011,P00363,3,3,0,0.0
SC00003333,2025-12-31,INV00009899,S020,P00399,2,2,0,0.0
SC00003334,2025-12-31,INV00009084,S019,P00084,3,3,0,0.0
SC00003335,2025-12-31,INV00003371,S007,P00371,6,6,0,0.0
SC00003336,2025-12-31,INV00000363,S001,P00363,5,5,0,0.0
SC00003337,2025-12-31,INV00012801,S026,P00301,10,10,0,0.0
SC00003338,2025-12-31,INV00004350,S009,P00350,8,8,0,0.0
SC00003339,2025-12-31,INV00013495,S027,P00495,2,2,0,0.0
SC00003340,2025-12-31,INV00011688,S024,P00188,3,3,0,0.0
SC00003341,2025-12-31,INV00012026,S025,P00026,6,6,0,0.0
SC00003342,2025-12-31,INV00008436,S017,P00436,4,4,0,0.0
SC00003343,2025-12-31,INV00011396,S023,P00396,2,2,0,0.0
SC00003344,2025-12-31,INV00014036,S029,P00036,3,3,0,0.0
SC00003345,2025-12-31,INV00001675,S004,P00175,4,4,0,0.0
SC00003346,2025-12-31,INV00005910,S012,P00410,5,5,0,0.0
SC00003347,2025-12-31,INV00005504,S012,P00004,3,3,0,0.0
SC00003348,2025-12-31,INV00001661,S004,P00161,8,8,0,0.0
SC00003349,2025-12-31,INV00014596,S030,P00096,4,4,0,0.0
SC00003350,2025-12-31,INV00012305,S025,P00305,4,4,0,0.0
SC00003351,2025-12-31,INV00008621,S018,P00121,1,1,0,0.0
SC00003352,2025-12-31,INV00010238,S021,P00238,3,3,0,0.0
SC00003353,2025-12-31,INV00010434,S021,P00434,2,2,0,0.0
SC00003354,2025-12-31,INV00008561,S018,P00061,7,7,0,0.0
SC00003355,2025-12-31,INV00002892,S006,P00392,4,4,0,0.0
SC00003356,2025-12-31,INV00009384,S019,P00384,1,1,0,0.0
SC00003357,2025-12-31,INV00012030,S025,P00030,5,5,0,0.0
SC00003358,2025-12-31,INV00008061,S017,P00061,6,6,0,0.0
SC00003359,2025-12-31,INV00006881,S014,P00381,4,4,0,0.0
SC00003360,2025-12-31,INV00012735,S026,P00235,1,1,0,0.0
SC00003361,2025-12-31,INV00002790,S006,P00290,3,3,0,0.0
SC00003362,2025-12-31,INV00002795,S006,P00295,2,2,0,0.0
SC00003363,2025-12-31,INV00013118,S027,P00118,4,4,0,0.0
SC00003364,2025-12-31,INV00010596,S022,P00096,10,10,0,0.0
SC00003365,2025-12-31,INV00002616,S006,P00116,3,3,0,0.0
SC00003366,2025-12-31,INV00006589,S014,P00089,1,1,0,0.0
SC00003367,2025-12-31,INV00007346,S015,P00346,1,1,0,0.0
SC00003368,2025-12-31,INV00009674,S020,P00174,5,5,0,0.0
SC00003369,2025-12-31,INV00006166,S013,P00166,11,11,0,0.0
SC00003370,2025-12-31,INV00008041,S017,P00041,2,2,0,0.0
SC00003371,2025-12-31,INV00000999,S002,P00499,17,17,0,0.0
SC00003372,2025-12-31,INV00014511,S030,P00011,6,6,0,0.0
SC00003373,2025-12-31,INV00007987,S016,P00487,1,1,0,0.0
SC00003374,2025-12-31,INV00008838,S018,P00338,3,3,0,0.0
SC00003375,2025-12-31,INV00010607,S022,P00107,5,5,0,0.0
SC00003376,2025-12-31,INV00011162,S023,P00162,5,5,0,0.0
SC00003377,2025-12-31,INV00012955,S026,P00455,7,7,0,0.0
SC00003378,2025-12-31,INV00002665,S006,P00165,6,6,0,0.0
SC00003379,2025-12-31,INV00010983,S022,P00483,1,1,0,0.0
SC00003380,2025-12-31,INV00005702,S012,P00202,4,4,0,0.0
SC00003381,2025-12-31,INV00011151,S023,P00151,2,2,0,0.0
SC00003382,2025-12-31,INV00003139,S007,P00139,5,5,0,0.0
SC00003383,2025-12-31,INV00004539,S010,P00039,9,9,0,0.0
SC00003384,2025-12-31,INV00010259,S021,P00259,6,6,0,0.0
SC00003385,2025-12-31,INV00000345,S001,P00345,3,3,0,0.0
SC00003386,2025-12-31,INV00011867,S024,P00367,2,2,0,0.0
SC00003387,2025-12-31,INV00005024,S011,P00024,2,2,0,0.0
SC00003388,2025-12-31,INV00009427,S019,P00427,1,1,0,0.0
SC00003389,2025-12-31,INV00001085,S003,P00085,5,5,0,0.0
SC00003390,2025-12-31,INV00012644,S026,P00144,3,3,0,0.0
SC00003391,2025-12-31,INV00008650,S018,P00150,2,2,0,0.0
SC00003392,2025-12-31,INV00009193,S019,P00193,3,3,0,0.0
SC00003393,2025-12-31,INV00005284,S011,P00284,1,1,0,0.0
SC00003394,2025-12-31,INV00009565,S020,P00065,1,1,0,0.0
SC00003395,2025-12-31,INV00000830,S002,P00330,3,3,0,0.0
SC00003396,2025-12-31,INV00003946,S008,P00446,3,3,0,0.0
SC00003397,2025-12-31,INV00009107,S019,P00107,1,1,0,0.0
SC00003398,2025-12-31,INV00004568,S010,P00068,9,9,0,0.0
SC00003399,2025-12-31,INV00009379,S019,P00379,2,2,0,0.0
SC00003400,2025-12-31,INV00011533,S024,P00033,6,6,0,0.0
SC00003401,2025-12-31,INV00010852,S022,P00352,3,3,0,0.0
SC00003402,2025-12-31,INV00010509,S022,P00009,1,1,0,0.0
SC00003403,2025-12-31,INV00003865,S008,P00365,9,9,0,0.0
SC00003404,2025-12-31,INV00010195,S021,P00195,3,3,0,0.0
SC00003405,2025-12-31,INV00014774,S030,P00274,2,2,0,0.0
SC00003406,2025-12-31,INV00006660,S014,P00160,9,9,0,0.0
SC00003407,2025-12-31,INV00014963,S030,P00463,5,5,0,0.0
SC00003408,2025-12-31,INV00002746,S006,P00246,6,6,0,0.0
SC00003409,2025-12-31,INV00013131,S027,P00131,3,3,0,0.0
SC00003410,2025-12-31,INV00006283,S013,P00283,2,2,0,0.0
SC00003411,2025-12-31,INV00005102,S011,P00102,2,2,0,0.0
SC00003412,2025-12-31,INV00009507,S020,P00007,7,7,0,0.0
SC00003413,2025-12-31,INV00008873,S018,P00373,4,4,0,0.0
SC00003414,2025-12-31,INV00011980,S024,P00480,3,3,0,0.0
SC00003415,2025-12-31,INV00012566,S026,P00066,10,10,0,0.0
SC00003416,2025-12-31,INV00009173,S019,P00173,5,5,0,0.0
SC00003417,2025-12-31,INV00011382,S023,P00382,2,2,0,0.0
SC00003418,2025-12-31,INV00004202,S009,P00202,1,1,0,0.0
SC00003419,2025-12-31,INV00002731,S006,P00231,3,3,0,0.0
SC00003420,2025-12-31,INV00014739,S030,P00239,4,4,0,0.0
SC00003421,2025-12-31,INV00005075,S011,P00075,1,1,0,0.0
SC00003422,2025-12-31,INV00006532,S014,P00032,3,3,0,0.0
SC00003423,2025-12-31,INV00008591,S018,P00091,4,4,0,0.0
SC00003424,2025-12-31,INV00009310,S019,P00310,1,1,0,0.0
SC00003425,2025-12-31,INV00007598,S016,P00098,2,2,0,0.0
SC00003426,2025-12-31,INV00003871,S008,P00371,3,3,0,0.0
SC00003427,2025-12-31,INV00009918,S020,P00418,4,4,0,0.0
SC00003428,2025-12-31,INV00006036,S013,P00036,11,11,0,0.0
SC00003429,2025-12-31,INV00010241,S021,P00241,4,4,0,0.0
SC00003430,2025-12-31,INV00004755,S010,P00255,4,4,0,0.0
SC00003431,2025-12-31,INV00010901,S022,P00401,3,3,0,0.0
SC00003432,2025-12-31,INV00003555,S008,P00055,6,6,0,0.0
SC00003433,2025-12-31,INV00011539,S024,P00039,1,1,0,0.0
SC00003434,2025-12-31,INV00014293,S029,P00293,14,14,0,0.0
SC00003435,2025-12-31,INV00011994,S024,P00494,3,3,0,0.0
SC00003436,2025-12-31,INV00004672,S010,P00172,1,1,0,0.0
SC00003437,2025-12-31,INV00005612,S012,P00112,3,3,0,0.0
SC00003438,2025-12-31,INV00010734,S022,P00234,26,26,0,0.0
SC00003439,2025-12-31,INV00011770,S024,P00270,9,9,0,0.0
SC00003440,2025-12-31,INV00009866,S020,P00366,8,8,0,0.0
SC00003441,2025-12-31,INV00000375,S001,P00375,2,2,0,0.0
SC00003442,2025-12-31,INV00014059,S029,P00059,6,6,0,0.0
SC00003443,2025-12-31,INV00009643,S020,P00143,7,7,0,0.0
SC00003444,2025-12-31,INV00003790,S008,P00290,1,1,0,0.0
SC00003445,2025-12-31,INV00012367,S025,P00367,4,4,0,0.0
SC00003446,2025-12-31,INV00014978,S030,P00478,2,2,0,0.0
SC00003447,2025-12-31,INV00010077,S021,P00077,9,9,0,0.0
SC00003448,2025-12-31,INV00003365,S007,P00365,8,8,0,0.0
SC00003449,2025-12-31,INV00010877,S022,P00377,4,4,0,0.0
SC00003450,2025-12-31,INV00003779,S008,P00279,8,8,0,0.0
SC00003451,2025-12-31,INV00006906,S014,P00406,1,1,0,0.0
SC00003452,2025-12-31,INV00007786,S016,P00286,3,3,0,0.0
SC00003453,2025-12-31,INV00008013,S017,P00013,2,2,0,0.0
SC00003454,2025-12-31,INV00001040,S003,P00040,3,3,0,0.0
SC00003455,2025-12-31,INV00007844,S016,P00344,4,4,0,0.0
SC00003456,2025-12-31,INV00004801,S010,P00301,5,5,0,0.0
SC00003457,2025-12-31,INV00014622,S030,P00122,6,6,0,0.0
SC00003458,2025-12-31,INV00013387,S027,P00387,6,6,0,0.0
SC00003459,2025-12-31,INV00002855,S006,P00355,8,8,0,0.0
SC00003460,2025-12-31,INV00009825,S020,P00325,16,16,0,0.0
SC00003461,2025-12-31,INV00014246,S029,P00246,4,4,0,0.0
SC00003462,2025-12-31,INV00011308,S023,P00308,2,2,0,0.0
SC00003463,2025-12-31,INV00008730,S018,P00230,3,3,0,0.0
SC00003464,2025-12-31,INV00013961,S028,P00461,2,2,0,0.0
SC00003465,2025-12-31,INV00014667,S030,P00167,3,3,0,0.0
SC00003466,2025-12-31,INV00007436,S015,P00436,2,2,0,0.0
SC00003467,2025-12-31,INV00009057,S019,P00057,2,2,0,0.0
SC00003468,2025-12-31,INV00008110,S017,P00110,8,8,0,0.0
SC00003469,2025-12-31,INV00001147,S003,P00147,6,6,0,0.0
SC00003470,2025-12-31,INV00002606,S006,P00106,10,10,0,0.0
SC00003471,2025-12-31,INV00000526,S002,P00026,4,4,0,0.0
SC00003472,2025-12-31,INV00012075,S025,P00075,7,7,0,0.0
SC00003473,2025-12-31,INV00004513,S010,P00013,4,4,0,0.0
SC00003474,2025-12-31,INV00000295,S001,P00295,1,1,0,0.0
SC00003475,2025-12-31,INV00004752,S010,P00252,4,4,0,0.0
SC00003476,2025-12-31,INV00001552,S004,P00052,9,9,0,0.0
SC00003477,2025-12-31,INV00006140,S013,P00140,1,1,0,0.0
SC00003478,2025-12-31,INV00006623,S014,P00123,3,3,0,0.0
SC00003479,2025-12-31,INV00003947,S008,P00447,4,4,0,0.0
SC00003480,2025-12-31,INV00003877,S008,P00377,1,1,0,0.0
SC00003481,2025-12-31,INV00001070,S003,P00070,1,1,0,0.0
SC00003482,2025-12-31,INV00002817,S006,P00317,3,3,0,0.0
SC00003483,2025-12-31,INV00009041,S019,P00041,1,1,0,0.0
SC00003484,2025-12-31,INV00012723,S026,P00223,5,5,0,0.0
SC00003485,2025-12-31,INV00010914,S022,P00414,1,1,0,0.0
SC00003486,2025-12-31,INV00011105,S023,P00105,1,1,0,0.0
SC00003487,2025-12-31,INV00010545,S022,P00045,3,3,0,0.0
SC00003488,2025-12-31,INV00009953,S020,P00453,1,1,0,0.0
SC00003489,2025-12-31,INV00005488,S011,P00488,7,7,0,0.0
SC00003490,2025-12-31,INV00010933,S022,P00433,3,3,0,0.0
SC00003491,2025-12-31,INV00002554,S006,P00054,5,5,0,0.0
SC00003492,2025-12-31,INV00005912,S012,P00412,3,3,0,0.0
SC00003493,2025-12-31,INV00014799,S030,P00299,2,2,0,0.0
SC00003494,2025-12-31,INV00004769,S010,P00269,1,1,0,0.0
SC00003495,2025-12-31,INV00008295,S017,P00295,3,3,0,0.0
SC00003496,2025-12-31,INV00007238,S015,P00238,9,9,0,0.0
SC00003497,2025-12-31,INV00008870,S018,P00370,2,2,0,0.0
SC00003498,2025-12-31,INV00007932,S016,P00432,1,1,0,0.0
SC00003499,2025-12-31,INV00001481,S003,P00481,3,3,0,0.0
SC00003500,2025-12-31,INV00002865,S006,P00365,4,4,0,0.0
SC00003501,2025-12-31,INV00004767,S010,P00267,10,10,0,0.0
SC00003502,2025-12-31,INV00007583,S016,P00083,1,1,0,0.0
SC00003503,2025-12-31,INV00012862,S026,P00362,15,15,0,0.0
SC00003504,2025-12-31,INV00009110,S019,P00110,4,4,0,0.0
SC00003505,2025-12-31,INV00006970,S014,P00470,7,7,0,0.0
SC00003506,2025-12-31,INV00013289,S027,P00289,5,5,0,0.0
SC00003507,2025-12-31,INV00011033,S023,P00033,2,2,0,0.0
SC00003508,2025-12-31,INV00004859,S010,P00359,1,1,0,0.0
SC00003509,2025-12-31,INV00003433,S007,P00433,1,1,0,0.0
SC00003510,2025-12-31,INV00006007,S013,P00007,13,13,0,0.0
SC00003511,2025-12-31,INV00014454,S029,P00454,4,4,0,0.0
SC00003512,2025-12-31,INV00008931,S018,P00431,1,1,0,0.0
SC00003513,2025-12-31,INV00006943,S014,P00443,5,5,0,0.0
SC00003514,2025-12-31,INV00014818,S030,P00318,4,4,0,0.0
SC00003515,2025-12-31,INV00003116,S007,P00116,2,2,0,0.0
SC00003516,2025-12-31,INV00002649,S006,P00149,4,4,0,0.0
SC00003517,2025-12-31,INV00013940,S028,P00440,5,5,0,0.0
SC00003518,2025-12-31,INV00006735,S014,P00235,11,11,0,0.0
SC00003519,2025-12-31,INV00001356,S003,P00356,12,12,0,0.0
SC00003520,2025-12-31,INV00005329,S011,P00329,24,23,-1,-0.0417
SC00003521,2025-12-31,INV00003409,S007,P00409,4,4,0,0.0
SC00003522,2025-12-31,INV00001476,S003,P00476,3,3,0,0.0
SC00003523,2025-12-31,INV00005852,S012,P00352,2,2,0,0.0
SC00003524,2025-12-31,INV00001000,S002,P00500,6,6,0,0.0
SC00003525,2025-12-31,INV00014901,S030,P00401,1,1,0,0.0
SC00003526,2025-12-31,INV00002541,S006,P00041,3,3,0,0.0
SC00003527,2025-12-31,INV00003553,S008,P00053,8,8,0,0.0
SC00003528,2025-12-31,INV00008040,S017,P00040,3,3,0,0.0
SC00003529,2025-12-31,INV00010100,S021,P00100,4,4,0,0.0
SC00003530,2025-12-31,INV00000538,S002,P00038,2,2,0,0.0
SC00003531,2025-12-31,INV00014287,S029,P00287,11,11,0,0.0
SC00003532,2025-12-31,INV00005171,S011,P00171,3,3,0,0.0
SC00003533,2025-12-31,INV00006157,S013,P00157,10,10,0,0.0
SC00003534,2025-12-31,INV00011805,S024,P00305,3,3,0,0.0
SC00003535,2025-12-31,INV00009278,S019,P00278,6,6,0,0.0
SC00003536,2025-12-31,INV00003730,S008,P00230,1,1,0,0.0
SC00003537,2025-12-31,INV00006408,S013,P00408,2,2,0,0.0
SC00003538,2025-12-31,INV00014388,S029,P00388,2,2,0,0.0
SC00003539,2025-12-31,INV00005654,S012,P00154,13,13,0,0.0
SC00003540,2025-12-31,INV00007936,S016,P00436,12,12,0,0.0
SC00003541,2025-12-31,INV00007284,S015,P00284,5,5,0,0.0
SC00003542,2025-12-31,INV00008728,S018,P00228,3,3,0,0.0
SC00003543,2025-12-31,INV00007070,S015,P00070,7,7,0,0.0
SC00003544,2025-12-31,INV00000627,S002,P00127,3,3,0,0.0
SC00003545,2025-12-31,INV00014173,S029,P00173,3,3,0,0.0
SC00003546,2025-12-31,INV00012675,S026,P00175,9,9,0,0.0
SC00003547,2025-12-31,INV00014278,S029,P00278,6,6,0,0.0
SC00003548,2025-12-31,INV00008309,S017,P00309,2,2,0,0.0
SC00003549,2025-12-31,INV00009658,S020,P00158,4,4,0,0.0
SC00003550,2025-12-31,INV00001110,S003,P00110,5,5,0,0.0
SC00003551,2025-12-31,INV00002953,S006,P00453,3,3,0,0.0
SC00003552,2025-12-31,INV00000908,S002,P00408,4,4,0,0.0
SC00003553,2025-12-31,INV00004032,S009,P00032,1,1,0,0.0
SC00003554,2025-12-31,INV00001837,S004,P00337,2,2,0,0.0
SC00003555,2025-12-31,INV00007657,S016,P00157,16,16,0,0.0
SC00003556,2025-12-31,INV00014895,S030,P00395,2,2,0,0.0
SC00003557,2025-12-31,INV00006025,S013,P00025,4,4,0,0.0
SC00003558,2025-12-31,INV00007170,S015,P00170,1,1,0,0.0
SC00003559,2025-12-31,INV00011865,S024,P00365,3,3,0,0.0
SC00003560,2025-12-31,INV00011976,S024,P00476,9,9,0,0.0
SC00003561,2025-12-31,INV00009013,S019,P00013,7,7,0,0.0
SC00003562,2025-12-31,INV00014846,S030,P00346,2,2,0,0.0
SC00003563,2025-12-31,INV00008046,S017,P00046,2,2,0,0.0
SC00003564,2025-12-31,INV00005424,S011,P00424,4,4,0,0.0
SC00003565,2025-12-31,INV00013124,S027,P00124,2,2,0,0.0
SC00003566,2025-12-31,INV00014816,S030,P00316,4,4,0,0.0
SC00003567,2025-12-31,INV00001155,S003,P00155,5,5,0,0.0
SC00003568,2025-12-31,INV00008738,S018,P00238,7,7,0,0.0
SC00003569,2025-12-31,INV00014087,S029,P00087,3,3,0,0.0
SC00003570,2025-12-31,INV00001529,S004,P00029,1,1,0,0.0
SC00003571,2025-12-31,INV00006872,S014,P00372,5,5,0,0.0
SC00003572,2025-12-31,INV00003824,S008,P00324,1,1,0,0.0
SC00003573,2025-12-31,INV00011940,S024,P00440,6,6,0,0.0
SC00003574,2025-12-31,INV00008818,S018,P00318,2,2,0,0.0
SC00003575,2025-12-31,INV00006266,S013,P00266,10,10,0,0.0
SC00003576,2025-12-31,INV00003189,S007,P00189,3,3,0,0.0
SC00003577,2025-12-31,INV00012625,S026,P00125,2,2,0,0.0
SC00003578,2025-12-31,INV00012432,S025,P00432,7,7,0,0.0
SC00003579,2025-12-31,INV00014343,S029,P00343,9,9,0,0.0
SC00003580,2025-12-31,INV00008171,S017,P00171,6,6,0,0.0
SC00003581,2025-12-31,INV00002171,S005,P00171,3,3,0,0.0
SC00003582,2025-12-31,INV00009960,S020,P00460,5,5,0,0.0
SC00003583,2025-12-31,INV00013425,S027,P00425,1,1,0,0.0
SC00003584,2025-12-31,INV00002528,S006,P00028,4,4,0,0.0
SC00003585,2025-12-31,INV00006270,S013,P00270,3,3,0,0.0
SC00003586,2025-12-31,INV00011352,S023,P00352,3,3,0,0.0
SC00003587,2025-12-31,INV00003384,S007,P00384,3,3,0,0.0
SC00003588,2025-12-31,INV00007317,S015,P00317,10,10,0,0.0
SC00003589,2025-12-31,INV00001345,S003,P00345,10,10,0,0.0
SC00003590,2025-12-31,INV00007564,S016,P00064,2,2,0,0.0
SC00003591,2025-12-31,INV00006887,S014,P00387,4,4,0,0.0
SC00003592,2025-12-31,INV00002275,S005,P00275,11,11,0,0.0
SC00003593,2025-12-31,INV00001563,S004,P00063,6,6,0,0.0
SC00003594,2025-12-31,INV00003140,S007,P00140,4,4,0,0.0
SC00003595,2025-12-31,INV00000384,S001,P00384,7,7,0,0.0
SC00003596,2025-12-31,INV00012627,S026,P00127,6,6,0,0.0
SC00003597,2025-12-31,INV00008185,S017,P00185,6,6,0,0.0
SC00003598,2025-12-31,INV00010490,S021,P00490,5,5,0,0.0
SC00003599,2025-12-31,INV00001512,S004,P00012,5,5,0,0.0
SC00003600,2025-12-31,INV00003397,S007,P00397,7,7,0,0.0
SC00003601,2025-12-31,INV00002235,S005,P00235,3,3,0,0.0
SC00003602,2025-12-31,INV00012883,S026,P00383,3,3,0,0.0
SC00003603,2025-12-31,INV00004779,S010,P00279,4,4,0,0.0
SC00003604,2025-12-31,INV00006862,S014,P00362,4,4,0,0.0
SC00003605,2025-12-31,INV00008215,S017,P00215,4,4,0,0.0
SC00003606,2025-12-31,INV00007985,S016,P00485,1,1,0,0.0
SC00003607,2025-12-31,INV00004360,S009,P00360,2,2,0,0.0
SC00003608,2025-12-31,INV00004029,S009,P00029,2,2,0,0.0
SC00003609,2025-12-31,INV00006168,S013,P00168,4,4,0,0.0
SC00003610,2025-12-31,INV00007253,S015,P00253,2,2,0,0.0
SC00003611,2025-12-31,INV00012448,S025,P00448,3,3,0,0.0
SC00003612,2025-12-31,INV00001502,S004,P00002,3,3,0,0.0
SC00003613,2025-12-31,INV00014662,S030,P00162,4,4,0,0.0
SC00003614,2025-12-31,INV00007045,S015,P00045,2,2,0,0.0
SC00003615,2025-12-31,INV00007161,S015,P00161,1,1,0,0.0
SC00003616,2025-12-31,INV00002881,S006,P00381,1,1,0,0.0
SC00003617,2025-12-31,INV00010040,S021,P00040,2,2,0,0.0
SC00003618,2025-12-31,INV00002786,S006,P00286,2,2,0,0.0
SC00003619,2025-12-31,INV00003611,S008,P00111,2,2,0,0.0
SC00003620,2025-12-31,INV00002149,S005,P00149,4,4,0,0.0
SC00003621,2025-12-31,INV00009693,S020,P00193,13,13,0,0.0
SC00003622,2025-12-31,INV00007924,S016,P00424,2,2,0,0.0
SC00003623,2025-12-31,INV00002860,S006,P00360,1,1,0,0.0
SC00003624,2025-12-31,INV00012603,S026,P00103,2,2,0,0.0
SC00003625,2025-12-31,INV00000369,S001,P00369,2,2,0,0.0
SC00003626,2025-12-31,INV00013828,S028,P00328,3,3,0,0.0
SC00003627,2025-12-31,INV00011789,S024,P00289,6,6,0,0.0
SC00003628,2025-12-31,INV00001177,S003,P00177,7,7,0,0.0
SC00003629,2025-12-31,INV00012049,S025,P00049,2,2,0,0.0
SC00003630,2025-12-31,INV00012490,S025,P00490,5,5,0,0.0
SC00003631,2025-12-31,INV00013009,S027,P00009,1,1,0,0.0
SC00003632,2025-12-31,INV00008072,S017,P00072,2,2,0,0.0
SC00003633,2025-12-31,INV00009764,S020,P00264,4,4,0,0.0
SC00003634,2025-12-31,INV00004155,S009,P00155,6,6,0,0.0
SC00003635,2025-12-31,INV00009768,S020,P00268,1,1,0,0.0
SC00003636,2025-12-31,INV00011625,S024,P00125,1,1,0,0.0
SC00003637,2025-12-31,INV00004612,S010,P00112,1,1,0,0.0
SC00003638,2025-12-31,INV00000389,S001,P00389,1,1,0,0.0
SC00003639,2025-12-31,INV00001496,S003,P00496,3,3,0,0.0
SC00003640,2025-12-31,INV00001066,S003,P00066,4,4,0,0.0
SC00003641,2025-12-31,INV00014938,S030,P00438,4,4,0,0.0
SC00003642,2025-12-31,INV00012850,S026,P00350,7,7,0,0.0
SC00003643,2025-12-31,INV00002743,S006,P00243,6,6,0,0.0
SC00003644,2025-12-31,INV00010294,S021,P00294,1,1,0,0.0
SC00003645,2025-12-31,INV00002155,S005,P00155,3,3,0,0.0
SC00003646,2025-12-31,INV00010782,S022,P00282,5,5,0,0.0
SC00003647,2025-12-31,INV00011530,S024,P00030,4,4,0,0.0
SC00003648,2025-12-31,INV00004446,S009,P00446,3,3,0,0.0
SC00003649,2025-12-31,INV00010799,S022,P00299,4,4,0,0.0
SC00003650,2025-12-31,INV00013906,S028,P00406,3,3,0,0.0
SC00003651,2025-12-31,INV00004864,S010,P00364,10,10,0,0.0
SC00003652,2025-12-31,INV00006571,S014,P00071,7,7,0,0.0
SC00003653,2025-12-31,INV00001650,S004,P00150,1,1,0,0.0
SC00003654,2025-12-31,INV00009442,S019,P00442,1,1,0,0.0
SC00003655,2025-12-31,INV00012363,S025,P00363,1,1,0,0.0
SC00003656,2025-12-31,INV00000915,S002,P00415,4,4,0,0.0
SC00003657,2025-12-31,INV00007186,S015,P00186,1,1,0,0.0
SC00003658,2025-12-31,INV00011889,S024,P00389,3,3,0,0.0
SC00003659,2025-12-31,INV00014568,S030,P00068,4,4,0,0.0
SC00003660,2025-12-31,INV00006843,S014,P00343,3,3,0,0.0
SC00003661,2025-12-31,INV00009337,S019,P00337,2,2,0,0.0
SC00003662,2025-12-31,INV00005347,S011,P00347,1,1,0,0.0
SC00003663,2025-12-31,INV00014891,S030,P00391,8,8,0,0.0
SC00003664,2025-12-31,INV00007177,S015,P00177,5,5,0,0.0
SC00003665,2025-12-31,INV00007971,S016,P00471,6,6,0,0.0
SC00003666,2025-12-31,INV00003829,S008,P00329,2,2,0,0.0
SC00003667,2025-12-31,INV00009493,S019,P00493,2,2,0,0.0
SC00003668,2025-12-31,INV00001021,S003,P00021,1,1,0,0.0
SC00003669,2025-12-31,INV00005775,S012,P00275,17,17,0,0.0
SC00003670,2025-12-31,INV00009717,S020,P00217,9,9,0,0.0
SC00003671,2025-12-31,INV00014283,S029,P00283,8,8,0,0.0
SC00003672,2025-12-31,INV00005818,S012,P00318,7,7,0,0.0
SC00003673,2025-12-31,INV00007613,S016,P00113,4,4,0,0.0
SC00003674,2025-12-31,INV00011670,S024,P00170,1,1,0,0.0
SC00003675,2025-12-31,INV00000528,S002,P00028,11,11,0,0.0
SC00003676,2025-12-31,INV00013050,S027,P00050,6,6,0,0.0
SC00003677,2025-12-31,INV00013779,S028,P00279,6,6,0,0.0
SC00003678,2025-12-31,INV00014447,S029,P00447,6,6,0,0.0
SC00003679,2025-12-31,INV00011390,S023,P00390,3,3,0,0.0
